"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"joli";25,963;-3,755;-11,451;-1,737;-2,981;-0,178;5,249
"courage";54,465;-27,661;0,16;-8,104;-1,842;0,754;0,728
"caisse";-35,182;-45,951;-15,297;840,883;-4,303;-46,801;-51,515
"baisser";-43,415;-45,712;-21,794;614,128;-1,727;-27,219;-13,111
"victime";-31,162;-48,801;134,557;-3,485;-3,047;19,723;2,411
"nouvelle";-12,283;-19,895;-2,325;5,048;-0,023;-14,005;104,59
"touchant";847,042;-52,609;-22,89;-52,608;-1,938;-31,183;-3,899
"info";-33,161;-18,139;5,624;2,878;-0,018;103,763;-17,543
"plaindre";-43,75;-37,813;-2,126;3,113;0,481;3,815;83,555
"emji_coeur_cartes";787,621;-29,139;-16,394;-28,836;-0,228;-34,264;-29,771
"dimanche";-13,337;2,181;-20,301;-5,291;-0,616;-27,583;171,902
"voter";-34,063;-47,266;-1,337;362,958;-2,892;-2,562;-19,022
"détruire";-43,582;-48,143;113,331;11,267;40,653;-0,815;-0,013
"civil";-42,577;-53,768;1375,794;-18,486;-6,287;-15,865;-24,682
"éducation";-32,01;-36,75;-11,097;-5,306;-1,67;-0,627;299,168
"international";-35,847;-46,827;1375,794;-3,744;-6,287;-33,284;-43,437
"feu";-36,679;-17,431;408,077;-0,675;2,332;-20,921;-0,322
"valeur";-24,909;-47,924;4,143;3,359;-6,41;56,055;2,314
"réseau";-30,51;-45,712;0,008;-0,955;-1,727;114,559;6,178
"terroriste";-40,401;-53,315;2216,286;-57,124;-5,965;-38,354;-49,494
"souhaiter";-1,881;-38,748;-1,337;0,134;-1,67;6,785;33,885
"exprimer";-12,432;-45,293;-0,992;-56,183;-6,114;213,504;22,235
"métier";-20,393;-41,786;-20,002;14,198;-2,563;5,322;68,673
"marcher";-34,228;-13,293;6,335;3,044;-1,689;-3,801;59,538
"intérêt";-39,099;-45,293;24,82;43,166;-0,156;9,527;-1,088
"porter";-39,601;-6,26;-4,624;-3,331;-1,558;1,801;116,901
"porte";-19,128;-6,76;0,036;-1,702;1,396;0,789;40,83
"pied";-29,878;38,203;-8,597;3,081;-2,607;-5,038;4,225
"accepter";-35,515;-37,891;4,852;22,719;-0,725;42,168;-1,396
"égalité";-34,857;-38,349;-19,406;-0,172;-5,817;369,747;-9,364
"corps";-34,69;-11,94;12,719;-5,537;-0,074;4,201;43,525
"humanité";-15,269;-52,443;109,749;-7,434;0;6,541;10,228
"difficile";-37,693;-26,755;-3,039;0,425;-1,595;36,055;33,907
"emji_visage_souriant_avec_yeux_plissés";-4,686;360,422;-12,379;-27,513;-4,532;-16,994;-15,529
"type";-29,37;-12,49;-1,703;4,31;-0,725;68,671;-0,48
"gars";-21,314;17,569;-10,305;-0,612;0;1,627;3,681
"vérité";-19,216;-20,401;-1,356;-32,23;-6,039;281,54;-0,394
"profiter";-30,533;-34,841;-0,6;189,412;-2,694;-6,307;0,192
"preuve";-40,233;-37,351;5,183;-4,802;-1,375;290,339;-17,49
"mignon";636,421;-35,265;-20,798;-41,139;24,68;-23,59;-16,388
"libre";-28,232;-36,395;3,726;0,521;-1,466;105,428;-1,327
"enfance";279,346;-10,444;-18,54;-36,453;-2,672;-23,001;8,653
"source";-26,287;-40,043;3,137;14,154;-2,39;122,493;-22,135
"logique";-34,185;-32,287;0,382;53,999;-1,448;26,872;-3,19
"emji_drapeau_territoires_palestiniens";87,648;-21,995;94,662;-13,697;-2,461;-8,49;-13,669
"totalement";-30,861;-33,335;-0,137;9,846;-0,171;114,958;-7,493
"sûrement";-34,351;-14,999;-0,086;-0,522;0,767;1,382;73,861
"route";-33,189;-27,39;-5,804;368,329;0,92;-29,911;-6,064
"franc";-24,509;-1,158;-12,643;436,972;-5,496;-38,392;-38,502
"envoyer";-34,684;-15,342;11,779;3,151;0,191;-0,002;22,235
"culture";-33,355;-37,136;-3,06;0,579;-4,039;208,153;-3,309
"offrir";-19,628;-38,566;-3,706;242,631;-1,303;-10,505;-0,531
"voler";-34,523;-37,917;52,436;43,023;0,352;-0,634;-0,017
"suite";-29,878;-12,215;7,013;3,081;-0,603;-8,46;61,789
"initiative";-22,904;-47,213;-4,561;187,026;-3,944;2,812;-4,914
"but";-32,359;-35,848;31,875;22,556;-1,25;7,634;-0,091
"représenter";-23,604;-43,373;13,973;134,964;3,797;-0,228;-16,692
"pratique";-29,935;54,647;-4,289;2,341;2,177;-1,558;-3,137
"toilette";-37,221;720,441;-12,643;-27,236;-5,496;-40,573;-34,317
"réfléchir";-32,691;-44,911;-12,232;-0,008;0,021;205,48;0,021
"noël";7,565;-5,158;-16,084;-10,051;-2,134;-40,351;167,393
"mourir";-19,608;-3,444;-0,014;-14,262;144,098;-0,149;29,809
"emji_chat_souriant_aux_yeux_en_coeurs";630,091;-27,942;-12,69;-28,789;-0,001;-23,699;-19,494
"concerner";-36,256;-37,268;0;110,423;-1,198;17,967;-9,657
"casser";-36,924;-26,577;223,144;0,363;-1,268;0;-0,448
"grave";-26,449;-13,144;11,148;0,192;-1,268;66,23;-5,568
"haine";-36,089;-41,353;184,801;-16,325;-2,304;64,641;-2,389
"garçon";3,217;-15,846;-22,808;-46,593;-3,752;-22,462;339,011
"vendre";-31,529;-13,386;1,449;259,466;-1,163;-22,661;-12,76
"drôle";-27,587;155,471;-8,748;-9,27;-2,304;-0,113;-1,89
"allemand";-34,544;3,095;-4,525;19,41;0;1,696;-0,479
"réel";-26,934;-30,202;-1,629;43,602;-1,111;26,341;-0,159
"racisme";-33,581;-38,075;-0,694;-32,84;-1,986;576,162;-30,589
"obliger";-35,587;-11,83;-2,328;12,595;0,058;19,372;3,26
"européen";-35,085;-35,756;118,225;101,244;-3,657;-5,775;-15,782
"arme";-34,083;-43,248;594,003;-0,46;-2,049;-2,376;-12,134
"rentrer";-37,723;-16,885;-0,337;0,058;0,472;-13,415;174,617
"information";-26,118;-27,292;21,889;-10,978;-1,027;178,779;-10,284
"discours";-27,424;-30,832;0,552;-2,849;-0,417;213,128;-8,336
"uniquement";-37,723;-42,714;5,926;57,877;5,895;5,632;-0,84
"emji_visage_envoyant_un_bisou";23,695;-0,191;-2,407;-5,992;-1,717;0,57;-0,285
"content";-12,218;-7,55;-0,36;2,929;-0,038;-0,005;22,359
"adulte";-26,281;-31,289;-14,262;-36,503;-2,134;15,314;252,611
"voisin";-22,967;-4,735;0,019;-0,157;283,577;-1,096;1,406
"taxe";-29,692;-38,107;-14,421;654,716;-3,206;-30,305;-38,906
"bonheur";64,463;-11,887;-15,888;-4,409;-0,318;-5,277;14,47
"résultat";-26,808;-44,497;-3,06;62,931;-0,895;6,302;5,373
"ultra";-30,358;-28,544;-6,985;352,088;-5,15;-3,988;-17,294
"emji_mains_en_prière_peau_claire";360,312;-18,475;-12,573;-24,214;-1,395;-9,177;-2,924
"différent";-32,19;-15,799;-0,051;-0,162;-2,091;22,033;30,807
"poste";-32,746;-26,858;-11,425;146,074;0,785;1,888;-1,746
"ia";-34,209;-29,65;-14,421;50,876;-5,051;36,99;0,998
"cadeau";-11,348;-32,88;-15,933;86,409;0,007;-10,445;28,565
"média";-36,384;-43,248;90,195;-0,721;-2,049;100,938;-13,388
"fonctionner";-34,083;-32,421;-6,475;205,096;-3,514;0,549;-3,627
"doute";-17,054;-23,552;-0,484;-4,409;-0,015;85,345;4,233
"clair";-22,648;-11,185;1,814;3,458;-1,06;56,529;-5,705
"citoyen";-35,882;-47,352;56,069;56,027;-5,298;1,432;-1,666
"fermer";-34,25;-12,96;0,071;17,82;-0,307;-6,869;51,416
"empêcher";-36,217;-40,739;4,858;3,672;-5,347;63,843;1,238
"top";0,987;6,494;-13,109;0,39;-3,324;-15,94;11,064
"sérieux";-25,629;-1,644;-3,372;-2,343;-0,977;156,373;-10,943
"sport";-15,709;-18,539;-15,007;-0,011;-3,348;-27,718;283,541
"froid";-10,345;285,411;-0,308;-18,575;-5,249;-16,496;-16,579
"qualité";-29,043;-31,567;-19,256;207,87;-0,911;-0,8;0,024
"prochain";-21,536;-5,235;-1,188;-0,377;0,133;-0,363;70,127
"gentil";-0,037;-18,349;-1,477;-26,072;221,495;1,888;11,064
"crime";-33,707;-44,482;1572,33;-31,753;-4,977;-31,677;-27,797
"minimum";-35,547;-35,48;-3,953;162,845;-3,395;6,302;-4,491
"israel";-33,038;-41,189;1858,71;-46,271;-4,878;-37,244;-41,979
"naturel";1,928;-39,203;-8,404;0,011;89,578;2,999;2,368
"fond";-24,653;-11,786;-4,886;-0,097;-3,372;77,092;3,32
"emji_visage_souriant_avec_une_larme";60,98;-2,142;-7,811;-2,663;-1,415;-0,943;-0,172
"évidemment";-31,357;-16,307;2,385;27,603;0,676;9,869;-0,879
"voix";2,515;0,153;1,417;-31,664;-3,324;28,19;-2,25
"manifestant";-32,078;-40,606;1592,581;-34,736;-5,076;-30,521;-32,649
"taxer";-32,202;-42,496;-19,299;689,283;-4,755;-25,787;-38,508
"lol";-24,328;14,492;-0,539;-3,921;-0,22;34,177;-5,73
"livre";-21,617;-33,746;-3,422;-12,877;-5,051;274,984;-0,396
"chiffre";-33,373;-22,984;-0,001;210,658;-1,676;-0,679;-12,839
"revoir";15,278;-4,828;-2,639;-0,969;-5,076;-0,687;6,697
"physique";-27,884;-40,827;-12,822;71,041;-0,799;27,732;0,043
"perso";-35,213;21,738;-16,924;5,389;-1,902;0,644;1,313
"unir";-2,905;-39,066;257,547;21,124;-3,064;-16,808;-16,887
"tourner";-28,381;-23,261;-8,404;103,548;-1,882;0,015;2,95
"règle";-31,743;-20,373;-0,733;8,74;-0,753;-0,163;62,823
"entier";-30,857;-29,176;14,251;3,11;-0,238;20,315;2,15
"sauver";-27,388;-18,76;-0,733;49,122;17,4;-0,588;2,492
"emji_visage_de_clown";-25,015;-1,638;7,141;21,22;-0,729;0,59;-1,844
"mondial";-33,707;-33,097;6,854;340,205;-4,977;-23,997;-17,463
"habiter";-27,719;0,026;-6,739;55,228;1,943;-4,381;0,178
"emji_coeur_brisé";328,891;-15,017;1,527;-27,875;0,007;-22,584;-11,069
"cest";-19,383;-2,509;0,454;-1,469;0,039;8,071;11,483
"photo";-9,174;-3,16;-0,733;-8,167;0,002;106,176;-4,972
"esprit";-17,904;-23,799;-3,357;-32,226;-0,753;23,615;129,319
"emji_visage_très_souriant_aux_yeux_rieurs";36,768;2,277;-9,027;-4,376;-2,712;-6,728;0,412
"subir";-31,075;-37,011;87,064;-0,065;-0,692;15,538;0,66
"produit";-31,7;-34,821;-14,845;508,597;-1,474;-19,81;-19,891
"merveilleux";435,038;-30,807;-17,957;-29,555;-1,696;-17,19;0,002
"juif";-30,363;-37,661;1531,798;-37,613;-4,483;-25,356;-33,777
"blague";-27,388;71,187;4,296;-6,277;-0,753;-0,163;-3,486
"économie";-31,576;-39,946;-14,226;701,667;-5,002;-33,983;-40,748
"svp";-13,035;-0,697;0,02;-5,291;0,004;131,2;-26,12
"milliard";-28,571;-29,425;-0,04;488,921;-4,557;-32,155;-34,445
"cacher";-28,527;-20,852;124,472;0,788;-0,662;6,529;-4,249
"national";-10,029;-28,801;-0,633;76,793;-3,111;2,316;-1,102
"bout";-26,892;-2,273;-0,092;-0,084;-0,144;0,18;41,484
"bcp";-20,02;-10,205;0,332;8,899;-1,574;-0,012;18,758
"étonner";-23,191;-15,549;-4,24;68,842;0,269;-0,541;3,231
"produire";-33,373;-26,652;-5,08;394,108;-0,692;-16,999;-15,599
"fortune";-31,7;-32,626;-11,204;550,599;-4,681;-25,15;-25,237
"soir";-13,793;4,405;-4,93;-2,612;64,328;-15,15;28,108
"moyenne";-31,032;-38,543;-16,459;534,663;-2,758;-20,7;-19,085
"emji_deux_coeurs";362,063;-17,209;-10,889;-19,841;-2,683;-13,651;-2,951
"économique";-32,369;-40,307;8,139;331,309;-4,779;-18,962;-17,455
"âme";203,088;-32,015;-4,855;-16,768;-0,647;-4,087;0,846
"parole";-1,491;-25,815;18,379;-41,042;0,019;2,924;60,862
"emji_biceps_contracté";288,191;-23,262;-1,042;-7,818;-0,026;-19,601;-5,971
"prouver";-26,864;-30,071;6,391;-1,681;-1,435;215,715;-21,191
"fédéral";-31,868;-37,307;76,47;109,004;-2,876;-2,756;-13,935
"bosser";-32,035;-16,466;-19,199;191,211;-0,082;-12,678;3,424
"bonjour";-22,219;-8,26;-2,913;-0,109;-0,115;131,327;-6,689
"personnel";-28,905;-29,856;-9,3;46,681;0,524;43,702;-1,853
"emji_ok";165,131;-3,743;-5,63;-11,456;-1,22;-7,758;-1,532
"élève";-19,453;-23,77;-16,794;-16,811;-1,05;-2,343;325,418
"refuser";-30,407;-29,735;49,363;27,843;-0,633;6,947;-6,549
"privé";-28,571;-25,416;-3,022;200,415;-0,479;-1,204;-4,246
"italien";-12,674;147,625;-8,663;-2,534;-4,434;-0,027;-16,289
"débat";-31,868;-26,682;-0,112;-1,061;-4,705;225,951;-6,804
"élastique";56,103;-6,511;-16,359;-25,832;-4,557;-36,622;118,546
"retour";-8,979;-3,352;-0,143;29,425;-0,589;-1,345;0,48
"emji_visage_qui_fait_un_câlin";104,713;0,107;-17,395;-9,673;-1,163;-4,461;-0,56
"vivant";-9,717;-30,287;-0,636;-1,767;224,215;-0,432;24,826
"tirer";-27,363;-2,509;19,866;-5,311;6,578;0,349;14,164
"emji_visage_souriant";6,508;8,634;-8,845;-13,752;-0,439;-1,919;5,97
"adorable";413,065;-28,451;-16,858;-32,982;103,567;-18,172;-15,181
"soutien";-4,514;-42,055;511,494;-3,092;-1,494;-4,941;-15,369
"oser";-24,909;-11,689;1,514;-0,172;-0,065;8,554;21,213
"énergie";-13,187;-24,83;-15,161;295,679;-1,144;-10,657;-8,295
"moitié";-27,236;-8,49;-0,642;49,237;-2,548;2,874;-0,005
"etait";-7,451;-5,047;-0,785;-14,967;-0,426;-2,392;124,279
"chaud";-24,744;286,806;-9,392;-5,749;-4,631;-11,973;-10,766
"arabe";-29,193;-13,301;709,816;-29,388;-2,502;-0,33;-20,263
"soin";-15,146;-33,946;-0,98;73,06;30,631;-2,886;0,576
"financer";-30,697;-31,322;60,646;157,811;-1,356;-8,856;-22,131
"phrase";-18,272;-6,37;-6,203;-29,493;-0,04;236,154;-2,127
"forme";-20,282;-21,7;-0,94;6,261;-0,479;77,651;-2,822
"démocratie";-27,402;-32,196;526,71;-8,103;-2,571;1,15;-17,486
"douche";-29,193;324,463;-17,496;-16,726;-4,31;-23,86;0
"nombreux";-28,738;-27,597;1,716;47,431;1,482;5,253;-0,578
"fait";-30,53;-35,549;2,717;-0,04;-1,336;226,831;-21,923
"emji_renard";476,268;-24,145;-13,09;-27,422;31,725;-20,303;-20,366
"banque";-26,068;-22,268;-0,145;446,331;-4,187;-31,021;-33,36
"mesure";-31,032;-33,946;6,697;168,362;-4,582;0;-13,025
"udc";-23,26;-17,105;-3,556;45,098;-4,409;64,127;-17,685
"total";-22,058;-27,17;73,246;19,364;-1,356;1,507;-4,938
"lien";-24,084;-29,209;0,006;36,844;-1,356;20,034;-0,254
"couple";-17,554;-25,769;-9,136;-7,515;-1,05;44,452;58,518
"changement";-27,569;-22,277;-7,115;162,141;-2,595;-1,666;0,061
"user";-28,738;-36,208;170,727;37,811;-2,758;-2,277;-9,238
"région";-23,425;-1,555;6,311;93,325;-0,413;-7,153;-10,652
"retourner";-13,409;-15,15;4,433;-8,195;-1,375;-1,204;102,54
"responsable";-30,029;-37,221;31,693;66,589;-0,413;0,173;-2,957
"général";-24,249;-18,278;-2,196;27,848;-1,375;37,751;-1,687
"ensemble";-14,54;-19,352;0,413;-0,027;-2,665;30,594;6,945
"décider";-30,029;-39,627;10,834;21,132;-1,278;-0,027;21,63
"condition";-25,203;-36,78;8,037;127,635;0,719;-9,043;-0,243
"endroit";-20,265;-21,039;-3,147;11,713;-0,006;-2,85;66,36
"beauté";146,344;-21,088;-18,197;-23,303;-1,317;-0,002;5,068
"origine";-23,589;-11,616;-0,785;0,988;-0,426;112,157;-8,439
"neige";-5,297;146,876;-13,07;0,044;-4,236;-16,228;-7,049
"forcément";-27,236;-25,679;-6,942;13,052;0,744;79,268;-1,532
"coûter";-24,207;-22,686;-11,219;454,186;-2,432;-27,187;-19,644
"autoriser";-29,36;-31,759;850,891;-2,132;-0,012;-22,195;-24,155
"prison";-27,069;-29,584;597,371;-8,866;-0,363;-12,524;-1,454
"musulman";-26,068;-9,739;873,646;-32,442;-4,187;-11,446;-17,53
"jeunesse";0,546;-5,681;-17,896;-7,223;-4,409;-16,022;154,81
"compter";-19,156;-25,892;0,05;59,512;0,128;0,087;0,228
"américain";-25,037;-20,071;33,043;137,943;-1,22;-3,281;-26,329
"pro";-26,401;-22,686;551,821;-10,525;-2,432;-1,592;-8,136
"millier";-29,527;-36,56;238,435;10,462;5,463;-7,758;-4,066
"ordre";-24,871;-36,339;240,525;0,003;0,768;-0,37;-0,665
"intéresser";-21,242;-24,153;-0,34;2,102;-1,259;61,062;0,402
"gamin";-13,636;-0,852;-9,884;-16,937;-0,363;-17,016;230,813
"capable";-26,401;-24,617;-1,497;-4,382;0,19;100,045;6,147
"proposer";-22,272;-24,83;-0,202;77,064;0,179;1,146;-0,51
"prime";-24,041;-32,912;-5,148;492,01;-4,212;-29,066;-23,088
"impression";-25,535;-22,484;-10,26;-3,869;-2,618;43,536;59,899
"final";-24,207;-20,833;-5,228;103,729;-0,004;-0,751;1,203
"emji_visage_avec_un_léger_sourire";-4,445;-9,015;2,791;-6,287;0,179;-1,675;54,148
"dangereux";-26,902;-23,314;-0,053;9,845;0,157;6,554;13,846
"comparer";-22,436;-27,057;0,342;24,02;3,599;1,064;4,826
"client";-28,19;-0,083;-12,774;203,34;-4,162;-12,646;-6,6
"renseigner";-29,527;-21,864;19,7;-1,701;-0,376;130,778;-12,772
"proche";-13,486;-25,254;-1,043;40,59;0,157;0;5,525
"coût";-29,193;-38,524;-9,79;569,729;-4,31;-29,948;-23,941
"charger";-27,856;-32,034;0,249;102,786;-2,316;-0,805;1,201
"marché";-26,234;-22,477;-11,122;442,13;-4,212;-19,363;-21,224
"horreur";-26,401;87,21;7,633;-16,093;0,19;-4,212;-0,463
"date";-20,754;-5,279;-1,703;-13,959;0,147;0,911;102,351
"chien";-23,045;-4,725;-7,315;-17,784;2916,075;-14,862;-21,811
"réussir";-24,705;-29,367;-0,574;68,442;-0,351;6,554;-0,152
"georges";35,037;-0,619;-11,89;-25,814;-0,904;10,485;0,128
"commettre";-29,193;-36,119;919,96;-19,982;-4,31;-3,063;-20,263
"emji_visage_avec_un_sourire_malin";-11,182;18,506;0,502;-0,24;-1,903;0,655;-2,359
"imposer";-28,858;-28,934;0,12;98,532;-2,455;1,606;-0,83
"évoluer";-28,357;-18,657;-14,862;-6,803;-0,293;14,233;123,371
"ridicule";-25,901;-5,255;-0,798;-1,06;-2,362;57,881;2,606
"planète";-23,543;-23,77;-0,759;51,241;6,29;0,005;2,119
"massacre";-15,606;-24,014;877,089;-22,501;-0,275;-19,975;-16,026
"limite";-25,567;-18,054;-6,09;38,995;1,018;7,359;1,201
"film";-3,102;0,122;-6,174;-20,145;-0,27;47,158;1,116
"prof";-27,02;0,611;-16,193;-26,289;-3,99;-7,623;247,888
"participer";-23,875;-30,448;30,254;17,185;-4,187;-6,698;24,501
"obligatoire";-23,377;-11,852;-6,09;87,602;-0,26;1,714;-1,228
"emploi";-27,521;-31,595;-14,364;476,662;-4,064;-18,136;-18,207
"réduire";-27,688;-31,815;-6,005;391,075;-1,013;-13,535;-16,727
"message";-15,909;-25,984;0,2;-17,025;-4,162;255,391;-6,6
"emji_colombe";573,468;-31,248;-1,289;-27,844;-1,745;-22,701;-20,743
"témoignage";254,873;-35,017;-3,936;-28,194;-1,087;-2,541;0,146
"titre";-19,453;-25,769;0,55;-0,367;-1,05;203,499;-22,449
"souci";-23,045;-15,99;-1,817;5,046;0;52,438;-0,055
"militaire";-27,688;-36,539;161,219;3,278;-1,013;0,557;-0,764
"disparaître";-17,075;-15,99;-5,921;14,541;4,236;-1,519;36,179
"choquer";-25,567;-2,037;-2,751;-12,179;0,253;133,098;-0,824
"émission";-2,306;-11,813;-13,766;12,403;-0,886;-0,171;22,179
"p";-5,063;51,619;-0,028;-5,421;-2,178;0,287;-6,44
"matin";-18,804;-0,012;-12,283;0,274;4,312;-11,732;75,672
"maman";-2,049;0,088;-12,283;-17,566;-0,976;-29,69;189,185
"internet";-23,211;-16,186;-8,95;2,609;-2,293;12,69;35,522
"erreur";-27,521;-23,135;-1,16;62,827;-2,27;16,107;-1,545
"certainement";-21,12;-6,802;-0,685;-6,178;0,267;1,319;73,497
"pleurer";-11,703;16,055;0,11;-3,242;-0,958;-3,149;8,297
"fête";31,845;-6,067;-6,961;-0,884;0,344;-12,597;12,853
"considérer";-25,4;-27,417;3,524;1,06;50,649;28,865;-0,764
"accueillir";-23,733;-25,255;64,785;7,116;-2,063;-0,092;2,405
"sympa";-0,141;-3,238;-8,95;-10,67;-0,249;-8,262;116,295
"italie";-17,235;72,438;-1,206;11,375;-4,088;-9,459;-12,159
"fils";-8,431;6,291;-6,873;-7,258;0,007;-28,803;103,732
"fier";3,986;-5,234;-2,433;-9,927;-3,99;3,694;13,99
"téléphone";-14,66;-9,481;-16,093;16,133;-3,965;-19,064;110,758
"match";-14,66;-22,29;-11,988;27,105;-3,965;-14,089;98,246
"projet";-10,971;-25,687;-1,444;261,845;-2,109;-9,349;-16,783
"pain";-20,567;-1,083;-11,576;129,689;121,335;-23,717;-12,6
"calcul";-6,187;-2,919;-1,348;35,949;-1,525;-4,312;1,451
"mental";-8,585;-12,4;-5,645;7,917;-1,894;6,979;8,567
"intelligent";-0,063;-35,657;-12,086;-11,211;21,937;20,875;33,349
"expression";-17,994;-6,816;-1,495;-27,635;-3,916;283,919;-10,889
"climatique";-25,85;-25,039;-11,399;420,172;-3,817;-12,942;-21,585
"bientôt";-12,984;-10,787;-0,981;23,133;-2,178;-17,322;49,768
"attaquer";-26,519;-30,279;219,245;0,28;13,894;0;-8,347
"retraite";-8,162;-13,088;-13,666;201,077;-3,891;-22,155;-0,033
"pensée";-1,817;-9,481;-6,961;-7,424;-0,922;31,827;14,358
"monter";-14,505;-6,968;-0,02;36,69;0,361;-2,819;1,909
"justifier";-26,686;-35,216;118,342;2,828;-0,188;25,826;-17,189
"déranger";-23,9;-14,437;0,044;-3,994;0,415;140,698;-4,021
"apporter";-11,41;-20,394;0,432;-2,357;10,011;106,897;-8,678
"opinion";-24,4;-30,498;3,192;-0,817;-3,94;198,711;-13,961
"copain";-0,037;-0,29;-4,929;-20,322;-3,767;-11,122;123,243
"conscience";-21,884;-34,775;0,213;-0,053;7,349;31,376;11,021
"plaire";-10,971;-10,261;-0,854;-17,921;0,396;143,824;-1,013
"finalement";-14,505;-8,098;-1,548;0,084;1,249;1,414;27,789
"courir";-18,823;-6,838;-2,678;-4,137;0,516;48,886;6,578
"commun";-21,719;-6,515;-4,058;109,201;0,015;0,078;-8,02
"fumer";-20,394;0,001;-9,015;0,017;-0,095;-14,909;102,649
"etre";-15,644;-15,862;-0,774;-2,441;7,581;0,885;60,385
"emji_visage_soulagé";0,72;4,106;-8,376;-17,363;-1,345;0,008;16,236
"emji_notes_de_musique";391,972;-12,933;-8,889;-15,037;-2,19;-17,512;-11,336
"course";-20,063;-25,435;-10,615;72,431;0,632;0,063;4,677
"emji_coeur_blanc";562,069;-20,877;-8,57;-26,199;-1,389;-23,477;-17,305
"rouler";-13,112;-3,019;-6,086;249,978;-3,718;-22,62;-15,372
"prêt";-13,729;-2,095;-0,734;51,287;0,453;-2,973;-0,236
"courant";-23,566;-3,481;4,937;0,085;0,022;38,261;-3,772
"actuellement";-26,185;-23,416;0,239;38,857;2,849;2,984;0,072
"emji_yeux";-5,576;133,627;-4,975;-3,089;-0,533;-3,256;-14,421
"emji_visage_avec_une_main_sur_la_bouche";-9,923;290,193;-12,99;-15,128;-1,477;-11,192;-12,819
"compliqué";-23,566;-7,304;0,069;0,243;-0,143;-0,467;51,981
"boulot";-25,683;-6,07;-3,832;8,806;0,026;-21,299;99,679
"atteindre";-21,222;-31,494;-0,074;74,713;0,026;0;1,023
"acte";-21,056;-31,273;249,98;-2,758;-3,767;11,351;-8,555
"sud";-24,848;-12,907;1,638;289,952;-1,903;-26,368;-22,258
"responsabilité";-16,863;-31,053;2,169;10,702;-0,763;40,466;-1,478
"juger";-20,228;-27,867;10,99;-19,181;-3,644;132,275;0,392
"emji_visage_qui_rougit";-11,279;106,788;-0,709;-3,519;-1,193;-6,145;-3,128
"emji_mains_en_prière_peau_moyennement_claire";498,744;-22,394;-11,179;-21,426;-0,456;-13,361;-18,805
"carte";-10,588;-1,225;-1,445;102,288;-0,645;-12,544;-2,607
"assurer";-19,15;-29,182;-0,696;156,136;-0,798;-6,385;-0,001
"violent";-23,566;-27,176;74,996;-14,065;0,022;33,284;1,387
"sacré";1,517;13,858;-3,683;-8,124;0,035;-2,004;0,782
"rêve";0,092;-0,085;-1,833;-11,988;0,035;-22,837;86,229
"direct";-22,899;-5,634;2,26;43,535;-0,11;0,266;-2,569
"consommation";-22,566;-25,87;-12,77;177,378;0,583;-2,329;-0,226
"action";-14,379;-30,173;66,989;8,168;-1,881;5,484;-3,716
"vacance";-12,958;0,717;-12,869;50,004;-0,102;-15,108;3,289
"présenter";-21,056;-20,607;0,773;-0,056;0,494;85,29;-1,563
"musique";-10,441;-0,041;-8,54;-11,806;-0,629;-0,242;92,925
"désolé";-25,182;1,036;-0,232;-9,144;-0,746;83,946;-3,289
"décision";-23,066;-31,053;8,329;28,216;-1,972;10,294;-0,141
"critiquer";-22,899;-24,176;2,26;1,146;-0,746;69,2;-0,942
"gérer";-25,182;-26,305;0,426;40,875;-0,746;0,009;7,967
"emji_pouce_vers_le_haut_peau_claire";40,773;7;-1,344;-10,418;-1,477;-5,936;-1,715
"bloquer";-22,566;-25,87;24,91;48,018;-1,903;1,522;-4,719
"utile";-18,659;-7,826;-0,232;15,497;-0,746;-0,014;11,935
"ressembler";-14,537;36,105;-1,008;-1,228;-0,712;0,148;-0,472
"nuit";-16,379;-3,556;-0,022;1,863;0,583;-16,593;64,164
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";-0,312;184,999;-6,117;-10,013;-0,018;-19,171;-12,21
"danger";-24,514;-29,953;15,423;26,945;1,78;0,461;0,206
"criminel";-24,013;-29,292;808,806;-14,863;-3,546;-9,503;-12,41
"chrétien";-20,733;-23,479;720,313;-20,623;-3,398;-1,859;-17,963
"manif";-23,846;-29,072;832,695;-13,082;-3,521;-10,697;-15,434
"habitude";-16,54;-16,357;-0,03;-0,014;3,3;7,14;20,812
"dépendre";-21,899;-10,691;-7,018;124,508;-0,068;-4,143;0,011
"vol";-24,013;-15,156;0;225,35;-0,629;-12,352;-10,936
"ps";-20,228;5,896;0,203;0,994;-0,695;2,22;-0,746
"lier";-22,399;-30,173;-0,015;119,302;-0,695;2,22;-6,586
"inventer";-24,681;18,965;-3,389;-0,203;-0,695;3,67;0,171
"employé";-24,681;-25,652;-10,713;360,512;-3,644;-8,9;-14,772
"dépasser";-22,066;-21,073;-3,244;132,145;-1,835;-0,991;-0,022
"assumer";-21,733;-13,513;12,014;-0,251;-3,546;89,147;-8,268
"lac";-5,619;234,331;-12,89;-5,339;-0,397;-21,954;-9,589
