"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"-*mbkywi";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0201";0,001;1;1;1;1;1;0;1;0,278;1;1;1;1
"*postComments_355";0,001;1;1;1;1;1;0;1;0,278;1;1;1;1
"-*nishtfares";0,025;1;1;1;1;1;1;1;1;1;1;0,315;1
"-*__gri_selda__";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*julieherrm8";0,882;1;1;1;1;1;0,162;1;0,044;1;1;0,671;1
"-*clar_ita6091";1;1;1;1;1;0,424;0;1;1;1;0,134;0,933;1
"-*jordan_e34";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*bambooloca";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*sam_kurt_8";0,025;1;1;1;1;1;1;1;1;1;1;1;0,507
"-*oospioneoo";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*n_ann_o";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*anouarkedadi";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*altin__m";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*jonas_mauduit";0,226;1;1;1;1;1;1;1;1;1;0,005;1;1
"-*sobytlv";1;1;1;1;0,004;1;1;0,034;1;0,435;0,214;1;1
"-*lorun14";0,226;1;1;1;1;1;1;0;1;1;1;1;1
"-*m1k_karnib";1;1;1;1;1;1;1;1;1;1;0;1;1
"-*cathy_martagon";1;1;1;0,01;1;0,037;0,001;1;0,544;1;1;1;1
"-*doc4real_667";1;0,023;1;1;1;1;0;1;1;1;1;1;1
"-*volvo1747";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"*commentDate_6-11-2025";1;1;1;0;0;1;0,081;1;1;1;1;0,136;1
"-*steevlemercier";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*lolaa_lsqrx";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*lorlylyly";1;1;1;1;1;1;1;1;1;1;0;1;1
"-*8rasika";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*hadeer_haddo";0;1;1;1;1;1;1;1;1;1;1;1;0,93
"-*_l_ramin_l_";0,469;1;1;1;1;1;1;1;0,231;1;1;0,315;1
"-*aparcerisa";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*alex_kh1_";0,012;1;1;1;1;1;1;1;1;0,323;1;1;0,93
"-*guzelrosa2025";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*bas222";0,025;0,023;1;1;1;1;1;1;1;1;1;1;1
"-*alizee__99";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"*commentDate_7-11-2025";1;1;1;1;0,261;1;1;0,876;0,001;0;1;0;0,419
"-*baptisto01_virtuel__off";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*wissem_soussi";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0202";1;1;1;0,907;1;1;1;1;0;1;1;1;0,078
"-*livio_lbln";1;1;1;0,088;1;1;1;1;0;1;1;1;0,251
"-*depping_lucas";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*yann_burri";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*ch_drone_";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0203";1;1;1;0;0,238;1;1;1;1;0,746;1;0;1
"-*loryvasso";1;1;1;1;1;1;1;1;0,003;1;1;0,315;1
"-*mouti004";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*macadam_cargo";1;1;1;1;1;1;0,006;1;1;1;1;1;0,251
"-*tobiasfrch";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*f_r_a_n_c_e_s_c_o_1982";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*pcab_ch";1;1;1;1;1;1;1;1;1;1;1;0;1
"-*familiabrnasuica";0,226;1;1;1;1;1;1;1;1;1;1;0,131;1
"-*louisfanvw";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*jonasalkashi";1;1;1;0;1;1;1;1;1;1;1;1;1
"*i_0204";1;1;1;1;0,052;1;1;1;1;0,01;1;1;0,901
"*postDate_25-10-2025";1;1;1;1;0;1;1;1;0,61;0,005;1;1;1
"-*sandracarmenstephanie_";0,226;1;1;1;1;1;1;1;1;1;1;0,131;1
"-*17bambou";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*stephruper";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*isabelle_antille";1;1;1;1;1;1;1;1;0,231;0;1;1;1
"*i_0205";1;0,063;1;1;1;1;1;1;0,391;0,211;1;1;0,737
"-*larisevich";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*xfrnsx";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"*i_0206";1;1;1;0;1;1;1;1;1;1;1;1;1
"*i_0207";1;1;1;1;0;1;1;1;1;1;1;1;1
"*i_0208";1;1;1;1;0,706;1;1;1;0,003;0,044;1;1;0,135
"-*angel_dssantos18";1;1;1;1;1;1;1;1;0;1;1;1;1
"-*_r_pauline_11";1;1;1;1;1;1;1;1;0,231;0,106;1;1;0,507
"-*tamushka1606";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*jeanbaptiste_caid";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*martimnpascoal";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*g4b1ii_";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*md_accomando";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"*i_0209";1;0,1;1;1;1;0,191;0,603;1;1;1;1;1;0,001
"-*jeanmarievermot";1;0,003;0;1;1;1;1;1;1;1;1;1;1
"-*nolan_dmrd";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*romanebllm";1;1;1;1;1;0,015;1;1;1;0,211;1;0,502;0,737
"-*kyks_139";1;0,003;1;1;1;1;1;1;1;1;1;1;0,251
"-*cyrille_1999";1;1;1;0;0,097;1;1;1;0,391;1;1;1;1
"-*mrd0msure";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0210";1;0;1;1;1;1;1;1;1;1;1;1;1
"*i_0211";1;1;1;1;0;1;1;1;0,164;0,01;1;1;1
"*postComments_180";0;1;1;1;0;1;1;1;0,183;0,087;1;1;1
"-*chigaaru";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*la_johannie";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*holistic_brain_health";1;1;1;1;0;1;1;1;1;1;1;1;0,507
"-*elisabeth_poget";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*chris_daska";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*isabellecharlet";1;1;1;1;1;1;1;1;1;0,106;0;1;1
"-*cnve9";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*allazsebastien";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*guillaumesaouli";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*davidruffieux";1;1;1;1;0;1;1;1;1;1;1;0,952;1
"-*c_delima34";1;1;1;1;1;1;1;1;1;0,029;1;1;0,251
"-*elisa_zuc";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*vicente_mln";0,692;1;0;1;0,097;1;1;1;0,391;1;1;1;1
"-*c_manghi";1;1;1;1;0;1;1;1;1;0,211;1;1;1
"-*alexie_mf";1;1;1;1;0;1;1;1;1;1;1;0,244;1
"-*haaris_kyo";1;1;1;1;0,007;1;1;1;1;1;0,005;1;1
"-*galfoebbasta";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*nefertiti_nasc80";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*piashazar";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*ena__idi";1;1;0;1;1;1;1;1;1;1;0,005;1;1
"-*oliviaplisson";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*lbo_carole";1;1;1;1;0,007;1;1;1;1;1;1;1;0,251
"*i_0212";1;0,004;1;1;0,819;1;1;1;1;1;1;0,933;0,002
"-*patricia_gally_58";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*es_thibaud";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*travelnwork_isthebest";1;1;1;1;1;1;0,397;1;0,921;1;1;0,003;1
"*i_0213";1;1;1;1;0;1;1;0,626;1;0,374;1;1;0,942
"-*pableb";1;1;1;1;1;1;1;1;1;1;0;1;1
"-*thiagogladiado";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*lin1k92";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*bruna_bartolomei";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*rosenasuicafrancesa";1;1;1;1;0,039;1;0;1;1;1;1;1;1
"-*allamnog";1;0;1;1;0,169;1;1;1;1;1;1;0,671;0,93
"-*mariaizabeldennyalves";0,469;1;1;1;1;1;1;1;0,231;0,106;1;1;1
"-*photoart_100";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*team_bsn18";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*jeanpaulkienner";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*thayane_bonzon";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*jordaaniiabn";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0214";1;0,023;1;1;1;1;1;1;1;1;0,03;1;0,507
"-*leonardreichen";1;0,003;1;1;1;1;1;1;1;0,029;1;1;1
"*i_0215";1;1;1;0;0;1;1;1;0,907;1;1;1;0,169
"*postDate_26-10-2025";1;1;1;1;0,001;1;0;1;1;1;0;1;1
"-*yasmine_bengou";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*lemanbecycle";1;1;1;0;0;1;1;1;1;1;1;0,952;1
"-*nadiabochud";1;1;1;1;1;1;1;1;0,003;1;1;0,315;1
"-*naomi_cto";1;1;1;0;1;1;1;1;0,085;1;1;1;1
"-*mamiemo74";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*hulyaarslan0709";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*amelie_drinktea";1;1;1;1;0,007;1;1;1;0,085;1;1;1;1
"*i_0216";1;1;1;1;1;1;1;1;0,809;1;0,289;1;0
"*i_0217";1;0;1;1;1;1;1;1;0,062;1;1;1;0,005
"-*woodingv";1;1;1;1;1;1;0,162;1;0,044;1;1;1;0,215
"-*gg_aetan";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0219";0,789;1;1;1;0,019;1;1;1;0,675;1;1;0,46;0,256
"*postComments_73";0,001;1;1;0;1;1;0,825;1;1;0,864;1;0,209;1
"-*noshoes__noworries";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*eth_ker";1;1;1;0,01;1;1;0,001;1;1;1;1;0,083;1
"-*enriqueospina19";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*fb78103";0,469;1;1;1;1;1;1;1;0,231;0,106;1;1;1
"-*velomanbernard";1;1;1;1;1;1;1;1;1;1;1;0,007;0,507
"-*ant1croquelois";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*mifigue_mibarbare";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*aahcestlea";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*louis_de_sm";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0220";1;1;1;1;1;1;0;0,829;1;1;0;0,152;1
"*postLikes_9600";1;1;1;1;1;1;0;0,829;1;1;0;0,152;1
"*postComments_258";1;1;1;1;1;1;0;0,829;1;1;0;0,152;1
"*postReposts_125";1;1;1;1;1;1;0;0,829;1;1;0;0,152;1
"-*antox44";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*o_rochat";1;1;1;1;1;1;0;1;1;1;0,079;1;0,737
"-*kelly_spring7";1;1;1;1;1;1;1;1;1;1;0,03;1;0,032
"-*ewiian";1;1;1;1;1;1;0,037;1;1;1;1;0,007;1
"-*ju_lie_ct";1;1;1;1;1;1;1;1;1;0,029;0,005;1;1
"-*luong_yan";1;0,003;1;1;1;1;0,006;1;1;1;1;1;1
"-*bellmosc0";1;1;1;1;1;1;0,003;1;1;1;0,002;0,156;1
"-*david_pequignot";1;1;1;1;1;1;0;1;0,391;1;0,079;1;1
"-*kuryia";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*quintus1848";1;1;1;1;1;1;1;1;0,085;0,029;1;1;1
"-*adrien_bcm";1;1;1;1;1;1;1;1;1;1;0;0,082;0,772
"-*__vrnvud__";0,226;1;1;1;1;1;1;1;0,085;1;1;1;1
"-*stecheshire";1;1;1;1;1;1;1;1;0,231;0,106;1;1;0,507
"-*inloustan";1;1;1;1;0,169;1;0;1;0,544;1;1;1;1
"-*collaud24";1;1;1;1;1;1;0,037;1;1;1;1;0,007;1
"*commentDate_1-11-2025";0,025;0,977;1;0,004;0,486;1;1;1;1;1;0;1;0,484
"-*presidentjey";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*bruni_rd25";1;1;1;1;1;1;0;1;0,809;1;0,289;1;1
"-*_____mow";1;1;1;1;1;1;0;0,017;1;0,323;1;1;1
"-*lobelia23";1;1;1;1;1;1;0,006;1;1;1;1;0,131;1
"-*la_loule";1;1;1;1;1;1;1;1;1;1;0;1;1
"-*_oliviabricot_";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*anna_barra65";0,226;1;1;1;1;1;0,006;1;1;1;1;1;1
"-*guermazi_amir";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*boykisser404";1;1;1;1;1;1;0;1;1;1;1;0,033;1
"-*alexiadanstoussesetats";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*adri1dunand";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*__4_c_";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*isa_meylan";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*niloc_2410";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*swissfabien";1;1;1;1;1;1;1;1;1;1;0;1;1
"-*djam_life19";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0221";1;0,315;0,362;1;1;0,007;1;0;1;0,456;1;1;1
"*commentLikes_114";1;1;1;1;1;1;0,092;0;1;1;1;0,502;1
"-*leo_dbns";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"*i_0222";1;0,023;1;1;1;1;0,037;1;1;1;1;1;0,507
"-*lucas_foot_800";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*lego_jaune";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0223";1;1;1;0,18;1;0,332;0,004;1;1;0,967;0,64;1;0,185
"-*jakob_podca";1;1;1;1;1;0;1;1;1;1;1;1;1
"-*sa_m258";1;1;1;1;1;1;1;1;1;0,029;1;1;0,251
"-*david_moggings";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*jeremlausanne";1;1;1;0;1;1;1;1;1;1;1;1;1
"*i_0224";0;0,775;0,863;1;1;1;1;1;1;1;1;1;1
"*postComments_110";0;0,011;0;1;1;0,063;1;1;0;1;1;1;1
"-*messalineg";1;1;1;1;1;1;1;1;0,085;1;1;1;0,251
"-*jeanchristinat";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*adventure_linn";0,306;1;1;1;1;1;1;0,034;1;0,435;1;1;0,349
"-*cosmokaiza";0,226;1;1;1;1;0;1;1;1;1;1;1;1
"-*johan_media";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"*i_0225";1;1;1;1;0;1;1;0,801;1;1;1;1;0,432
"-*butchie_surf";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*sophievullie";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0226";1;0,436;1;1;0;1;1;1;0,415;1;1;0,651;0,766
"-*steven_riosm";1;1;1;1;1;1;1;1;0,003;1;1;1;0,507
"-*tanhosky";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*versionwishdemila";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0227";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_27-10-2025";0;0,045;1;1;1;1;1;1;1;0,436;1;1;1
"-*tina_capmed";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"*i_0228";1;0;1;1;1;1;1;1;1;1;1;1;0
"*postComments_189";1;0;1;1;1;1;1;1;1;1;1;1;0
"*postReposts_165";1;0;1;1;1;1;1;1;1;1;1;1;0
"-*machado_dias_523";1;1;1;1;1;1;1;1;0,085;1;1;1;0,251
"-*siri_kit";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*t_stl1";1;1;1;1;1;1;1;0;1;1;1;1;1
"-*cindooh";1;1;0;0;1;1;1;1;1;1;1;1;0,507
"-*coco_hida";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*oceanaquaticx";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*moniteur_ski_grandmassif";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*meyer_charlyne";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*djellab_nadir";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*titouan_kervz";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*raouffff_max_perrot";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*didi_chaves";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*melody_du_bonheur_";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*nae_life_flows";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*torsten_g01";1;1;1;1;1;0;1;1;1;1;1;1;1
"-*max_camy_garcia";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*ofelafee77";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*raphael_v2";1;1;1;1;1;1;1;1;1;1;0;1;1
"-*vltn8eye";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*luca___ast";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*koa_laurigole";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*sandrine_bra";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*had_c";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*diego_weidemann";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*design_malin";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*jeremie___tlr";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*dizzylamachine";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*nath_he_24_06";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*olivtis";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"-*pajaziti_bajram";1;1;1;1;1;1;1;1;0,085;1;1;1;0,251
"-*miguel_ts_p";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*intuit_sens";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*celine_adventures";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*maxinthewater";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*antonio_conroy_catw";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*thomascerato";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0229";1;1;1;1;1;1;0,029;0;1;0;1;0,015;1
"-*cyrille_gr";1;1;1;1;1;1;0;1;1;0,019;1;0,651;1
"-*rheblfpn";1;1;1;1;1;1;1;0;1;1;1;0,131;1
"-*89yuyito";1;1;1;1;1;1;0,037;1;1;1;1;0,007;1
"-*hfdfjkkv";0,882;0,118;1;1;1;1;1;1;1;1;1;1;0,017
"-*gustavodaniel_munoz_3";1;1;1;1;1;1;1;0;1;1;1;1;1
"-*__vic_hdz";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"*i_0230";1;0,003;1;1;0,007;1;1;1;1;1;1;1;1
"*postLikes_10500";1;0,001;0,523;1;1;0,445;1;1;0,153;0,058;1;1;0,316
"*i_0231";0;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_273";0;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_376";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*eneida_photography";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*sanaasdq";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*muratbalian";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*michelcamp0s";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"*commentLikes_302";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*simon_nicolerat";1;1;1;1;1;1;1;1;0,085;1;1;0,131;1
"-*erlin_sdr";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*meraj_azm";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*sol_anjinha";0,025;1;1;1;0,039;1;1;1;1;1;1;1;1
"*commentLikes_417";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*__tarekdabour";0;1;1;1;1;0,378;1;1;1;0,327;0,701;1;1
"-*philippedexelle";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*domannicette";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*dominique280560";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*ransaidani";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*encorunjour";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*seb_lopez";1;1;1;1;1;1;1;1;0,225;0,64;0,364;1;0,166
"-*manoukrp";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*olivierbender";1;1;1;0,023;1;1;1;1;0,684;1;0,214;0,156;1
"-*az_redone";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*bib_bom";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*aboutmilacruz";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*barbara_augsburger";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*raf__45";0;1;1;1;1;1;1;1;1;0,323;1;1;1
"-*colettejeri";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*lea_cppt";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*insta_ga";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*hellada_mou";0,692;1;1;1;0,097;0,015;1;1;1;0,211;1;1;1
"-*joannamagdalena";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*banni_1203";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*nottoobad_life1213";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*la_filmdirector";0,306;1;1;1;1;1;0,239;1;0,684;1;0,214;1;1
"-*lucy_veras";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*marctaverney";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*edend3d3n";1;1;1;1;1;1;1;1;1;1;0,03;1;0,032
"-*veroniquemaire11";0,226;1;1;1;0,007;1;1;1;1;1;1;1;1
"-*wekhez";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*amelie_paccolat";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*nathalie_nirina";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*symbole_11";1;0,023;1;1;1;1;1;1;1;1;1;0,315;0,507
"-*pinelaisilda";1;1;1;1;1;1;1;0;1;1;1;1;1
"*i_0232";1;0;1;1;0,016;0,782;0,121;1;0,802;1;1;1;1
"*postLikes_9700";1;0;1;1;0,016;0,782;0,121;1;0,802;1;1;1;1
"-*jardinbotaniquegeneve";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*mathieu_laissue";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*bianchinidecaillet";1;0,023;1;1;1;1;1;1;1;1;1;0,315;0,507
"-*_tibaldo";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*vavoune___";1;1;1;1;0,007;1;1;1;1;0,029;1;1;1
"-*mal_o_main";1;1;1;1;0,039;1;0,037;0,001;1;1;1;1;1
"-*candra_c25";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*slt_cest_nat";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*gvatimyboy";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*val_cong";0,469;1;1;1;0,039;0,004;1;1;1;1;1;1;1
"-*silviarori_organizing";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*didier_etien";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*isabellecardis";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0233";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"*i_0234";0,742;0,089;1;1;0;1;1;1;1;0,658;1;1;0,659
"*postLikes_13600";0,742;0,089;1;1;0;1;1;1;1;0,658;1;1;0,659
"*postReposts_223";0,742;0,089;1;1;0;1;1;1;1;0,658;1;1;0,659
"-*alie_taisa";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*auxours";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*naouelloussa";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*listen_and_obey";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*_choumi__";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*linda_panorama";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*so_brement";1;1;1;1;0,007;1;1;1;1;1;0,005;1;1
"-*urba_vision";0,439;1;1;1;0;1;1;1;1;1;1;1;1
"-*chef_david_kohler";1;0,455;1;1;1;1;1;1;0,391;1;0,038;1;0,08
"-*mimouna_tlb";1;0,003;1;1;1;1;1;1;1;1;1;1;0,251
"-*lyan_191987";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*choulak_mohamed";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*kerboucheabdelbasset";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*svddvmzed";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*h1nd_0o";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*rosangelajenzer";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*ouss_ouss15";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*weesalim98";1;1;0;1;1;1;1;1;0,564;0,967;0,079;0,749;1
"*i_0235";1;0,394;0,003;1;1;0,358;1;1;0,714;1;1;1;0,002
"*postComments_117";1;0,394;0,003;1;1;0,358;1;1;0,714;1;1;1;0,002
"-*michemichou247";0,226;1;1;1;1;1;1;1;1;0,029;1;1;1
"-*k_mangao";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*tinnjo";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*etienne511";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*fredo_filho_do_pais";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*queenteewii";1;1;1;1;1;1;0,037;1;1;1;1;1;0,032
"-*big_adan";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*vinfaur";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*jzay_tinashe";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*melon_mozzarella";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*eazy_b77";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*jess_jessy7";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*katalin1926";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*ahimsa_nic";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*willybill78";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*afri6dura";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*__rdvl__";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*vforde_";1;1;1;1;1;1;1;1;1;0,106;1;1;0,032
