"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16"
"*postComments_147";1;1;1;1;0,099;0;1;1;1;1;0,373;0,43;1;1;1;1
"*i_0487";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*postComments_435";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*i_0486";1;1;1;1;0,483;1;1;1;1;1;1;1;1;1;0;1
"*postDate_17-11-2025";1;1;1;0,791;1;1;0,649;1;0;0,51;1;0,147;1;1;0,203;1
"*i_0485";1;1;1;1;1;1;0,013;1;0;1;1;1;1;1;1;1
"*i_0484";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_38";0,04;1;1;1;1;1;0,748;0,157;1;0,642;0,929;0,002;1;1;0,642;1
"*i_0483";1;1;1;0,024;1;1;1;1;1;0,001;1;1;1;1;1;1
"*postReposts_110";0,182;1;1;0,296;1;1;1;1;1;0,055;0,148;1;1;1;1;0,171
"*i_0482";1;0,001;1;1;0,244;0,166;1;1;1;1;1;1;1;1;1;1
"*postComments_0";1;0,016;1;1;0,483;0,366;1;1;1;0,095;1;1;1;1;0,481;1
"*i_0481";1;1;1;0,001;1;1;0,041;1;1;1;1;0,106;1;1;1;1
"*i_0480";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"*i_0479";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"*i_0478";1;1;0;1;1;1;1;1;1;0,007;1;1;1;1;1;1
"*postComments_57";1;1;0,035;1;1;0;1;1;1;0,192;1;1;1;1;1;0,411
"*postReposts_230";1;1;0;1;1;1;1;1;1;0,007;1;1;1;1;1;1
"*i_0477";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,098
"*i_0476";1;1;1;1;1;1;1;0,001;1;1;1;1;1;1;1;1
"*i_0475";1;1;1;1;1;1;1;1;1;1;1;1;1;0,001;0;1
"*postDate_16-11-2025";1;1;1;1;1;1;1;1;0,409;1;1;0,769;0;0;0;1
"*i_0474";1;1;0,013;1;1;1;1;1;1;1;1;0,008;1;1;1;1
"*postLikes_845";1;1;0,013;1;1;1;1;1;1;1;1;0,008;1;1;1;1
"*i_0473";1;1;1;1;1;1;0,041;1;1;1;1;1;1;1;0;1
"*i_0472";1;1;1;1;1;1;1;1;1;1;1;1;0;0,171;1;1
"*i_0471";1;1;1;0,19;1;1;1;1;1;1;1;0,106;1;1;0,003;1
"*i_0470";1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,003;1
"*i_0469";1;1;1;1;1;1;1;0,559;1;1;1;1;1;0;1;1
"*postReposts_100";1;1;1;1;1;1;1;0,559;1;1;1;1;1;0;1;1
"*i_0468";1;1;0,137;1;1;1;1;1;0;1;1;1;1;1;0,242;1
"*postLikes_11900";1;1;0,137;1;1;1;1;1;0;1;1;1;1;1;0,242;1
"*postReposts_218";1;1;0,137;1;1;1;1;1;0;1;1;1;1;1;0,242;1
"*i_0467";1;1;1;1;1;1;1;1;1;1;1;0,106;0,048;1;0,242;0,098
"*i_0466";1;1;1;1;1;1;1;0,002;0,045;1;1;1;1;1;0,242;1
"*postReposts_305";1;1;1;1;1;1;1;0,002;0,045;1;1;1;1;1;0,242;1
"*i_0465";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postDate_15-11-2025";1;1;1;1;1;1;0,18;1;1;0,901;0,033;1;1;0;0,003;1
"*i_0464";1;1;1;1;1;1;0,041;1;1;1;1;1;1;1;0;1
"*i_0463";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postComments_323";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0462";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0461";1;0,006;0,226;1;1;1;1;0,338;1;0,055;1;1;1;1;1;1
"*i_0460";1;1;1;1;1;1;0,084;1;1;0,055;0;1;1;1;1;1
"*i_0459";1;1;1;1;1;1;1;1;0,045;1;0,082;1;1;1;0,003;1
"*i_0458";1;1;1;1;1;0,166;0;1;1;1;1;1;1;1;0,242;1
"*postComments_62";1;1;1;1;1;0,166;0;1;1;1;1;1;1;1;0,242;1
"*i_0457";1;1;1;0,296;0,365;0,004;1;1;1;1;1;1;1;1;1;0,171
"*postComments_186";1;1;1;0,296;0,365;0,004;1;1;1;1;1;1;1;1;1;0,171
"*i_0456";1;1;1;0,296;1;1;1;1;1;1;0,001;0,182;1;1;1;0,171
"*i_0455";1;1;1;1;1;1;1;0;1;0,025;1;1;1;1;1;1
"*postDate_14-11-2025";1;1;0,175;1;1;0,24;1;0,377;0,61;0,009;0,317;0,114;1;1;1;1
"*i_0454";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0453";1;1;1;1;0,037;1;1;1;1;0,001;1;1;1;1;1;1
"*postLikes_9900";1;1;1;1;0,037;1;1;1;1;0,001;1;1;1;1;1;1
"*i_0452";1;1;0;1;1;1;1;1;0,015;1;1;1;1;1;1;1
"*postComments_249";1;1;0;1;1;1;1;1;0,015;1;1;1;1;1;1;1
"*postReposts_107";0,011;1;0;1;1;1;1;1;0,002;1;1;1;1;1;1;1
"*i_0451";1;1;0,062;1;1;1;1;1;1;1;0;1;1;1;1;1
"*i_0450";1;1;1;1;1;0,004;1;1;1;0,055;1;0,001;1;1;1;1
"*postComments_129";1;0,003;1;1;1;0,08;1;0,753;1;0,244;1;0,038;1;1;1;1
"*i_0449";1;1;0,226;0,296;1;1;1;1;1;1;0,148;0,182;1;1;1;0,171
"*postComments_226";1;1;0,226;0,296;1;1;1;1;1;1;0,148;0,182;1;1;1;0,171
"*i_0448";0,182;0,286;1;1;1;1;1;0,338;0,089;1;1;0,182;1;1;1;1
"*postLikes_923";0,182;0,286;1;1;1;1;1;0,338;0,089;1;1;0,182;1;1;1;1
"*i_0447";1;0,286;1;1;0,365;0,004;1;1;1;0,055;1;1;1;1;1;1
"*postLikes_11700";1;0,286;1;1;0,365;0,004;1;1;1;0,055;1;1;1;1;1;1
"*postComments_177";0,656;0,838;1;1;0,957;0,01;1;1;1;0,35;1;1;0,463;0,002;1;1
"*postReposts_211";1;0,286;1;1;0,365;0,004;1;1;1;0,055;1;1;1;1;1;1
"*i_0446";1;1;1;1;1;1;1;0,222;1;0,025;1;0,106;1;0,098;1;1
"*postLikes_27600";1;1;0,583;1;1;1;1;0,753;1;0,244;1;0,038;0,01;0,489;0,789;1
"*postComments_206";1;1;1;1;1;1;1;0,222;1;0,025;1;0,106;1;0,098;1;1
"*postReposts_418";1;1;1;1;1;1;1;0,222;1;0,025;1;0,106;1;0,098;1;1
"*postDate_13-11-2025";0,504;1;0,653;1;0,156;1;1;0,12;0,047;0,901;1;0,953;1;0,909;1;0,909
"*i_0445";1;0,088;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0444";1;1;0,137;0,19;1;1;1;1;1;1;0;1;1;1;1;1
"*postReposts_573";1;1;0,137;0,19;1;1;1;1;1;1;0;1;1;1;1;1
"*i_0443";1;0,088;1;1;1;1;1;1;0,015;1;1;0,044;1;1;1;1
"*i_0442";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0441";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,171
"*i_0440";1;1;1;0,024;1;1;1;0,032;1;1;1;1;1;1;1;1
"*i_0439";1;1;1;1;1;0,001;1;1;1;1;1;0,106;1;1;1;0,098
"*postComments_101";1;1;1;0;1;0,01;1;1;1;1;0,587;0,656;1;1;1;0,076
"*i_0438";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postComments_121";1;1;1;1;0;0,728;1;1;1;1;0,518;1;1;1;0,875;1
"*i_0437";1;1;1;1;1;1;1;1;0,045;1;1;1;1;0;0,242;1
"*i_0436";1;1;1;1;1;1;1;0;0,015;1;1;1;1;1;1;1
"*i_0435";1;1;1;1;0;1;1;1;1;0,055;1;1;1;1;1;1
"*i_0434";1;1;1;1;1;1;1;0,01;0;1;1;1;1;1;1;0,171
"*postLikes_17600";1;1;1;1;1;1;1;0,01;0;1;1;1;1;1;1;0,171
"*postReposts_377";1;1;1;1;1;1;1;0,01;0;1;1;1;1;1;1;0,171
"*i_0433";1;1;0,137;0,19;1;1;0,041;0,222;1;1;1;1;1;1;1;1
"*i_0432";1;1;1;1;1;1;0,041;1;1;1;0,082;1;1;1;0,003;1
"*postDate_12-11-2025";0,034;1;0,53;1;1;1;1;1;0;1;0,296;1;0,482;1;0,256;0,362
"*i_0431";1;0,088;1;1;1;1;1;1;1;1;1;1;1;1;0,127;0,04
"*i_0430";0,106;0,001;1;1;1;1;1;1;0,045;1;1;1;1;1;1;1
"*i_0429";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0428";1;1;0;1;0,365;1;1;1;1;1;1;1;1;1;1;0,171
"*postComments_412";1;1;0;1;0,365;1;1;1;1;1;1;1;1;1;1;0,171
"*i_0427";1;1;1;1;1;1;1;1;1;1;1;1;0;0,098;1;1
"*i_0426";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,098
"*i_0425";0;1;0,137;1;1;1;1;1;0,045;1;1;1;1;1;1;1
"*postLikes_24300";0;1;0,137;1;1;1;1;1;0,045;1;1;1;1;1;1;1
"*i_0424";1;1;1;1;1;1;1;0,113;0;1;1;1;1;1;1;1
"*i_0423";0;1;1;1;1;1;1;1;0,089;1;1;1;1;1;1;0,171
"*postLikes_9500";0;1;1;1;0,878;0,728;1;0,838;0,016;1;1;1;1;1;1;0,563
"*i_0422";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0421";1;1;1;1;1;1;1;0,113;0;1;1;1;1;1;1;1
"*i_0420";1;1;1;1;0,244;0,166;1;1;1;1;1;0,106;1;1;0,242;1
"*postComments_306";1;1;1;1;0,244;0,166;1;1;1;1;1;0,106;1;1;0,242;1
"*i_0419";1;1;1;1;0,001;1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-11-2025";1;1;0,012;0,347;1;1;1;0,189;0,128;1;0,674;0,029;1;0,338;1;0,338
"*i_0418";1;1;0,137;1;1;1;1;0,222;1;1;1;0;1;1;1;1
"*postReposts_208";1;1;0,003;1;1;1;1;0,338;1;1;1;0,001;1;1;1;1
"*i_0417";1;1;0,062;1;1;1;0,013;1;1;1;1;1;1;1;0,127;1
"*i_0416";1;1;1;1;1;1;1;1;1;1;0,082;0;1;1;1;0,098
"*postComments_105";1;1;1;1;0,365;1;1;1;1;1;0,148;0,001;1;1;1;0,171
"*i_0415";1;1;0,226;1;1;1;1;1;1;1;1;1;1;0;1;1
"*postComments_144";1;1;0,291;1;1;1;0,651;1;1;0,551;1;0,001;1;0;0,513;1
"*i_0414";1;1;1;0,403;1;1;1;0,025;0,143;1;1;0,265;1;1;1;0,25
"*postComments_84";1;1;1;1;0,516;0,003;0,651;0,471;0,669;1;1;0,223;1;1;1;0,878
"*i_0413";1;0,182;1;1;1;1;1;1;1;1;0,082;0,106;1;1;1;0,098
"*postComments_354";1;0,182;1;1;1;1;1;1;1;1;0,082;0,106;1;1;1;0,098
"*i_0412";1;1;1;0;1;1;1;1;1;1;0,148;1;1;1;1;0,171
"*postComments_98";1;1;1;0;1;1;1;1;1;1;0,025;1;1;1;1;0,033
"*i_0411";1;1;1;1;1;1;1;0,01;0;1;1;1;1;1;1;1
"*i_0410";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0409";1;1;1;0,093;1;1;1;0,113;1;1;1;1;1;1;0,127;1
"*i_0408";1;0,006;1;1;0,012;0,265;1;1;1;1;1;1;1;1;1;1
"*postDate_10-11-2025";1;1;0,029;0,493;0;1;1;1;1;1;1;1;1;0,177;1;1
"*i_0407";0,106;1;0;1;1;1;1;1;1;1;1;0,106;1;1;1;1
"*postReposts_127";0,106;1;0;1;1;1;1;1;1;1;1;0,106;1;1;1;1
"*i_0406";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0405";1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,031;0,25
"*i_0404";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_298";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0403";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_192";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0402";1;1;0,137;1;1;1;1;0,222;1;1;1;0,106;1;1;0,242;1
"*postLikes_10500";0;1;0,737;1;1;0,804;0,433;0,917;1;1;0,587;0,656;1;1;0,954;1
"*postReposts_181";1;1;0,137;1;1;1;1;0,222;1;1;1;0,106;1;1;0,242;1
"*i_0401";1;1;1;1;0;1;1;0,338;1;1;1;1;1;1;1;1
"*i_0400";1;1;1;1;0;0,265;1;1;1;1;1;1;1;1;1;1
"*postComments_362";1;1;1;1;0;0,465;1;0,559;0,202;1;1;1;1;1;1;1
"*i_0399";1;1;1;0,001;1;1;1;1;1;1;0,082;1;1;1;1;0,098
"*i_0398";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*i_0397";1;1;1;1;0,037;0,019;1;1;1;1;1;1;1;1;1;1
"*i_0396";1;1;1;0,403;1;1;0,135;1;1;1;0,221;1;1;1;0;1
"*postDate_9-11-2025";1;0,785;1;1;0,002;0,134;0,48;1;1;1;0,762;1;1;1;0,01;0,85
"*i_0395";1;1;0,226;1;1;1;1;1;0,089;1;0,001;1;1;1;1;0,171
"*i_0394";1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,875;1
"*i_0393";1;1;0;1;0,244;1;1;0,222;1;1;1;1;1;1;1;1
"*postLikes_11300";1;1;0;1;0,244;1;1;0,222;1;1;1;1;1;1;1;1
"*postReposts_98";1;1;0;1;0,244;1;1;0,222;1;1;1;1;1;1;1;1
"*i_0392";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,331
"*i_0391";1;1;1;1;1;1;0,041;1;1;1;1;1;1;0,098;0,003;1
"*postLikes_18500";1;1;1;1;1;1;0,041;1;1;1;1;1;1;0,098;0,003;1
"*i_0390";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0389";1;1;1;1;1;1;0,013;1;1;1;1;1;1;1;0,127;0,04
"*i_0388";0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003;1
"*i_0387";1;1;1;1;0,003;1;1;0,222;1;1;1;1;1;1;1;0,098
"*postDate_8-11-2025";0,423;1;1;1;0,008;1;0,027;0,908;0,482;1;0,318;0,153;1;1;1;1
"*i_0386";1;1;1;0,776;0;1;1;1;1;1;1;1;1;0,052;1;1
"*i_0385";1;1;1;1;1;1;1;1;0,001;0,095;0;1;1;1;1;1
"*i_0384";1;1;1;1;1;1;1;1;1;1;0,032;0;1;1;1;1
"*i_0383";0,182;1;1;1;1;1;0;1;1;1;1;1;1;1;0,012;1
"*i_0382";0,106;1;1;1;1;0,166;1;1;1;1;1;0;1;1;1;1
"*i_0381";1;1;1;0,296;1;1;1;0;0,089;1;1;1;1;1;1;1
"*i_0380";1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"*i_0379";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0378";0,001;1;1;0,296;1;1;1;1;1;1;1;0,182;1;1;1;0,171
"*postComments_104";0,001;1;1;0,296;1;1;1;1;1;1;1;0,182;1;1;1;0,171
"*i_0377";1;1;0,226;1;0,365;1;1;0,338;1;1;1;0,182;1;1;1;0,171
"*postDate_7-11-2025";1;0,104;0,916;0,031;1;0,585;1;0,169;1;1;1;0,769;1;1;0,478;0,314
"*i_0376";1;0,182;1;1;1;0,001;1;1;1;1;1;1;1;1;1;0,098
"*postComments_237";1;0,182;1;1;1;0,001;1;1;1;1;1;1;1;1;1;0,098
"*i_0375";1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,242;1
"*i_0374";1;1;1;0,018;1;1;1;1;0,143;0,095;1;0,265;1;1;0,481;1
"*i_0373";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0372";1;1;1;0,001;1;0,001;1;1;1;1;1;1;1;1;1;1
"*i_0371";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"*i_0370";0,106;0,001;1;1;1;1;1;1;1;1;1;1;1;1;1;0,098
"*postComments_387";0,106;0,001;1;1;1;1;1;1;1;1;1;1;1;1;1;0,098
"*i_0369";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,098
"*i_0368";1;1;0;1;1;1;1;0,222;1;1;1;0,106;1;1;1;1
"*i_0367";1;1;1;1;1;1;1;0,222;1;1;1;1;1;1;0;1
"*i_0366";1;1;1;0,001;1;1;1;1;1;1;1;0;1;1;1;1
"*postComments_88";1;0,047;1;0,346;0,451;0,301;0,6;1;1;1;1;0,014;1;1;1;0,822
"*postDate_6-11-2025";1;0,61;1;1;0,19;1;0,001;1;1;1;1;0,021;0,936;1;0,444;0,696
"*i_0365";1;1;0,062;1;0;1;1;1;1;1;1;1;1;1;1;1
"*postComments_51";0;1;0,583;1;0,008;1;1;1;1;1;1;1;1;1;1;0,489
"*i_0364";1;1;1;1;0,037;1;1;1;1;1;1;1;1;1;0,037;1
"*i_0363";1;1;1;1;0;1;0,041;1;1;1;1;1;1;1;1;1
"*i_0362";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_47";0,053;1;1;1;1;1;0,154;0,655;0,165;1;0,975;1;1;1;0,004;0,327
"*i_0361";1;1;1;1;1;1;1;0,222;1;1;1;1;0;0,098;1;1
"*i_0360";1;0,286;1;1;1;1;1;1;1;1;0,148;0,001;1;1;1;0,171
"*postComments_211";1;0,286;1;1;1;1;1;1;1;1;0,148;0,001;1;1;1;0,171
"*i_0359";1;1;1;1;1;0,079;0,013;1;1;1;0,032;1;1;1;1;1
"*i_0358";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,098
"*postComments_214";1;0;0,226;1;1;1;1;1;1;1;1;1;1;1;1;0,171
"*i_0357";1;1;1;1;1;1;0;1;1;1;1;1;1;0,171;1;0,171
"*postReposts_104";1;1;1;1;1;1;0;1;1;1;1;1;1;0,171;1;0,171
"*i_0356";1;1;1;1;1;1;0,041;1;1;0,025;1;0;1;1;1;1
"*i_0355";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*postReposts_212";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0354";0;1;1;1;1;1;1;1;1;1;0,082;1;0,048;1;1;1
"*postComments_194";0,022;1;1;0,001;1;1;1;1;1;1;0,373;1;0,275;1;1;0,411
"*postReposts_422";0;1;1;1;1;1;1;1;1;1;0,082;1;0,048;1;1;1
"*postDate_5-11-2025";0,111;0,646;0,916;1;0,073;1;1;0,797;1;1;0,012;0,345;1;1;1;1
"*i_0353";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0352";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*i_0351";0;1;1;1;1;1;1;1;1;1;0,148;1;1;1;1;0,171
"*i_0350";1;1;1;0,296;1;0,265;1;0,01;1;0,055;1;1;1;1;1;1
"*i_0349";1;1;1;0,19;1;1;1;1;1;1;0,082;0;1;1;1;1
"*i_0348";1;0,088;1;1;1;1;1;1;1;1;0,032;1;1;1;0,127;1
"*i_0347";1;1;0;1;1;1;1;0,002;1;1;1;1;1;1;1;1
"*postComments_263";1;1;0;1;1;1;1;0,002;1;1;1;1;1;1;1;1
"*i_0346";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0345";1;1;1;1;0;0,079;1;1;1;1;1;1;1;1;1;1
"*postLikes_8000";1;1;1;1;0;0,079;1;1;1;1;1;1;1;1;1;1
"*i_0344";1;1;1;1;1;1;1;1;1;1;0,032;0,044;1;1;1;0,04
"*i_0343";1;1;0,137;0,19;1;1;1;1;1;1;0,082;0,106;1;1;1;1
"*i_0342";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,098
"*postComments_260";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,098
"*postReposts_70";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,098
"*postDate_4-11-2025";1;0,305;0,424;1;1;1;0,648;1;1;1;1;0,104;1;0,001;0,251;0,598
"*i_0341";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_12800";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_149";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0340";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0339";1;0;1;1;0,128;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_139";1;0;1;1;0,128;1;1;1;1;1;1;1;1;1;1;1
"*i_0338";1;1;0,226;1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0337";1;0;1;1;0,244;1;1;1;1;1;1;1;1;1;1;1
"*i_0336";1;1;0,226;1;0,365;1;0;1;1;1;1;1;1;0,171;1;1
"*i_0335";1;1;1;1;0,001;1;1;1;1;1;1;1;1;1;1;1
"*i_0334";1;1;1;1;1;1;1;1;1;1;0,148;0;1;1;1;0,171
"*i_0333";1;0,588;1;1;1;1;0,253;1;1;1;1;1;0,005;0;1;1
"*i_0332";1;1;1;1;1;0,265;1;1;1;1;1;0;1;1;1;0,171
"*postComments_310";1;1;1;1;1;0,265;1;1;1;1;1;0;1;1;1;0,171
"*i_0331";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*postComments_183";1;0,001;1;1;0,697;1;1;1;1;1;1;1;1;1;0;1
"*i_0330";0,182;1;0,226;0,296;1;1;1;0,338;1;1;1;1;1;1;1;0,171
"*i_0329";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0328";1;1;0,226;0;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_3-11-2025";1;1;0,007;0,087;0,729;1;1;1;1;1;0,848;0,219;1;0;1;0,193
"*i_0327";1;1;1;1;1;1;1;1;1;1;1;0,182;1;0;1;1
"*i_0326";1;1;1;1;0,365;1;1;0,338;1;1;1;0,001;1;1;1;0,171
"*i_0325";1;1;1;1;0;0,079;1;1;1;1;1;1;1;1;1;1
"*i_0324";1;1;1;0,296;0,365;1;1;1;1;1;0,148;0,182;1;1;1;0,171
"*i_0323";0,265;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0322";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,098
"*i_0321";0,106;1;1;0,19;1;1;1;1;1;1;0,082;1;1;1;1;0,098
"*i_0320";1;1;1;0,296;1;0,265;1;1;1;1;0,148;0,182;1;1;1;0,171
"*postLikes_18300";1;0,059;1;0,603;0,697;0,558;1;1;1;1;0,373;0,43;1;1;1;0,411
"*postComments_111";1;0,588;1;0,603;0,697;0,558;1;0,66;1;1;0,373;0,43;1;1;1;0,411
"*i_0319";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0318";1;0;1;1;0,244;1;1;1;1;1;1;1;1;1;1;1
"*i_0317";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_100";1;0,022;1;1;1;1;1;1;1;0,001;1;1;1;1;1;1
"*i_0316";1;1;1;0;1;0,265;1;1;1;1;1;0,182;1;1;1;1
"*postDate_2-11-2025";1;0,305;1;0,002;1;0,944;0,648;1;0,279;1;0,509;1;1;1;1;0,598
"*i_0315";1;0;1;1;0,244;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_133";1;0;1;1;0,244;1;1;1;1;1;1;1;1;1;1;1
"*i_0314";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,098
"*i_0313";1;1;1;0,403;1;1;1;1;0,143;1;0;0,265;1;1;1;1
"*i_0312";1;1;1;1;1;1;1;0,01;0;1;1;1;1;1;1;0,171
"*i_0311";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,098
"*i_0310";1;1;1;0,006;0,365;0,265;1;1;1;1;1;1;1;1;1;0,171
"*postReposts_140";1;1;1;0,006;0,365;0,265;1;1;1;1;1;1;1;1;1;0,171
"*i_0309";0,182;1;1;1;1;1;0;1;0,089;1;1;1;1;1;1;1
"*i_0308";1;1;1;1;0,365;0,004;1;0,338;1;0,055;1;1;1;1;1;1
"*i_0307";0,182;0;1;1;1;1;1;1;1;0,055;1;1;1;1;1;1
"*i_0306";1;1;0,013;1;1;1;1;1;1;1;1;1;1;1;0,037;1
"*postLikes_463";1;1;0,013;1;1;1;1;1;1;1;1;1;1;1;0,037;1
"*i_0305";0,106;1;1;0,19;1;1;1;1;1;1;0,082;1;1;1;0,242;1
"*i_0304";1;1;1;1;0,001;1;1;1;1;1;1;1;1;1;1;1
"*postDate_1-11-2025";1;0,584;1;1;1;0,519;1;0,184;0,654;0,992;0,931;1;1;1;0;1
"*i_0303";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_747";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0302";1;1;1;1;1;1;1;1;0,015;1;0,032;0,044;1;1;1;1
"*postComments_261";1;1;1;1;1;1;1;1;0,202;1;0,297;0,348;1;1;0;1
"*i_0301";0,182;1;1;0;1;1;1;1;1;1;1;1;1;1;0,363;1
"*i_0300";1;1;1;1;0,128;1;1;1;1;1;1;0,044;1;1;0,127;1
"*i_0299";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0298";1;1;1;0,19;1;1;1;1;1;0,025;0;1;1;1;1;1
"*i_0297";1;0,677;0,583;1;1;1;1;0;1;1;1;1;1;1;1;1
"*i_0296";1;0,286;1;1;1;0;1;1;1;1;1;1;1;1;1;0,171
"*i_0295";1;1;0,062;1;1;1;1;1;0,015;1;1;1;1;1;1;0,04
"*postComments_99";1;1;0,062;1;1;1;1;1;0,015;1;1;1;1;1;1;0,04
"*i_0294";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0293";1;1;1;1;0,128;0;1;1;1;1;1;1;1;1;1;1
"*i_0292";1;0,286;1;1;1;1;0,084;1;0,089;1;1;1;1;1;0,012;1
"*i_0291";1;1;0,062;1;1;1;1;1;1;0,007;1;1;1;1;0,127;1
"*i_0290";1;1;1;1;1;1;1;0,002;1;1;1;1;1;1;0,003;1
"*postDate_31-10-2025";0,472;0,249;1;0,894;1;0,782;0,141;1;1;0,648;0,71;0,859;1;1;0,762;1
"*i_0289";1;1;1;1;1;1;1;0,338;0,089;1;0,148;1;1;1;0,363;0,171
"*i_0288";1;1;0,137;1;1;1;1;1;1;0,025;1;1;1;1;0,003;1
"*i_0287";1;1;1;0;1;0,265;1;1;1;1;1;1;1;1;1;1
"*postLikes_639";1;1;1;0;1;0,265;1;1;1;1;1;1;1;1;1;1
"*i_0286";1;0;1;1;1;1;1;1;1;1;1;0,43;1;1;1;1
"*i_0285";1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1
"*i_0284";1;1;1;1;1;0;1;1;1;0,055;1;1;1;1;1;1
"*i_0283";0;1;1;1;1;1;1;1;1;1;0,148;1;1;1;1;0,171
"*i_0282";0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,127;1
"*postComments_136";0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,127;1
"*i_0281";1;1;1;1;0,037;1;1;1;1;0,001;1;1;1;1;1;1
"*i_0280";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"*i_0279";1;1;1;0,093;1;1;1;1;1;1;0,032;0,044;1;1;1;1
"*postLikes_27900";1;1;1;0,093;1;1;1;1;1;1;0,032;0,044;1;1;1;1
