"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"2760";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"2761";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2762";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2763";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2764";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2765";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2766";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2767";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2768";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"2769";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;48;48;48;48;48;48
"2770";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2771";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2772";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2773";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2774";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2775";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2776";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2777";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2778";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2779";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2780";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2781";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2782";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2783";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2784";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"2785";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2786";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2787";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2788";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2789";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2790";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2791";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2792";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2793";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2794";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2795";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2796";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2797";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2798";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2799";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2800";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2801";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2802";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2803";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2804";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2805";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2806";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2807";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2808";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2809";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2810";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2811";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2812";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2813";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2814";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"2815";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2816";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"2817";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2818";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;48;48;48;48;48;48
"2819";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;48;48;48;48;48;48
"2820";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2821";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2822";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2823";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2824";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2825";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2826";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2827";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2828";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2829";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"2830";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2831";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2832";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2833";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2834";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2835";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2836";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"2837";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"2838";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2839";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2840";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2841";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2842";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2843";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2844";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2845";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2846";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2847";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2848";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2849";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2850";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2851";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"2852";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"2853";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"2854";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2855";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"2856";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2857";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2858";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2859";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2860";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2861";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2862";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2863";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2864";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2865";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2866";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2867";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2868";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2869";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2870";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2871";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2872";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2873";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;48;48;48;48;48;48
"2874";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2875";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2876";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2877";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2878";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2879";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2880";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2881";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2882";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2883";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2884";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2885";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2886";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2887";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2888";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2889";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2890";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2891";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2892";2;4;6;6;6;6;6;17;17;17;17;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"2893";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2894";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2895";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2896";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2897";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2898";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2899";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2900";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2901";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"2902";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2903";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2904";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2905";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"2906";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2907";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2908";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2909";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2910";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2911";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2912";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2913";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2914";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2915";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2916";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2917";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2918";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2919";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2920";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2921";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2922";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2923";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2924";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2925";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2926";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2927";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2928";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2929";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2930";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2931";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2932";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2933";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2934";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2935";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2936";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2937";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2938";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2939";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2940";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2941";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"2942";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2943";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2944";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2945";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"2946";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2947";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"2948";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"2949";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"2950";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"2951";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2952";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"2953";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2954";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2955";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2956";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2957";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2958";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2959";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2960";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2961";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2962";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"2963";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"2964";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"2965";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2966";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"2967";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"2968";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"2969";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2970";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"2971";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"2972";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"2973";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"2974";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2975";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2976";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"2977";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"2978";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"2979";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"2980";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;57;57
"2981";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"2982";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
