"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postReposts_48";-0,456;0,793;-0,467;-0,629;6,64;0,509;0,862;-0,325;-0,621;-0,503;-0,554
"*i_0954";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postReposts_26";-1,193;-1,258;-1,221;-1,643;3,774;0,365;0,81;6,631;-0,148;0,621;-1,448
"*i_0953";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postComments_674";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0952";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0951";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0950";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0949";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0948";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postLikes_4600";-0,916;1,59;-0,937;-1,262;-0,909;4,218;0,031;0,271;-0,011;1,438;-1,112
"*i_0947";0;0;0;0;0;0;0;0;0;0;0
"*i_0946";0;0;0;0;0;0;0;0;0;0;0
"*i_0945";0;0;0;0;0;0;0;0;0;0;0
"*i_0944";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_25-12-2025";-0,548;0,471;-0,561;-0,755;0,557;0,263;-0,557;1,182;-0,746;0,414;0,303
"*i_0943";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0942";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0940";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postReposts_65";-0,274;-0,289;-0,28;-0,377;-0,271;1,723;-0,278;3,91;-0,372;2,127;-0,332
"*i_0939";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;9,053
"*postReposts_79";-0,182;-0,192;-0,187;-0,251;-0,181;-0,23;-0,185;-0,13;3,101;-0,201;3,583
"*i_0938";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_511";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0937";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postReposts_18";-2,029;2,476;-2,077;-2,796;0,019;-0,036;0,77;5,72;-0,954;8,867;-2,464
"*i_0936";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0935";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_118";-0,274;-0,289;-0,28;-0,377;2,482;-0,345;-0,278;3,91;-0,372;2,127;-0,332
"*i_0934";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_44";-0,64;0,268;-0,655;-0,882;3,808;8,053;-0,65;-0,455;-0,871;-0,705;0,147
"*i_0933";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0932";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postReposts_55";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;32,509;-0,195;-0,372;-0,302;-0,332
"*i_0931";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0930";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_9000";-0,182;-0,192;-0,187;-0,251;4,587;-0,23;4,46;-0,13;-0,248;-0,201;-0,221
"*postComments_259";-0,274;-0,289;-0,28;-0,377;13,483;-0,345;-0,278;-0,195;-0,372;2,127;-0,332
"*postReposts_1400";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0929";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0928";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0927";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postDate_23-12-2025";-0,916;1,59;-0,937;-0,013;-0,909;-0,001;6,024;0,271;-0,011;0,009;-1,112
"*i_0926";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_5300";-0,732;2,652;-0,749;-1,008;9,031;-0,924;-0,743;-0,52;0,018;2,447;-0,888
"*i_0925";0;0;0;0;0;0;0;0;0;0;0
"*i_0924";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0923";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0922";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0921";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_6800";-0,64;0,268;-0,655;0,07;-0,635;0,12;3,669;0,829;-0,871;0,227;-0,777
"*i_0920";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0919";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0918";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postLikes_9100";-0,456;-0,482;-0,467;-0,629;-0,453;-0,576;6,439;1,702;0,412;0,717;-0,554
"*postReposts_264";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0917";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0916";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postComments_145";-0,274;-0,289;-0,28;-0,377;-0,271;1,723;2,4;3,91;-0,372;-0,302;-0,332
"*postReposts_59";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0915";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0914";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0913";0;0;0;0;0;0;0;0;0;0;0
"*i_0912";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0911";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_155";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0910";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0909";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_80";-0,274;2,27;-0,28;-0,377;-0,271;1,723;-0,278;-0,195;-0,372;2,127;-0,332
"*i_0908";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0907";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0906";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0905";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0904";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0903";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_727";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0902";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postReposts_225";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0901";0;0;0;0;0;0;0;0;0;0;0
"*i_0900";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0899";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postLikes_5500";-1,285;0,539;-0,034;-1,771;-0,024;-0,153;-0,032;12,511;0,153;0,455;-1,56
"*postComments_161";-0,182;-0,192;-0,187;-0,251;-0,181;-0,23;4,46;6,766;-0,248;-0,201;-0,221
"*postReposts_172";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0898";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0897";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postReposts_158";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0896";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postLikes_5200";-0,548;0,471;-0,561;-0,755;4,973;0,263;-0,557;1,182;-0,746;0,414;-0,666
"*postReposts_130";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0895";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postComments_140";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;2,4;3,91;-0,372;2,127;-0,332
"*postDate_20-12-2025";-0,916;1,59;-0,937;-1,262;0,039;-1,156;12,917;-0,651;-1,247;5,294;-1,112
"*i_0894";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0893";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postComments_308";-0,182;-0,192;-0,187;-0,251;-0,181;3,411;-0,185;-0,13;-0,248;4,039;-0,221
"*i_0892";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0891";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0890";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0889";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postLikes_11400";-0,182;-0,192;-0,187;-0,251;-0,181;-0,23;21,66;-0,13;-0,248;-0,201;-0,221
"*postComments_487";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0888";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0887";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0886";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0885";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_54";-0,182;-0,192;-0,187;3,053;-0,181;-0,23;-0,185;6,766;-0,248;-0,201;-0,221
"*i_0884";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postComments_244";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0883";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postReposts_27";-0,916;1,59;-0,937;-1,262;0,039;-0,001;0,031;0,271;8,61;-1,009;-1,112
"*i_0882";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0881";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0880";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0879";0;0;0;0;0;0;0;0;0;0;0
"*i_0878";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0877";0;0;0;0;0;0;0;0;0;0;0
"*i_0876";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0875";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0874";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0873";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_379";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0872";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0871";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_Comment";0;0;0;0;0;0;0;0;0;0;0
"*i_0870";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postLikes_13000";-0,182;-0,192;-0,187;-0,251;-0,181;3,411;-0,185;-0,13;-0,248;4,039;-0,221
"*postReposts_254";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0869";0;0;0;0;0;0;0;0;0;0;0
"*postDate_18-12-2025";-0,824;2,052;0,078;-1,135;0,095;0,006;-0,837;4,131;1,157;-0,908;-1
"*i_0868";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0867";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0866";0;0;0;0;0;0;0;0;0;0;0
"*i_0865";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0864";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0863";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_947";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0862";-0,091;-0,096;10,741;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0861";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0860";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0859";0;0;0;0;0;0;0;0;0;0;0
"*postReposts_49";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0858";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_22800";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postComments_328";-0,182;-0,192;-0,187;-0,251;-0,181;3,411;-0,185;-0,13;3,101;-0,201;-0,221
"*postReposts_752";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0857";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_137";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0856";0;0;0;0;0;0;0;0;0;0;0
"*i_0855";0;0;0;0;0;0;0;0;0;0;0
"*i_0854";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0853";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0852";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0851";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0850";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*postComments_170";-0,182;-0,192;-0,187;-0,251;-0,181;-0,23;4,46;6,766;-0,248;-0,201;-0,221
"*postReposts_75";-0,274;2,27;-0,28;-0,377;-0,271;-0,345;-0,278;19,324;-0,372;-0,302;-0,332
"*i_0849";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postComments_241";-0,182;-0,192;-0,187;-0,251;-0,181;3,411;4,46;-0,13;-0,248;-0,201;-0,221
"*postReposts_204";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0848";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0847";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_12300";-0,182;4,261;-0,187;-0,251;-0,181;-0,23;4,46;-0,13;-0,248;-0,201;-0,221
"*postReposts_168";-0,182;-0,192;-0,187;-0,251;22,17;-0,23;-0,185;-0,13;-0,248;-0,201;-0,221
"*i_0846";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0845";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postDate_16-12-2025";-0,916;1,59;-0,937;-1,262;0,039;-0,001;12,917;0,271;-0,011;-1,009;-1,112
"*i_0844";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0843";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_199";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0842";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0841";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0840";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_303";-0,182;-0,192;-0,187;-0,251;4,587;3,411;-0,185;-0,13;-0,248;-0,201;-0,221
"*i_0839";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0838";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0837";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*postLikes_7100";-0,182;-0,192;-0,187;-0,251;4,587;-0,23;-0,185;-0,13;3,101;-0,201;-0,221
"*postReposts_101";-0,365;-0,385;-0,374;0,777;-0,362;-0,461;1,416;2,514;0,798;-0,402;-0,443
"*i_0836";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0835";-0,091;-0,096;-0,093;7,978;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_72";-0,365;-0,385;-0,374;0,777;-0,362;-0,461;-0,371;33,36;-0,497;-0,402;-0,443
"*i_0834";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_52";-0,182;4,261;-0,187;-0,251;-0,181;3,411;-0,185;-0,13;-0,248;-0,201;-0,221
"*i_0833";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0832";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0831";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0830";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0829";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0828";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postLikes_10700";-0,274;12,608;-0,28;-0,377;-0,271;-0,345;-0,278;-0,195;-0,372;2,127;-0,332
"*postReposts_179";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*i_0827";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0826";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_13800";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0825";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0824";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0823";0;0;0;0;0;0;0;0;0;0;0
"*i_0822";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0821";0;0;0;0;0;0;0;0;0;0;0
"*i_0820";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0819";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_169";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0818";0;0;0;0;0;0;0;0;0;0;0
"*i_0817";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0816";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0815";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postComments_229";-0,182;-0,192;-0,187;-0,251;4,587;-0,23;-0,185;-0,13;-0,248;4,039;-0,221
"*i_0814";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0813";0;0;0;0;0;0;0;0;0;0;0
"*i_0812";0;0;0;0;0;0;0;0;0;0;0
"*i_0811";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0810";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0809";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0808";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postLikes_11500";-0,091;10,421;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0807";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0806";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0805";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_8400";-0,091;-0,096;-0,093;-0,125;11,079;-0,115;-0,093;-0,065;-0,124;-0,1;-0,111
"*postReposts_77";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;13,144;3,91;-0,372;-0,302;-0,332
"*i_0804";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postComments_345";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postReposts_84";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0803";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;8,075;-0,1;-0,111
"*i_0802";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postLikes_7900";-0,365;-0,385;-0,374;-0,503;1,475;0,936;1,416;-0,26;0,798;-0,402;-0,443
"*postComments_181";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postReposts_273";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*i_0801";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;15,46;-0,124;-0,1;-0,111
"*i_0800";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postLikes_18000";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;-0,093;-0,065;-0,124;9,973;-0,111
"*postReposts_119";-0,182;-0,192;-0,187;-0,251;-0,181;-0,23;-0,185;-0,13;-0,248;19,958;-0,221
"*i_0799";-0,091;-0,096;-0,093;-0,125;-0,09;8,705;-0,093;-0,065;-0,124;-0,1;-0,111
"*i_0798";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postLikes_8800";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postComments_227";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
"*postReposts_87";-0,091;-0,096;-0,093;-0,125;-0,09;-0,115;10,823;-0,065;-0,124;-0,1;-0,111
