"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"suffisamment";1;1;1;0,338;1;0,64;1;0,11;0,053;1;1;1;0,714
"structurel";1;1;1;1;0,006;1;0,07;0,11;0,575;1;1;1;1
"soulager";1;0,062;1;1;0,203;0,505;0,032;1;1;1;1;1;1
"sombre";1;1;0,66;1;1;1;1;1;0,575;1;1;1;0
"solidarité";1;1;1;1;1;0,64;1;0,11;0,053;1;1;1;0,103
"solidaire";1;1;1;0,338;1;0;1;1;1;1;1;1;0,714
"slate";1;1;1;1;1;1;0;1;0,446;1;1;1;1
"sirène";1;1;0,373;1;1;0;1;1;1;1;1;1;1
"silence";1;1;0,66;0,338;1;0,64;0,627;1;0,575;1;1;1;0,714
"sexualité";1;1;0;0,149;1;1;1;1;1;1;1;1;1
"sexiste";1;1;1;1;1;0,035;0,493;0,066;1;1;1;0,169;1
"semer";1;1;0,66;1;1;0,074;1;1;1;1;0,013;0,248;1
"secrétaire";1;1;1;1;1;1;0,627;1;1;1;0;1;1
"sauver";1;0,105;1;1;0,291;1;1;1;0,575;1;0,368;1;0,103
"sauter";0,468;1;0,66;0,01;1;1;0,627;1;1;1;1;1;0,714
"saut";0,003;1;0,373;1;1;1;1;1;1;1;1;1;0,415
"saisie";1;0,105;1;1;0,291;1;1;1;1;1;0,013;0,248;0,714
"résoudre";1;1;0,66;1;1;0,64;0,627;1;1;1;0,013;0,248;1
"résolution";1;1;0,66;1;1;1;0,627;1;1;1;0;1;1
"réparer";1;1;0,373;0,001;1;1;1;1;1;1;1;1;0,415
"régie";1;1;1;1;1;0,505;1;1;1;1;1;1;0
"réfugier";1;1;1;1;1;1;0,032;1;1;1;0,004;0,169;1
"récompense";1;0,105;1;1;1;1;0,07;1;1;1;1;1;0,004
"réchaud";1;1;1;1;1;1;0,348;1;0,309;1;0,001;1;1
"roux";0;1;0,66;1;1;1;1;1;0,575;1;1;1;1
"romandes";0,468;1;1;1;1;0;0,627;1;1;1;1;1;1
"roller";1;1;0,522;0;1;0,505;1;1;1;1;1;1;1
"rivaliser";1;1;0,002;1;0,291;1;1;1;1;1;1;1;0,103
"restant";1;0,105;1;1;0,291;1;0,627;0,11;1;0,092;1;0,248;1
"représentation";1;1;1;0,01;1;1;0,002;1;1;1;1;1;0,714
"reporter";1;1;1;0,338;1;0,64;0,627;1;1;1;0,368;1;0,103
"report";1;0,105;1;1;0,291;1;0,627;1;0,053;1;1;1;0,714
"renouveler";0,468;1;1;1;0,006;1;0,627;1;1;1;1;1;0,103
"remise";0,352;1;1;1;1;0,035;1;1;1;1;1;0,001;1
"rejeté";1;1;1;1;1;0;0,627;1;1;1;1;1;1
"redonner";0,468;1;0,66;0,338;1;1;1;1;1;0,092;1;1;0,103
"real";0;1;1;1;1;1;1;1;0,309;1;1;1;1
"ravager";1;1;0,66;1;1;1;1;1;1;1;0;1;1
"raciste";1;1;0,522;1;1;0,505;0,032;1;1;1;1;1;0,572
"racisme";1;1;1;0,338;0,291;0,074;1;1;1;1;1;0,248;0,714
"quotidiennement";1;1;0,66;1;0,291;1;0,07;1;1;1;0,368;1;0,714
"queue";1;0;0,522;1;0,203;1;1;1;1;1;1;1;0,572
"quentin";1;1;1;1;1;1;1;1;0,001;1;1;0,248;0,103
"quarantaine";1;0;1;1;0,291;1;0,627;0;1;1;1;1;1
"qatar";0;1;1;1;1;1;1;0,11;1;1;0,013;1;1
"pétrole";1;1;1;1;1;0,64;0,627;1;0,575;0,092;0,013;1;1
"pétition";1;1;1;1;1;0;1;1;1;0,092;1;1;1
"pur";1;1;0,039;0,242;1;1;1;1;1;0,054;1;1;0,572
"préféré";1;1;0,66;1;0,291;0,64;1;0,11;1;1;1;1;0,103
"précieux";1;1;1;0,338;0;0,64;0,627;1;1;1;1;1;1
"proportion";1;0;1;1;0,291;1;0,07;1;1;1;1;0,248;1
"propagation";1;0;1;1;1;1;0,07;1;1;1;1;1;1
"probablement";0,352;1;1;1;1;0,505;1;1;0,446;1;0,004;1;1
"pristina";0;1;1;1;1;1;1;1;0,053;1;1;0,248;1
"primaire";1;0;1;1;0,291;0,074;1;1;1;1;1;0,248;1
"poutine";1;1;1;1;1;1;1;1;1;1;0;1;1
"postulat";1;1;1;1;1;0;1;0,11;1;1;1;1;1
"portant";1;1;1;0,242;0;0,505;1;1;1;1;1;1;1
"podcast";1;1;1;0,242;1;1;1;1;1;0,054;1;1;0,001
"plaire";1;1;0;0,242;1;1;1;1;1;1;1;1;0,572
"pia";0;1;1;1;1;1;1;1;1;1;1;1;1
"peser";1;1;0,522;1;0,002;0,505;1;1;1;1;1;0,169;1
"perdant";1;1;1;1;1;0;0,348;1;1;1;1;1;1
"pauvreté";1;1;1;1;0,203;0,035;0,493;1;1;1;1;1;0,572
"partisan";1;1;1;1;1;0,64;1;1;0,575;1;0,368;0;1
"parallèlement";1;1;1;1;0,291;0,64;0;1;1;1;1;1;1
"papa";0,468;1;0,66;0;1;1;1;1;1;1;1;1;0,714
"panoramique";1;1;1;1;1;1;1;1;1;1;1;1;0
"palestine";1;1;1;1;1;1;1;1;1;1;0;0,248;1
"orientation";1;0;0,66;0,338;1;1;0,627;1;1;1;1;1;1
"organisme";1;0,105;0,66;1;1;1;0,07;0;1;1;1;1;1
"oreille";1;1;0,522;0,003;1;1;0,493;1;1;1;1;1;0,572
"ordonnance";1;1;1;1;0;1;0,627;1;0,575;1;1;1;1
"optimiste";0,468;1;0,66;1;1;0,64;1;1;1;0,092;1;0,004;1
"ofsp";1;0,105;1;1;0,291;0,074;1;0,11;1;0,092;1;1;1
"obésité";1;1;1;0,01;1;1;0,002;1;0,575;1;1;1;1
"néerlandais";0,468;1;1;1;1;1;1;1;0,053;1;1;0,004;0,714
"nostalgique";1;1;1;1;1;1;1;1;1;1;1;1;0
"norvège";0;1;1;1;1;0,64;1;1;1;1;1;1;0,714
"nord_ouest";1;0,008;1;1;1;0,207;1;1;1;1;0,079;1;1
"nidwaldien";0;1;1;1;1;1;1;1;0,053;1;1;1;1
"net";1;0;1;1;0,006;0,074;1;1;1;1;1;1;1
"métro";1;1;0,039;1;1;1;0,493;1;0,446;1;1;1;0,572
"mélodie";1;1;1;1;1;1;1;1;1;1;1;1;0
"médian";1;1;1;1;0,203;1;0;1;1;1;1;1;1
"médecine";1;1;1;1;1;1;0,627;0;1;1;1;1;0,714
"mystère";1;1;0,522;0,003;0,203;1;1;1;0,446;1;1;1;1
"musulman";1;1;1;1;1;0,64;1;0,11;0,575;1;0,013;0,248;1
"mur";0,011;1;1;1;0,203;1;0,493;1;1;1;1;1;0,572
"multiple";1;1;0,081;1;1;0,074;1;1;1;1;0,368;1;0,714
"mourir";1;0,062;0;1;1;1;1;1;1;1;1;0,169;1
"mosses";1;1;0;1;1;1;1;1;1;1;1;1;0,572
"mortel";1;0,105;0,66;1;1;0,074;0,627;0,11;1;1;1;1;1
"mortalité";1;1;1;1;1;1;0,002;0;1;1;1;1;1
"mordre";0,233;1;0,013;1;1;1;1;1;1;1;0,167;1;1
"mohamed";1;1;1;1;1;1;0,627;1;0,001;1;0,368;0,248;1
"modeste";0,028;1;0,66;0,338;1;1;1;1;0,575;0,092;1;1;1
"mobarrez";1;1;1;1;1;1;1;1;1;0;1;1;1
"minorité";1;1;1;1;1;0,64;0,07;1;1;1;0;1;1
"meurtre";1;1;1;0,338;1;1;1;1;1;1;0,013;0,004;0,714
"mentionner";1;1;1;0,01;1;1;0,07;0;1;1;1;1;1
"media";1;1;1;1;1;0,505;1;1;0;1;1;1;1
"maître";1;1;0,081;0,338;1;1;1;1;1;1;1;1;0,004
"matthias";1;0,105;1;1;1;0,64;0,002;1;0,575;1;1;1;1
"maternité";0,468;1;1;1;0,291;0,074;1;1;0,575;1;0,368;1;1
"marcel";1;1;0,081;0,338;1;1;1;1;0,053;1;1;0,248;1
"légume";1;1;1;1;1;1;0,01;1;1;1;1;1;0,018
"légal";1;0;1;1;1;0,64;0,07;0,11;1;1;1;1;1
"loup";1;1;1;0,338;1;0,64;1;1;0,575;1;1;1;0,004
"louer";1;1;0,373;1;1;0,011;1;1;0,309;1;1;1;1
"livrer";1;1;0,66;0,338;0,291;1;1;0,11;1;1;0,368;1;0,714
"lion";0,011;1;0,522;1;1;1;1;1;0,446;1;1;1;0,572
"licencier";0,028;1;1;1;0,291;1;1;0,11;1;1;1;0,248;0,714
"licence";1;1;1;1;0,006;1;0,627;0,11;1;1;1;0,248;0,714
"libéral";1;1;1;1;1;0,002;1;1;1;1;1;0;1
"lecteur";1;1;0,081;0,338;1;1;1;1;0,575;1;1;1;0,103
"lecornu";1;1;1;1;1;1;1;1;1;1;1;0;1
"lavaux";1;1;0;1;1;1;1;1;1;0,092;1;1;0,714
"kit";1;0;0,522;1;1;1;0,493;0,066;1;1;1;1;1
"jérôme";1;1;1;1;1;0,64;1;1;1;0;1;1;1
"jurassienne";1;1;1;0,003;0,203;0,035;1;1;1;1;1;1;1
"joseph";1;1;1;1;1;1;0,01;1;1;1;0,001;1;1
"john";0,468;1;1;1;1;1;1;1;0,575;0,092;1;1;0,004
"jo";0,352;1;0,522;1;1;1;0,493;1;1;1;1;1;0,051
"jelassi";1;1;1;1;1;0,64;1;0;1;1;1;0,248;1
"jan";0;1;1;1;1;1;1;1;1;1;1;0,248;1
"jambe";1;1;0,66;1;1;0,64;0,627;0;1;1;1;1;0,714
"islande";0,011;0;1;1;1;1;1;1;0,446;1;1;1;1
"islamiste";1;1;1;1;1;1;1;1;1;1;0;0,248;1
"invoquer";1;1;0,66;1;0,291;0,64;0,627;1;1;1;0,368;0,248;1
"intituler";0,468;1;1;0,338;1;1;1;1;1;1;0,368;1;0,004
"intercontinental";0;1;1;1;1;1;1;1;1;1;1;1;1
"insécurité";1;1;1;1;1;0,64;0,07;0;1;1;0,368;1;1
"instable";1;1;1;1;1;0,505;1;1;1;0,054;0,004;0,169;1
"indispensable";1;1;0;1;1;1;1;1;1;1;1;1;0,572
"indice";1;0;1;1;1;1;0,627;1;1;0,092;1;0,248;1
"inceste";1;1;1;1;1;0,207;0,002;1;1;1;1;1;1
"incertitude";1;1;1;1;1;0,64;1;1;0,053;1;0,368;0,248;0,714
"inacceptable";1;1;1;1;0,291;0,64;1;0,11;0,575;1;0,013;1;1
"immunitaire";1;0,105;1;1;1;1;0;1;1;1;1;1;1
"immortaliser";1;1;0,66;0,01;1;1;1;1;0,575;1;1;1;0,103
"immersion";0,468;1;0,66;0,338;1;1;1;0,11;1;1;1;1;0,103
"ii";0,028;1;0,66;1;1;1;1;1;0,575;1;1;0,004;1
"hériter";0,468;1;1;1;0,291;1;0,002;0,11;1;1;1;1;1
"hébergements";1;1;1;1;0,052;0,207;1;0,009;1;1;1;1;1
"hybride";1;1;1;1;1;0,074;1;1;0,575;1;1;1;0,004
"huître";1;1;1;1;0,052;0,002;1;1;1;1;1;1;1
"humeur";1;1;0;1;1;1;0,627;1;0,575;1;1;1;1
"htag_photo";1;1;1;1;1;1;1;1;0,001;1;1;1;0,004
"htag_odermatt";1;1;1;1;1;1;1;1;0;0;1;1;1
"house";1;1;1;1;1;1;1;1;0,053;1;1;1;0
"hockey";0;1;1;1;1;1;1;1;1;1;1;1;1
"henriette";1;1;1;1;0,121;0,358;1;0,031;1;1;0,167;1;1
"haineux";1;0,105;1;1;1;1;0;1;0,575;1;1;1;1
"gérard";1;1;0;1;1;1;1;1;1;1;1;1;1
"guérir";1;1;1;0;1;1;0,07;1;1;1;1;1;1
"guitariste";1;1;1;1;1;0,64;1;1;1;1;1;1;0
"guider";1;1;1;1;1;0,64;0,627;0,11;0,575;1;1;1;0,103
"guide";1;1;0,081;1;0,006;1;0,627;1;1;1;1;1;0,714
"grégory";1;1;1;1;0,006;1;1;1;1;1;1;0;1
"gruyère";1;1;1;0,149;1;1;0,348;1;1;1;1;1;0,018
"gouvernemental";1;1;1;1;1;0,002;0,627;1;0,575;1;0,368;1;1
"george";1;1;0,66;1;1;1;1;1;0,575;1;1;0,248;0,004
"genèse";1;1;1;1;1;1;1;1;1;1;1;1;0
"gallois";0;1;1;1;1;0,074;1;1;1;1;1;0,248;1
"félin";1;0,105;1;0,01;1;0,64;0,07;1;1;1;1;1;1
"fée";0;1;1;1;0,006;1;1;1;1;1;1;1;0,714
"frisson";0,468;1;0,081;0,338;1;1;1;1;1;1;1;1;0,103
"freshfocus";1;1;1;1;1;1;1;1;0;1;1;1;1
"francophone";1;1;1;1;0,002;1;1;0,066;1;1;1;0,169;0,572
"franchise";1;1;0,66;1;1;1;1;1;0,575;1;1;1;0
"fragile";1;1;1;1;1;1;1;1;1;1;0;0,248;0,714
"fr";1;1;1;1;0,121;0,011;1;1;1;1;1;1;0,415
"fouiller";0,468;0,105;1;1;1;0;1;1;1;1;1;1;1
"forum";1;1;1;1;1;1;0,627;1;0,575;0,092;0,013;0,248;1
"formidable";0,468;1;0,66;0,338;0,291;1;1;1;0,575;0,092;1;1;1
"fléchette";0;1;1;1;1;1;1;1;1;1;1;1;1
"floride";0,468;1;1;1;1;1;1;1;1;1;0;0,248;1
"fischer";0;1;1;1;1;1;0,627;1;1;1;1;1;0,714
"fiscal";1;1;1;1;0;0,074;1;1;1;1;1;1;1
"fabricant";1;1;0,081;1;1;1;0,627;1;1;1;1;0,004;0,714
"exportation";1;1;1;1;1;0;1;1;1;1;0,267;1;0,572
"exigence";1;1;1;0,338;0,006;1;0,627;0,11;1;1;1;1;0,714
"excellent";0;1;1;0,338;1;1;1;1;1;1;0,368;1;1
"estimation";1;0,062;1;1;0;1;1;1;1;1;1;1;0,572
"espagnol";1;1;1;1;0,291;1;1;0,11;1;1;1;1;0
"entraînement";0;1;0,66;1;1;1;1;1;1;1;1;1;1
"enregistrement";1;1;1;1;1;0,074;0,07;1;1;1;1;1;0,103
"engin";1;1;0,66;1;1;0,002;1;1;1;1;0,013;1;1
"enchère";1;1;1;1;0;1;0,627;1;1;1;1;0,248;0,714
"empreinte";0,468;1;0,081;1;1;1;0,627;1;1;1;0,368;0,248;1
"emji_visage_faisant_un_clin_d_oeil";1;1;0;1;1;1;1;1;0,575;1;1;1;1
"emji_vague";1;0;1;1;1;1;1;1;1;1;0,368;1;0,714
"emji_tennis";0;1;1;1;1;1;1;1;1;0,092;1;1;1
"emji_spectacle_vivant";1;1;1;1;1;1;0,07;1;1;1;1;1;0
"emji_projecteur_cinématographique";1;1;1;1;1;1;1;1;0;0,092;1;1;0,714
"emji_nuage_avec_pluie";0,233;1;1;0,001;1;1;0,348;1;1;1;1;1;1
"emji_manette_de_jeu";1;1;0,373;1;1;1;1;1;1;0,024;1;1;0,018
"emji_journal";1;1;1;1;1;0,64;1;0,11;1;1;0,368;1;0,004
"emji_haut_parleur";1;1;1;1;1;0,64;1;0,11;1;1;0,368;0;1
"emji_drapeau_union_européenne";1;1;1;1;1;0,002;0,627;0,11;1;1;0,368;1;1
"emji_drapeau_australie";1;0,105;1;1;1;1;0,627;1;1;1;0;1;1
"emji_colombe";0,468;1;1;1;1;1;1;1;1;1;0,368;0,004;0,103
"emji_coeur_rouge";0,468;1;1;1;1;1;0,627;0;1;0,092;1;1;1
"emji_chaînes";1;1;1;1;1;0,074;0,627;1;1;0;1;1;1
"emji_billet_en_euros";0,468;1;1;1;0,291;0,002;1;1;1;1;1;0,248;1
"dérober";1;1;1;1;0,006;1;0,627;0,11;1;1;0,368;0,248;1
"dépense";1;1;1;1;0;1;0,493;1;0,446;1;1;1;1
"dépendant";1;1;1;1;1;1;0,002;0,11;1;1;1;0,004;1
"démocratique";0,352;1;1;1;1;1;1;1;1;1;0,004;0,001;1
"dégager";1;1;1;1;0,291;1;1;1;1;1;0,013;0,248;0,103
"déforestation";1;0;1;1;1;1;0,493;1;1;1;0,267;1;1
"défilé";1;1;0,081;1;0,291;1;1;0,11;0,575;1;1;0,248;1
"déficit";1;1;1;1;0;1;0,627;1;1;1;1;0,248;1
"déclin";1;0;0,66;1;1;1;1;1;1;1;1;1;0,103
"déception";0,028;1;1;1;1;1;1;0,11;1;1;1;0,004;0,714
"débourser";0,468;1;1;1;0;1;1;1;1;1;1;1;1
"débarquer";1;1;1;1;1;1;0,348;1;1;1;0,167;1;0,018
"draguer";1;1;0;0,149;1;1;1;1;1;1;1;1;1
"douceur";1;0,029;0,373;0,149;1;1;1;1;0,309;1;1;1;1
"doré";1;1;0,081;1;1;0,64;1;1;1;1;1;1;0,004
"doigt";0,352;1;0,522;0,003;1;1;1;1;1;1;1;1;0,572
"division";0,011;1;1;1;1;0,505;1;1;0,446;1;1;0,169;1
"diversifier";1;0,062;0,522;1;1;1;0,493;1;0,446;1;1;1;0,572
"distributeur";1;0;1;1;0,203;1;0,032;1;1;1;1;1;1
"disney";1;1;1;1;0,291;1;1;1;0,053;1;1;1;0,004
"design";1;1;0,522;1;1;1;1;1;1;1;1;1;0
"demeure";1;1;1;0,338;0,006;1;1;0,11;0,575;1;1;1;0,714
"danser";1;1;0,002;0,01;1;1;1;1;1;1;1;1;0,714
"cuisiner";1;1;0;1;1;1;1;1;1;1;1;1;0,714
"crier";0,233;1;0,373;0,149;1;1;1;1;1;1;1;0,097;1
"coéquipier";0;1;1;1;1;1;1;1;1;1;1;1;1
"coréen";0,352;1;1;1;0,203;0,505;0,032;1;1;1;1;1;1
"convenir";1;1;1;1;1;1;1;1;1;1;0;1;1
"controverse";1;1;1;1;1;0,358;1;0;1;1;1;0,097;1
"contribuable";1;1;0,66;1;0,291;0;1;1;1;1;1;1;1
"contrairement";1;0,105;0,66;1;0,291;1;0,627;1;0,575;1;1;0,248;1
"contraindre";0,352;0;0,522;1;1;1;1;1;1;1;1;0,169;1
"contraignant";1;1;1;1;0,291;0,074;1;1;0,575;0,092;0,368;1;1
"continent";0;1;1;0,338;1;1;1;1;1;1;0,368;1;1
"consulter";1;0,105;1;1;1;0,64;0,002;1;0,575;1;1;1;1
"constant";0;1;1;1;0,291;1;1;0,11;1;1;1;1;0,714
"considérable";1;0;1;1;0,203;1;0,493;1;1;1;1;0,169;1
"commerçant";1;1;1;1;1;0;1;1;1;1;1;1;0,714
"commenter";1;1;0,66;1;1;0,64;1;1;0,053;1;0,368;1;0,714
"commandant";1;1;1;1;1;0;1;1;1;1;0,368;1;1
"combiner";0,352;1;1;1;1;1;0,032;1;1;1;1;1;0,051
"com";1;1;1;1;1;1;1;0,009;1;1;1;1;0,003
"circonstance";1;1;1;1;1;1;0,627;0;0,053;1;1;1;0,714
"cinématographique";1;1;1;1;0,291;1;1;1;1;1;1;1;0
"chômage";1;1;0,522;1;0;1;1;1;1;1;1;1;1
"chf";0;1;1;1;0,006;0,64;1;1;1;1;1;1;1
"chauffer";1;1;0,002;1;1;0,074;0,627;1;1;1;1;1;1
"chasseur";1;1;0,66;1;1;0,64;1;1;0,575;1;0,368;1;0,103
"chasser";1;0,105;0,66;0,01;1;1;1;1;1;1;0,013;1;1
"cesser";1;1;1;1;0,291;0,64;0,627;0,11;1;1;0,368;1;0,714
"cathédrale";1;1;1;0,338;1;1;1;0,11;1;1;1;1;0
"catherine";1;1;0,66;0,01;1;1;1;1;1;1;0,368;0,248;0,714
"cassis";0,468;1;1;1;1;1;1;1;1;1;0;0,004;1
"carrefour";1;1;0;1;1;1;1;0,066;1;1;1;1;1
"carac";1;1;1;0,242;1;0,505;0,493;1;1;1;1;1;0,051
"canon";1;1;0,66;1;1;0,64;1;1;1;1;0;1;0,714
"cannabis";1;1;0,002;1;1;0,002;1;1;1;1;1;1;1
"canadien";0,352;1;1;1;1;1;1;1;1;1;1;1;0
"calcul";1;1;1;1;0,006;0,074;0,627;1;0,575;1;1;1;1
"cabine";1;1;0,373;0,149;1;1;0,01;1;1;1;1;1;1
"bô";1;1;1;1;1;0,64;1;1;1;1;1;1;0
"british";1;1;0,66;1;1;0,64;1;1;0,575;1;1;0,248;0,103
"briser";1;1;1;1;0,291;1;0,07;0,11;0,575;1;0,368;1;1
"brigade";1;1;1;1;0,291;0;1;0,11;1;1;1;1;1
"bpa";1;0,105;1;1;0,291;0,64;0,07;0,11;1;1;1;1;1
"bns";1;1;1;1;0,002;0,035;0,493;1;1;1;1;1;1
"blocus";1;1;1;1;1;0,64;1;0,11;1;1;0;1;1
"blatten";1;0;1;1;1;0,074;1;0,11;1;1;0,368;1;1
"birdlife";1;0;1;1;1;1;1;1;1;1;1;1;1
"bienvenue";1;1;0,081;0;1;1;1;1;1;1;1;1;0,714
"berger";0,468;1;1;0;1;1;1;1;1;1;1;1;1
"belgique";0;1;1;1;1;1;1;1;1;1;0,004;1;1
"be";1;0,062;1;1;0,203;0,505;0,493;1;1;1;1;1;0,572
"barbie";0,468;1;1;1;1;1;0,627;1;1;1;1;1;0
"barbecue";0,121;1;1;1;1;1;1;0,009;1;1;1;0,039;1
"baptiser";1;1;1;1;1;0;1;1;1;1;1;1;1
"balle";0,468;0,105;1;1;1;0,074;1;0,11;1;1;0,368;1;1
"balcon";1;1;0,373;0,149;1;0,358;1;0,031;1;1;1;1;1
"bactérie";1;1;1;1;1;1;0;1;1;1;1;1;1
"axer";1;0,105;1;1;0,006;1;0,627;0,11;0,575;1;1;1;1
"avortement";1;1;1;1;1;0,035;0,032;0,066;1;1;1;1;1
"aviation";1;1;1;0,338;0,006;1;0,627;1;0,575;1;1;1;0,714
"avc";1;1;1;1;1;1;1;0;1;0,092;1;1;1
"avancer";0,468;0,105;1;1;1;0,074;0,627;1;1;1;0,368;1;1
"autonomie";1;0,105;1;1;1;0,64;0,627;1;1;1;0,368;0,248;0,714
"automatiquement";1;0,105;1;1;0,291;0,074;0,07;1;1;1;1;1;1
"automatique";1;0,029;1;1;1;0,358;0,01;1;1;1;1;1;1
"attitude";0,468;1;0;1;1;1;1;1;1;1;0,368;1;1
"atterrir";1;1;1;1;1;0,035;0,493;1;0,446;1;0,267;1;1
"astuce";1;0,105;0,002;0,01;1;1;1;1;1;1;1;1;1
"assureur";1;0;1;1;0,006;1;1;1;1;1;1;1;1
"assumer";1;1;0,66;1;1;0,64;0,07;1;0,575;1;1;0,248;1
"associé";1;0,062;1;1;1;1;0;1;1;1;1;1;0,572
"assistant";0,003;0,029;1;1;1;1;0,348;1;1;1;1;1;1
"asie";1;1;1;1;0,291;1;1;1;1;1;0;1;0,714
"artifice";1;1;0,522;1;1;0;1;1;1;1;0,267;1;1
"architecture";1;0,062;1;1;1;1;0,032;1;1;0,054;1;1;0,572
"aquatique";1;0,062;0,039;1;1;0,505;1;1;1;1;1;1;0,572
"appuyer";1;0,062;1;1;1;0,035;0,493;0,066;1;1;1;1;1
"approbation";1;1;1;1;1;0,505;0,493;0,066;0,446;1;1;0,169;1
"appellation";1;1;1;1;0,291;0;1;1;0,575;1;1;1;1
"antonio";1;1;1;1;1;1;1;0,11;0,575;1;1;0;0,714
"alpiniste";0,028;1;0,66;0,01;1;1;1;1;1;1;1;1;0,714
"aire";1;0,105;1;1;0,291;0,074;1;0,11;1;1;1;1;0,714
"afghanistan";1;1;1;1;1;1;1;1;0,053;1;0;1;1
"ados";1;1;0;0,242;1;1;1;1;1;1;1;1;1
"additionnel";0,028;1;1;1;1;0,64;1;1;1;1;0,013;1;0,714
"accusé";1;1;1;1;0,291;1;0,627;0,11;1;1;0,368;0,004;1
"accessoire";1;1;0,002;1;1;1;1;1;1;1;1;1;0,004
"étendue";1;1;1;1;0,002;0,505;0,493;0,066;1;1;1;1;1
"équitable";0,352;1;1;1;1;0,505;0,493;1;0,446;1;1;0,169;1
"épuiser";0,352;1;1;1;1;1;0,032;0;1;1;1;1;1
"énergétique";1;1;1;1;1;0;1;1;1;1;0,267;1;1
"émerger";1;1;1;1;1;1;0;0,066;1;1;1;0,169;1
"élevage";1;0;1;0,149;1;1;0,348;1;1;1;1;1;1
"éditeur";1;1;1;1;1;0,505;1;1;0,024;1;1;1;0,051
"échanger";1;1;1;1;0,203;0,505;0,032;1;1;1;1;0,169;1
"zweifel";1;1;1;1;1;0,358;0,348;1;1;1;1;1;0,018
"zurichois";0,352;0;1;1;1;0,505;1;1;1;1;1;1;0,572
"zhaw";1;0,062;1;1;1;1;0,032;0,066;1;1;1;0,169;1
"z";1;0,062;0,039;1;1;1;1;0,066;1;1;1;1;0,572
"you";1;1;0,013;1;1;0,358;1;1;1;1;1;1;0,415
"wta";0;1;1;1;1;1;1;1;1;1;1;1;1
"wilders";1;1;1;1;1;0,207;1;1;1;1;1;0;1
"wilde";1;1;1;1;1;1;1;1;1;1;1;1;0
"walkman";1;1;0;1;1;1;1;1;1;1;1;1;1
"vérification";1;1;1;1;0,203;0,505;0,032;1;1;0,054;1;1;1
"vs";1;1;0,522;1;0,203;0,035;1;1;1;1;1;1;0,572
"vonn";0;1;1;1;1;1;1;1;1;1;1;1;1
"voile";1;1;1;0,242;1;0;1;1;0,446;1;1;1;1
"vladimir";1;1;1;1;1;1;1;1;1;1;0;1;1
"vitrine";1;1;1;1;0,203;1;1;1;1;1;1;1;0
"vitrail";1;1;1;0,068;1;0,207;1;1;1;1;1;1;0,249
"visibilité";0,352;1;1;1;1;1;1;1;1;1;1;1;0
"vieillir";1;1;0,039;1;1;0,505;0,493;1;0,446;1;1;1;1
"vertu";1;1;0,373;1;1;0,358;1;0,031;0,309;1;1;1;1
"venezuela";1;1;1;1;1;1;1;1;1;1;0;1;1
"vecteezy";1;1;1;1;1;0,505;0;0,066;1;1;1;1;1
"vatican";1;1;1;1;1;1;1;1;0,024;0,054;1;1;0,051
"valable";1;1;1;1;1;0,505;1;1;1;0,054;0,267;0,001;1
"usine";1;1;1;0,001;0,121;1;1;1;1;1;0,167;1;1
"usager";1;1;1;1;1;0,358;1;0;0,309;1;1;1;1
"uni";1;1;1;1;1;1;1;1;1;1;0,004;0;1
"unanimité";1;1;0,522;1;1;1;1;1;1;1;1;0;1
"uicn";1;0;1;1;1;1;1;1;0,309;1;1;1;1
"uefa";0;1;1;1;1;1;1;1;1;1;1;1;1
"turc";0,352;1;0,522;1;1;1;1;1;1;1;0;1;1
"trottoir";1;1;0,013;1;1;0,358;0,348;1;1;1;1;1;1
"tristesse";1;0,062;1;1;1;1;1;1;1;1;1;0,169;0,001
"tripler";0,003;1;1;1;1;0,358;1;1;0,309;1;1;1;1
"trentaine";1;0,029;1;1;0,121;1;1;1;1;1;0,001;1;1
"travailliste";1;1;1;1;1;0,358;1;1;1;1;1;0;1
"traquer";1;1;1;0,001;1;1;0,348;1;1;1;1;1;0,415
"transformation";1;0,062;1;0,242;0,203;0,505;0,493;1;1;1;1;1;1
"trait";0,352;1;0,522;1;1;1;1;1;1;1;1;1;0,001
"timbre";1;1;1;1;0;1;1;1;0,309;1;1;1;0,415
"ti";1;1;1;1;1;1;1;0,031;0;1;1;1;1
"thérapie";1;0,029;1;1;1;1;0;1;1;1;1;1;1
"thématique";1;1;0,373;1;1;1;0,348;1;0,309;1;1;1;0,415
"thaïlandais";1;1;1;1;1;1;1;1;1;1;0;1;0,572
"textile";1;0,008;1;1;1;0,207;0,2;1;1;1;1;1;1
"technologique";1;1;1;1;1;1;1;1;1;1;1;1;0
"techno";1;1;0,039;0,003;1;1;1;1;1;1;1;1;0,572
"taxi";1;1;1;1;0,203;0;1;1;1;0,054;1;1;1
"taxer";1;1;1;1;1;0;1;1;1;1;1;0,169;1
"tatouage";1;1;0,013;1;1;1;0,01;1;1;1;1;1;1
"tataki";1;1;1;1;1;1;0,2;1;0,172;1;1;1;0,249
"tabou";1;0,029;0,013;1;1;1;0,348;1;1;1;1;1;1
"séoul";1;1;1;1;1;0,035;0,493;1;1;1;0,267;0,169;1
"sélectionneur";0;1;1;1;1;1;1;1;1;1;1;1;1
