"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postDate_23-1-2023";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;12,609;-0,314;-0,325;-0,305
"*a_0354";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_22-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0353";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*postLikes_746";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*postDate_20-1-2023";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*a_0352";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_18-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0351";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_700";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;4,065;-0,478;-0,471;-0,488;7,507
"*postDate_16-1-2023";0;0;0;0;0;0;0;0;0;0;0
"*a_0350";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*postLikes_308";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;4,558;-0,652;4,746
"*postDate_15-1-2023";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;2,369
"*a_0349";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_639";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_13-1-2023";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0348";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_234";0;0;0;0;0;0;0;0;0;0;0
"*postDate_11-1-2023";0;0;0;0;0;0;0;0;0;0;0
"*a_0347";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_868";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_9-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0346";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_8-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0345";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;15,927;-0,159;-0,157;-0,162;-0,152
"*postLikes_682";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;15,927;-0,159;-0,157;-0,162;-0,152
"*postDate_6-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;15,927;-0,159;-0,157;-0,162;-0,152
"*a_0344";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_4-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0343";0;0;0;0;0;0;0;0;0;0;0
"*postDate_2-1-2023";0;0;0;0;0;0;0;0;0;0;0
"*a_0342";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_888";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_1-1-2023";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0341";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_30-12-2022";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0340";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*postDate_28-12-2022";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*a_0339";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_372";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_26-12-2022";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0338";5,578;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*postLikes_962";5,578;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*postDate_24-12-2022";5,578;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;2,275;-0,325;-0,305
"*a_0337";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_23-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0336";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_21-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0335";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_19-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0334";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_18-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0333";13,071;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_516";13,071;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_16-12-2022";13,071;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0332";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_936";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_14-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0331";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_657";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_12-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0330";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;2,275;-0,325;-0,305
"*postDate_11-12-2022";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;2,275;-0,325;-0,305
"*a_0329";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*postDate_8-12-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*a_0328";-0,153;-0,145;7,659;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postLikes_922";-0,153;-0,145;7,659;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postDate_7-12-2022";-0,153;-0,145;7,659;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*a_0327";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_753";0;0;0;0;0;0;0;0;0;0;0
"*postDate_5-12-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0326";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_3-12-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0325";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;-0,325;2,369
"*postLikes_131";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;-0,325;2,369
"*postDate_1-12-2022";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;-0,325;2,369
"*a_0324";0;0;0;0;0;0;0;0;0;0;0
"*postDate_30-11-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0323";0;0;0;0;0;0;0;0;0;0;0
"*postDate_28-11-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0322";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_27-11-2022";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0321";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;7;-0,318;-0,314;-0,325;2,369
"*postDate_24-11-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;7;-0,318;-0,314;-0,325;2,369
"*a_0320";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_491";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_23-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0319";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_21-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0318";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;15,927;-0,159;-0,157;-0,162;-0,152
"*postDate_20-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;15,927;-0,159;-0,157;-0,162;-0,152
"*a_0317";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_294";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_18-11-2022";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0316";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;12,34;-0,305
"*postLikes_656";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;12,34;-0,305
"*postDate_15-11-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;12,34;-0,305
"*a_0315";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_14-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0314";0;0;0;0;0;0;0;0;0;0;0
"*postDate_13-11-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0313";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_402";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_12-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0312";-0,153;5,933;-0,116;9,55;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postLikes_325";-0,153;5,933;-0,116;9,55;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postDate_11-11-2022";-0,153;5,933;-0,116;9,55;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*a_0311";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postLikes_855";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_9-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0310";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_949";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_7-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0309";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*postLikes_903";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*postDate_6-11-2022";-0,153;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*a_0308";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_4-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0307";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_637";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;12,794;-0,325;-0,305
"*postDate_1-11-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0306";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_31-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0305";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_30-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0304";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postLikes_312";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_28-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0303";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_26-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0302";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_423";-0,462;0,936;-0,35;-0,287;-0,73;-0,315;-0,379;-0,958;14,542;0,037;-0,917
"*postDate_24-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0301";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_571";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_23-10-2022";-0,077;-0,073;-0,058;21,037;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0300";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;-0,314;-0,325;2,369
"*postDate_21-10-2022";-0,153;-0,145;-0,116;-0,095;-0,242;8,601;-0,126;-0,318;-0,314;-0,325;2,369
"*a_0299";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_19-10-2022";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0298";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_797";0;0;0;0;0;0;0;0;0;0;0
"*postDate_17-10-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0297";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_16-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0296";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_397";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_14-10-2022";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0295";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_973";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_12-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0294";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_10-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;19,137;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0293";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;12,794;-0,325;-0,305
"*postDate_9-10-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;12,794;-0,325;-0,305
"*a_0292";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_329";0;0;0;0;0;0;0;0;0;0;0
"*postDate_8-10-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0291";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_899";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_5-10-2022";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0290";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*postLikes_996";-0,23;3,363;-0,175;-0,143;1,586;-0,157;-0,189;-0,478;-0,471;0,939;-0,457
"*postComments_34";-0,307;2,114;-0,233;-0,191;0,841;-0,21;-0,252;0,432;-0,629;0,407;-0,61
"*postDate_3-10-2022";-0,153;5,933;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*a_0289";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postLikes_465";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_1-10-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0288";0;0;0;0;0;0;0;0;0;0;0
"*postDate_30-9-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0287";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_884";0;0;0;0;0;0;0;0;0;0;0
"*postDate_28-9-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0286";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_26-9-2022";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0285";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_25-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*a_0284";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;6,392;-0,162;-0,152
"*postDate_23-9-2022";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;7,13;1,007;-0,488;-0,457
"*a_0283";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;12,609;-0,314;-0,325;-0,305
"*a_0282";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_387";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_21-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0281";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_18-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0280";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_16-9-2022";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0279";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;13,178
"*postLikes_498";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;13,178
"*postDate_13-9-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;13,178
"*a_0278";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_334";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_12-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0277";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_11-9-2022";-0,077;-0,073;17,249;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0276";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postLikes_780";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*postDate_9-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;6,584
"*a_0275";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_360";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;-0,318;-0,314;2,165;-0,305
"*postDate_7-9-2022";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0274";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_211";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postDate_5-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*a_0273";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_4-9-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0272";0;0;0;0;0;0;0;0;0;0;0
"*postLikes_671";0;0;0;0;0;0;0;0;0;0;0
"*postDate_2-9-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0271";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;12,34;-0,305
"*postLikes_802";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;12,34;-0,305
"*postDate_31-8-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;12,34;-0,305
"*a_0270";-0,077;-0,073;-0,058;-0,048;8,269;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_29-8-2022";-0,153;-0,145;-0,116;-0,095;3,197;-0,105;-0,126;2,23;-0,314;-0,325;-0,305
"*a_0269";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0268";0;0;0;0;0;0;0;0;0;0;0
"*postDate_28-8-2022";0;0;0;0;0;0;0;0;0;0;0
"*a_0267";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_26-8-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0266";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*postLikes_985";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*postDate_24-8-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;-0,314;2,165;-0,305
"*a_0265";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*postDate_22-8-2022";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;6,299;-0,157;-0,162;-0,152
"*a_0264";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*postLikes_966";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*postDate_21-8-2022";-0,153;-0,145;-0,116;-0,095;-0,242;-0,105;-0,126;2,23;2,275;-0,325;-0,305
"*a_0263";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postLikes_890";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*postDate_19-8-2022";-0,077;13,784;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;-0,162;-0,152
"*a_0262";5,578;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*postDate_17-8-2022";5,578;-0,145;7,659;-0,095;-0,242;-0,105;-0,126;-0,318;-0,314;-0,325;-0,305
"*a_0261";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
"*postLikes_957";-0,077;-0,073;-0,058;-0,048;-0,121;-0,052;-0,063;-0,159;-0,157;6,165;-0,152
