"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"prévision";-2,799;-0,118;0,038;0,666;-0,135;-0,504;-0,024;-0,386;3,373
"prématuré";-0,791;-0,118;-0,915;0;-0,135;-0,504;-1,325;1,116;7,131
"préférable";-3,11;-0,131;0,007;-0,025;-0,15;-0,56;19,89;0,878;-2,496
"précurseur";14,535;-0,118;-0,915;-2,547;-0,135;-0,504;-1,325;-0,386;0,029
"pruneau";-0,077;-0,131;-1,016;-0,846;4,991;12,139;-1,472;0,878;0
"proteger";-3,11;-0,131;1,387;-2,83;-0,15;-0,56;-0,072;32,636;0,629
"proprement";-3,11;-0,131;1,387;8,376;-0,15;-0,56;-0,072;0,878;-2,496
"proportionné";-3,11;-0,131;30,795;0,367;-0,15;-0,56;-1,472;-0,429;-0,622
"prolo";-0,077;-0,131;-1,016;-0,846;-0,15;83,315;-1,472;-0,429;-2,496
"procéder";-3,11;-0,131;11,313;-2,83;-0,15;0,439;-1,472;-0,429;5,642
"privatisation";-2,799;-0,118;-0,915;31,809;-0,135;-0,504;-1,325;-0,386;-2,246
"poulailler";-1,041;-0,131;-1,016;-2,83;538,414;-0,56;-1,472;-0,429;-2,496
"placette";24,279;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-0,622
"pirater";-3,11;-0,131;-1,016;8,376;-0,15;0,439;0,459;-0,429;-0,622
"perpétuer";-1,041;-0,131;1,387;-2,83;-0,15;-0,56;-1,472;16,981;2,51
"percher";-1,244;-0,052;-0,406;-1,132;-0,06;-0,224;4,94;4,421;0,063
"penalty";5,041;-0,118;-0,915;0;-0,135;-0,504;-1,325;-0,386;0,029
"peluche";-0,077;-0,131;-1,016;0,367;4,991;-0,56;-1,472;-0,429;2,51
"pdt";-1,041;-0,131;0,007;8,376;-0,15;-0,56;-0,072;0,878;-2,496
"pavé";-3,11;-0,131;-1,016;-0,846;-0,15;23,961;2,635;0,878;-0,622
"patrie";0,218;-0,131;1,387;-0,025;-0,15;-0,56;0,459;0,878;-2,496
"partiellement";-3,11;-0,131;0,007;4,543;-0,15;-0,56;-1,472;-0,429;2,51
"parodie";17,505;-0,131;-1,016;-0,846;-0,15;0,439;-1,472;-0,429;-2,496
"parenthèse";-1,041;-0,131;-1,016;-2,83;-0,15;-0,56;2,635;-0,429;10,026
"parcourir";-3,11;-0,131;-1,016;-0,846;-0,15;0,439;-0,072;-0,429;15,661
"parcontre";-3,11;-0,131;-1,016;8,376;-0,15;12,139;-1,472;0,878;-2,496
"parcequ";-1,041;-0,131;-1,016;-2,83;-0,15;0,439;-0,072;79,154;-0,622
"pagani";1,464;-0,131;19,86;-2,83;-0,15;-0,56;-0,072;-0,429;-2,496
"ouïr";-2,488;-0,105;0,103;-2,264;6,678;-0,448;-0,001;-0,343;9,054
"orgueil";-1,041;-0,131;0,007;-0,846;-0,15;-0,56;-0,072;-0,429;10,026
"orchestrer";-0,345;-0,092;9,458;-0,246;-0,105;-0,392;0,013;-0,3;-0,142
"ohlala";7,274;-0,131;-1,016;-2,83;-0,15;-0,56;-0,072;-0,429;0,629
"offenser";-1,041;-0,131;-1,016;-2,83;-0,15;0,439;29,218;-0,429;-0,622
"oeillère";-3,11;-0,131;-1,016;-2,83;-0,15;-0,56;19,89;6,395;0
"oct";-3,11;-0,131;77,934;-0,846;-0,15;-0,56;-1,472;-0,429;-2,496
"obésité";0,218;-0,131;-1,016;-2,83;4,991;-0,56;-0,072;-0,429;5,642
"obséder";-3,11;-0,131;30,795;-0,846;-0,15;-0,56;-0,072;0,878;-0,622
"obligatoirement";-3,11;-0,131;11,313;-0,025;-0,15;-0,56;-1,472;6,395;0
"négociateur";-3,11;-0,131;-1,016;-0,025;-0,15;4,298;-0,072;-0,429;5,642
"nyon";0,839;-0,105;-0,813;0,04;-0,12;-0,448;-1,178;-0,343;1,538
"nokia";24,279;-0,131;-1,016;-2,83;-0,15;-0,56;-0,072;-0,429;-2,496
"noblesse";0,218;-0,131;-1,016;0,367;-0,15;4,298;-1,472;-0,429;0
"next";-3,11;-0,131;-1,016;-2,83;-0,15;0,439;40,334;-0,429;-0,622
"nageur";-2,799;-0,118;-0,915;-2,547;-0,135;0,604;-1,325;-0,386;26,747
"nage";-1,041;-0,131;-1,016;13,373;-0,15;0,439;-1,472;-0,429;-0,622
"méritocratie";-1,041;-0,131;-1,016;8,376;-0,15;-0,56;0,459;-0,429;-0,622
"mutuel";-0,077;-0,131;-1,016;4,543;-0,15;-0,56;0,459;0,878;-2,496
"mp";-0,077;-0,131;-1,016;-2,83;-0,15;-0,56;29,218;-0,429;-0,622
"mou";11,837;-0,131;0,007;-2,83;-0,15;-0,56;-0,072;-0,429;-0,622
"monstrueux";-1,041;-0,131;0,007;4,543;4,991;-0,56;-0,072;0,878;-2,496
"moniteur";3,816;-0,131;-1,016;-2,83;-0,15;12,139;-1,472;-0,429;0
"mobylette";-0,077;-0,131;-1,016;0,367;-0,15;-0,56;-0,072;-0,429;2,51
"miser";-0,011;-0,118;-0,915;16,257;-0,135;-0,504;-1,325;-0,386;-2,246
"minuscule";-3,11;-0,131;0,007;13,373;-0,15;-0,56;-1,472;-0,429;0
"millionaires";-3,11;-0,131;-1,016;26,856;-0,15;-0,56;-1,472;0,878;-2,496
"milan";1,464;-0,131;-1,016;1,873;-0,15;-0,56;-1,472;-0,429;0
"migrantes";-3,11;-0,131;-1,016;-0,846;-0,15;-0,56;-0,072;110,016;-0,622
"merder";-2,799;-0,118;6,248;-0,627;-0,135;0,604;-0,024;-0,386;1,005
"marseille";-1,041;-0,131;-1,016;13,373;-0,15;0,439;-1,472;-0,429;-0,622
"marin";-3,11;-0,131;-1,016;26,856;-0,15;-0,56;-1,472;-0,429;-0,622
"manipulateur";-3,11;-0,131;30,795;-2,83;-0,15;-0,56;-0,072;0,878;0
"management";-3,11;-0,131;0,007;19,533;-0,15;-0,56;-1,472;0,878;-2,496
"mamdani";-2,799;-0,118;0,038;10,42;-0,135;-0,504;-0,024;-0,386;-0,442
"magnus";-0,791;-0,118;-0,915;-2,547;-0,135;-0,504;46,544;-0,386;-2,246
"maghrébin";-3,11;-0,131;1,387;-2,83;-0,15;0,439;12,35;-0,429;0
"machin";0,218;-0,131;0,007;-2,83;4,991;0,439;-1,472;0,878;0,629
"macdo";1,464;-0,131;-1,016;-0,846;-0,15;0,439;-0,072;-0,429;0,629
"législatif";-3,11;-0,131;30,795;0,367;-0,15;-0,56;-0,072;-0,429;-2,496
"lèvre";-1,041;-0,131;0,007;-2,83;-0,15;-0,56;-0,072;0,878;10,026
"lâcheté";-1,041;-0,131;19,86;-2,83;-0,15;-0,56;-0,072;6,395;-0,622
"loto";0,459;-0,118;-0,915;2,624;-0,135;-0,504;-1,325;1,116;-0,442
"location";-3,11;-0,131;-1,016;26,856;-0,15;-0,56;-1,472;-0,429;-0,622
"liké";11,837;-0,131;-1,016;-2,83;-0,15;0,439;0,459;-0,429;-2,496
"levier";-3,11;-0,131;-1,016;35,344;-0,15;-0,56;-1,472;-0,429;-2,496
"leclerc";0,218;-0,131;-1,016;8,376;-0,15;0,439;-1,472;-0,429;-2,496
"lauser_utilisateurice";-1,041;5,939;0,007;4,543;-0,15;-0,56;-0,072;-0,429;-0,622
"laid";9,173;-0,118;-0,915;-0,627;-0,135;-0,504;-1,325;-0,386;0,029
"kiffe";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"ke";-2,799;6,797;1,816;0;-0,135;0,604;-0,024;-0,386;0,029
"jus";7,274;-0,131;0,007;0,367;-0,15;-0,56;-1,472;-0,429;-2,496
"jte";-1,041;-0,131;-1,016;0,367;-0,15;-0,56;6,598;-0,429;0
"joseph";11,837;-0,131;-1,016;-0,846;-0,15;-0,56;-1,472;0,878;-0,622
"jme";0,218;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;15,661
"jetable";-2,799;6,797;-0,915;10,42;-0,135;-0,504;-1,325;-0,386;0,029
"jeffrey";-1,555;-0,066;15,396;-1,415;-0,075;-0,28;0,23;-0,215;0
"irréprochable";-3,11;5,939;-1,016;-0,025;-0,15;-0,56;-0,072;-0,429;10,026
"irrespect";-3,11;-0,131;0,007;-0,025;-0,15;-0,56;-0,072;-0,429;10,026
"invoquer";-3,11;-0,131;0,007;-0,846;-0,15;-0,56;19,89;0,878;-0,622
"inutilisable";-3,11;-0,131;59,832;-0,846;-0,15;-0,56;-1,472;-0,429;-0,622
"interessant";-3,11;-0,131;77,934;-2,83;-0,15;-0,56;-1,472;-0,429;-0,622
"intemporel";24,279;-0,131;-1,016;-2,83;4,991;-0,56;-1,472;-0,429;-2,496
"inspirant";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"insoutenable";-3,11;-0,131;0,007;1,873;-0,15;-0,56;2,635;-0,429;0
"insinuer";-3,11;-0,131;-1,016;0,367;-0,15;-0,56;29,218;-0,429;-2,496
"inquiétude";-1,041;-0,131;0,007;-2,83;-0,15;-0,56;12,35;-0,429;0,629
"inox";-3,11;-0,131;-1,016;19,533;-0,15;-0,56;-0,072;-0,429;-0,622
"inouï";-1,041;-0,131;1,387;-0,846;-0,15;-0,56;-1,472;0,878;5,642
"inondation";-3,11;-0,131;-1,016;19,533;-0,15;-0,56;-0,072;-0,429;-0,622
"infernal";-1,041;-0,131;0,007;1,873;-0,15;-0,56;-1,472;-0,429;2,51
"incontournable";17,505;-0,131;-1,016;-0,846;-0,15;-0,56;-1,472;-0,429;-0,622
"incomparable";0,218;-0,131;0,007;0,367;-0,15;-0,56;-0,072;0,878;-0,622
"inclusion";-2,799;-0,118;-0,915;-2,547;-0,135;5,127;0,709;1,116;3,373
"illustrer";-2,799;-0,118;-0,915;0,666;-0,135;0,604;8,041;1,116;-2,246
"illustration";-3,11;-0,131;0,007;0,367;-0,15;-0,56;19,89;-0,429;-2,496
"honorer";7,274;-0,131;11,313;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"hiérarchie";-3,11;-0,131;1,387;-2,83;4,991;-0,56;-0,072;79,154;-2,496
"historiquement";-3,11;-0,131;5,156;-2,83;-0,15;12,139;2,635;0,878;-2,496
"hausser";-3,11;-0,131;0,007;26,856;-0,15;-0,56;-1,472;-0,429;-2,496
"harmonie";0,218;-0,131;1,387;-0,846;-0,15;-0,56;-1,472;-0,429;2,51
"hamass";-2,177;-0,092;68,895;-1,981;-0,105;-0,392;-1,031;-0,3;-1,747
"gérant";-0,011;-0,118;-0,915;5,876;-0,135;-0,504;-0,024;-0,386;-0,442
"gueuler";1,464;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;10,026
"grillé";-3,11;-0,131;1,387;-0,025;-0,15;59,549;-1,472;-0,429;-2,496
"grenoble";-3,11;-0,131;-1,016;19,533;-0,15;-0,56;-0,072;-0,429;-0,622
"gilet";-0,077;-0,131;-1,016;13,373;-0,15;-0,56;-1,472;-0,429;-0,622
"gen0cide";-3,11;-0,131;44,119;-2,83;-0,15;-0,56;-1,472;-0,429;0,629
"féminicide";-3,11;-0,131;0,007;-2,83;-0,15;-0,56;6,598;6,395;0,629
"félin";1,464;-0,131;-1,016;-2,83;235,318;-0,56;-1,472;-0,429;-2,496
"frouzes";-0,011;-0,118;-0,915;0,666;-0,135;27,444;-1,325;-0,386;-2,246
"frein";-3,11;-0,131;-1,016;19,533;-0,15;-0,56;-1,472;0,878;-0,622
"foulard";1,464;-0,131;0,007;-0,846;-0,15;-0,56;-1,472;0,878;0,629
"fonctionnel";-3,11;-0,131;0,007;-0,025;-0,15;-0,56;-1,472;-0,429;15,661
"flinguer";-3,11;-0,131;-1,016;-0,846;55,897;12,139;0,459;-0,429;-0,622
"flash";-0,077;-0,131;-1,016;-0,025;-0,15;23,961;-0,072;-0,429;-0,622
"finale";-3,11;-0,131;-1,016;26,856;-0,15;-0,56;-0,072;-0,429;-2,496
"fidélité";-0,077;-0,131;-1,016;8,376;-0,15;-0,56;-1,472;0,878;-0,622
"feminicides";-3,11;-0,131;-1,016;-0,025;-0,15;4,298;2,635;0,878;0
"farce";-3,11;-0,131;30,795;0,367;-0,15;-0,56;-1,472;-0,429;-0,622
"familier";0,007;7,872;-0,813;-2,264;-0,12;6,177;4,352;-0,343;-1,997
"facho";-3,11;-0,131;-1,016;-0,846;-0,15;-0,56;0,459;-0,429;15,661
"f35";-3,11;-0,131;1,387;19,533;-0,15;-0,56;-1,472;-0,429;-2,496
"explicite";-1,041;-0,131;0,007;-0,846;-0,15;-0,56;29,218;-0,429;-2,496
"expertise";-3,11;-0,131;-1,016;13,373;-0,15;-0,56;-0,072;-0,429;0
"esquiver";-3,11;5,939;0,007;-0,025;-0,15;-0,56;12,35;-0,429;-0,622
"envoler";-0,077;-0,131;-1,016;19,533;-0,15;-0,56;-1,472;-0,429;-2,496
"enfreindre";-2,799;-0,118;6,248;2,624;-0,135;-0,504;0,709;-0,386;-2,246
"endormir";-1,041;-0,131;-1,016;1,873;-0,15;-0,56;-1,472;-0,429;5,642
"endoctriner";-0,077;-0,131;5,156;-2,83;-0,15;-0,56;6,598;0,878;-2,496
"endocrinien";-3,11;-0,131;-1,016;35,344;-0,15;-0,56;-1,472;-0,429;-2,496
"endetter";-3,11;-0,131;-1,016;35,344;-0,15;-0,56;-1,472;-0,429;-2,496
"encaisser";-1,041;-0,131;-1,016;13,373;-0,15;-0,56;-0,072;-0,429;-0,622
"emji_tête_qui_parle";3,053;-0,105;2,378;-2,264;-0,12;-0,448;-0,001;-0,343;-0,279
"emji_trace_de_rouge_à_lèvres";22,509;-0,092;-0,711;-1,981;-0,105;-0,392;-1,031;-0,3;-1,747
"emji_signe_appel_téléphonique_avec_les_doigts";1,416;-0,092;-0,711;-1,981;-0,105;1,124;0,013;-0,3;0,324
"emji_pêche";-1,041;485,346;-1,016;-2,83;-0,15;0,439;-1,472;-0,429;-2,496
"emji_pouce_vers_le_bas_peau_claire";-0,011;-0,118;-0,915;2,624;-0,135;-0,504;0,709;-0,386;-0,442
"emji_points_d_exclamation_et_d_interrogation";0,091;-0,092;32,351;-1,981;-0,105;-0,392;-1,031;-0,3;-1,747
"emji_nuage_avec_neige";14,868;-0,092;-0,711;-0,246;-0,105;-0,392;-1,031;-0,3;-1,747
"emji_feuille_morte";28,941;-0,118;-0,915;-2,547;-0,135;-0,504;-1,325;-0,386;-2,246
"emji_bouteille_de_champagne";5,041;-0,118;-0,915;-2,547;-0,135;-0,504;8,041;-0,386;-2,246
"emji_bout_des_doigts_joints";4,321;-0,092;-0,711;0,173;-0,105;-0,392;0,013;-0,3;-1,747
"emji_argent_dans_les_yeux_et_la_bouche";-0,557;-0,105;-0,813;13,045;-0,12;-0,448;-0,001;-0,343;-1,997
"emji_ampoule";1,526;-0,052;-0,406;0,02;-0,06;3,088;-0,589;-0,172;-0,998
"em";-3,11;-0,131;0,007;4,543;-0,15;-0,56;-0,072;-0,429;0,629
"elastique";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"dévoiler";-3,11;-0,131;5,156;-0,846;-0,15;-0,56;12,35;-0,429;-0,622
"détermination";-0,077;-0,131;0,007;-2,83;-0,15;-0,56;-0,072;-0,429;10,026
"déstabiliser";-1,041;-0,131;19,86;-0,846;-0,15;-0,56;0,459;-0,429;-0,622
"désolant";-3,11;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;40,075
"désarmement";-2,799;-0,118;88,581;-2,547;-0,135;-0,504;-1,325;-0,386;-2,246
"dénonciation";-3,11;-0,131;0,007;0,367;-0,15;-0,56;-0,072;32,636;-0,622
"démesurer";-3,11;-0,131;1,387;-0,025;-0,15;-0,56;-0,072;-0,429;5,642
"délicat";-1,041;-0,131;0,007;-0,846;-0,15;-0,56;0,459;6,395;0,629
"défiler";-1,041;-0,131;5,156;-0,025;-0,15;-0,56;-0,072;0,878;0
"déficit";-3,11;-0,131;-1,016;35,344;-0,15;-0,56;-1,472;-0,429;-2,496
"décombre";-3,11;-0,131;98,425;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"décoller";-3,11;-0,131;-1,016;26,856;-0,15;-0,56;-0,072;-0,429;-2,496
"décimer";-3,11;-0,131;30,795;-0,846;-0,15;0,439;-1,472;-0,429;0
"décadence";-1,041;-0,131;-1,016;-0,025;-0,15;0,439;-1,472;-0,429;10,026
"drole";1,464;-0,131;0,007;-2,83;-0,15;4,298;-0,072;-0,429;0
"drastique";-3,11;-0,131;0,007;-0,846;4,991;-0,56;2,635;-0,429;2,51
"donation";-1,041;-0,131;-1,016;26,856;-0,15;-0,56;-1,472;-0,429;-2,496
"domestiquer";-3,11;-0,131;-1,016;-0,846;322,609;-0,56;0,459;-0,429;-2,496
"divorcer";-1,041;-0,131;-1,016;1,873;-0,15;-0,56;-1,472;6,395;0,629
"division";-1,866;-0,079;0,397;-1,698;-0,09;-0,336;0,079;-0,258;8,186
"discriminer";-3,11;-0,131;0,007;1,873;-0,15;-0,56;2,635;0,878;-0,622
"difficilement";-3,11;-0,131;0,007;8,376;4,991;-0,56;-0,072;0,878;-2,496
"difference";-1,041;-0,131;-1,016;8,376;-0,15;-0,56;0,459;0,878;-2,496
"dictée";-2,488;-0,105;0,103;-2,264;-0,12;0,824;-0,001;1,425;4,514
"dictatorial";-3,11;-0,131;30,795;-0,846;-0,15;-0,56;-0,072;-0,429;0
"deteste";21,124;-0,118;0,038;-2,547;-0,135;-0,504;-1,325;-0,386;-2,246
"descendance";1,464;-0,131;-1,016;-0,025;-0,15;-0,56;-1,472;0,878;0,629
"cuit";-3,11;-0,131;-1,016;-0,846;4,991;0,439;-1,472;-0,429;15,661
"cran";17,505;-0,131;-1,016;-2,83;-0,15;-0,56;-0,072;0,878;-2,496
"cote";-0,077;5,939;-1,016;-0,025;-0,15;-0,56;-1,472;0,878;2,51
"cop30";-2,799;-0,118;6,248;10,42;-0,135;-0,504;-1,325;-0,386;-2,246
"contrepartie";-3,11;-0,131;-1,016;19,533;-0,15;-0,56;-1,472;-0,429;0
"contraste";-1,041;-0,131;-1,016;8,376;-0,15;-0,56;0,459;-0,429;-0,622
"consoler";3,816;-0,131;-1,016;-2,83;-0,15;0,439;-1,472;0,878;0,629
"confrontation";-3,11;-0,131;0,007;4,543;-0,15;-0,56;2,635;-0,429;-0,622
"condescendance";-1,041;64,565;-1,016;-2,83;4,991;-0,56;6,598;-0,429;-0,622
"concurrent";-1,041;-0,131;-1,016;8,376;-0,15;-0,56;2,635;-0,429;-2,496
"compromis";-3,11;5,939;1,387;1,873;-0,15;-0,56;0,459;-0,429;-0,622
"composant";-3,11;-0,131;1,387;13,373;-0,15;-0,56;-0,072;-0,429;-2,496
"complexité";-2,799;-0,118;-0,915;-2,547;-0,135;0,604;46,544;-0,386;-2,246
"compartiment";-2,177;-0,092;-0,711;24,74;-0,105;-0,392;-1,031;-0,3;-1,747
"claquette";24,279;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-0,622
"clan";-3,11;-0,131;11,313;-0,846;-0,15;0,439;6,598;-0,429;-2,496
"cis";-3,11;-0,131;0,007;-2,83;-0,15;59,549;-1,472;6,395;-0,622
"ciné";-1,041;-0,131;0,007;13,373;-0,15;-0,56;-1,472;-0,429;-0,622
"cieux";3,816;-0,131;1,387;-0,025;-0,15;-0,56;-0,072;-0,429;-2,496
"chui";7,274;-0,131;-1,016;-0,846;-0,15;-0,56;-0,072;-0,429;0
"chronique";-3,11;-0,131;-1,016;26,856;-0,15;-0,56;-0,072;-0,429;-2,496
"christianisme";-3,11;-0,131;1,387;-0,846;-0,15;-0,56;12,35;-0,429;0
"chiner";-3,11;-0,131;-1,016;35,344;-0,15;-0,56;-1,472;-0,429;-2,496
"che";0,306;48,255;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"chaques";-0,791;-0,118;-0,915;16,257;-0,135;-0,504;-1,325;-0,386;-0,442
"chant";9,173;-0,118;-0,915;-0,627;-0,135;-0,504;-0,024;-0,386;-0,442
"chaleureux";-0,077;-0,131;-1,016;8,376;-0,15;0,439;-1,472;-0,429;-0,622
"chair";3,816;-0,131;11,313;-2,83;-0,15;-0,56;-0,072;-0,429;-2,496
"certifier";-2,799;-0,118;-0,915;5,876;-0,135;-0,504;8,041;-0,386;-2,246
"cenovis";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"catherine";17,505;-0,131;-1,016;-0,846;-0,15;-0,56;-1,472;0,878;-2,496
"carter";3,816;5,939;-1,016;1,873;-0,15;-0,56;-1,472;-0,429;-2,496
"canicule";-3,11;-0,131;-1,016;0,367;-0,15;-0,56;-1,472;-0,429;15,661
"cacahuète";-3,11;-0,131;0,007;0,367;-0,15;0,439;0,459;-0,429;0,629
"bûcheron";-0,011;-0,118;-0,915;5,876;-0,135;-0,504;-1,325;-0,386;0,029
"brin";0,218;-0,131;0,007;-2,83;4,991;-0,56;6,598;-0,429;-0,622
"bricolage";0,218;-0,131;-1,016;-0,846;-0,15;-0,56;-1,472;53,361;-0,622
"breton";-0,077;5,939;-1,016;-0,025;-0,15;39,765;-1,472;-0,429;-2,496
"break";11,837;-0,131;-1,016;-2,83;-0,15;0,439;-1,472;-0,429;0
"braquage";-0,077;-0,131;0,007;13,373;-0,15;-0,56;-1,472;-0,429;-2,496
"boycott";-3,11;-0,131;30,795;0,367;-0,15;0,439;-1,472;-0,429;-2,496
"bouquin";-3,11;-0,131;-1,016;-0,025;-0,15;4,298;19,89;-0,429;-2,496
"bouillir";-0,077;-0,131;-1,016;-0,025;-0,15;-0,56;12,35;-0,429;-0,622
"boue";-0,077;5,939;0,007;-2,83;-0,15;0,439;-1,472;-0,429;5,642
"bibi";-2,799;-0,118;68,223;-2,547;-0,135;-0,504;-0,024;-0,386;-2,246
"bha";-0,077;-0,131;-1,016;-0,846;-0,15;59,549;-1,472;-0,429;-0,622
"bercer";-1,041;-0,131;-1,016;-0,846;-0,15;4,298;-1,472;-0,429;10,026
"benet";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"beh";0,218;27,417;0,007;-2,83;-0,15;0,439;-1,472;-0,429;0,629
"baver";-3,11;-0,131;-1,016;-0,025;-0,15;0,439;-0,072;53,361;-0,622
"basket";3,816;-0,131;-1,016;1,873;-0,15;-0,56;-1,472;-0,429;-0,622
"banal";-1,041;-0,131;-1,016;1,873;-0,15;-0,56;-1,472;0,878;2,51
"baguette";-3,11;-0,131;-1,016;4,543;-0,15;-0,56;0,459;0,878;0
"bagne";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"avertissement";-3,11;-0,131;-1,016;1,873;-0,15;23,961;-0,072;-0,429;-0,622
"autiste";-2,177;-0,092;19,198;-1,981;-0,105;-0,392;-1,031;-0,3;2,294
"atelier";3,816;-0,131;-1,016;0,367;-0,15;-0,56;-0,072;-0,429;-0,622
"assassinat";-3,11;-0,131;77,934;-2,83;-0,15;-0,56;-1,472;-0,429;-0,622
"arretez";-3,11;-0,131;19,86;-0,846;4,991;-0,56;-1,472;0,878;0
"appartenance";-2,488;-0,105;-0,813;-2,264;6,678;0,824;17,643;-0,343;-0,279
"apaisant";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"anti_démocratique";-3,11;-0,131;11,313;-0,846;-0,15;-0,56;12,35;-0,429;-2,496
"angle";-1,041;-0,131;0,007;-2,83;-0,15;4,298;-0,072;-0,429;5,642
"anarchiste";-0,557;-0,105;15,887;-2,264;6,678;-0,448;-0,001;-0,343;-0,279
"amical";-0,077;-0,131;0,007;-0,846;-0,15;-0,56;12,35;-0,429;-0,622
"amerique";-2,488;-0,105;0,103;19,933;-0,12;-0,448;-1,178;-0,343;-1,997
"ambitieux";-0,077;-0,131;-1,016;1,873;-0,15;-0,56;-1,472;-0,429;2,51
"amateur";-0,077;-0,131;-1,016;-0,025;-0,15;-0,56;2,635;6,395;-0,622
"alzheimer";0,218;-0,131;-1,016;-0,846;-0,15;-0,56;12,35;-0,429;-0,622
"allure";-3,11;-0,131;-1,016;-0,025;55,897;-0,56;-0,072;0,878;0,629
"aller_retour";-1,041;-0,131;-1,016;26,856;-0,15;-0,56;-1,472;-0,429;-2,496
"aliou";32,158;-0,131;-1,016;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"albanie";-3,11;5,939;77,934;-2,83;-0,15;-0,56;-1,472;-0,429;-2,496
"ahahaha";7,274;-0,131;0,007;-2,83;-0,15;-0,56;-0,072;-0,429;0
"agacer";-3,11;-0,131;-1,016;-0,846;-0,15;-0,56;0,459;-0,429;15,661
"affolant";-3,11;-0,131;-1,016;0,367;-0,15;-0,56;-1,472;6,395;5,642
"adversaire";-3,11;-0,131;0,007;4,543;-0,15;-0,56;-1,472;-0,429;2,51
"adjectif";-3,11;-0,131;-1,016;-2,83;-0,15;4,298;40,334;-0,429;-2,496
"adhésion";-3,11;-0,131;-1,016;0,367;-0,15;0,439;19,89;-0,429;-2,496
"adepte";-2,799;6,797;-0,915;5,876;-0,135;-0,504;-0,024;1,116;-0,442
"accusé";-2,799;-0,118;68,223;-2,547;-0,135;-0,504;-1,325;-0,386;-0,442
"accessoirement";-1,244;17,612;7,943;0,02;-0,06;-0,224;-0,589;-0,172;-0,998
"accessoire";-1,041;-0,131;-1,016;-0,025;-0,15;-0,56;-1,472;16,981;2,51
"abord";-0,791;-0,118;0,038;2,624;-0,135;-0,504;-1,325;1,116;0,029
"5h";-3,11;-0,131;0,007;-0,025;-0,15;-0,56;-1,472;-0,429;15,661
"5g";-3,11;-0,131;-1,016;35,344;-0,15;-0,56;-1,472;-0,429;-2,496
"1x";-3,11;-0,131;0,007;4,543;-0,15;-0,56;-0,072;-0,429;0,629
"étre";-0,557;-0,105;-0,813;-0,425;-0,12;6,177;1,059;8,843;-1,997
"étrangler";-0,791;-0,118;-0,915;16,257;-0,135;-0,504;-1,325;-0,386;-0,442
"étonnement";-0,011;-0,118;6,248;-2,547;5,739;-0,504;0,709;-0,386;-0,442
"équivalence";-2,799;-0,118;-0,915;16,257;5,739;-0,504;-0,024;-0,386;-2,246
"équation";-2,799;-0,118;0,038;2,624;-0,135;-0,504;-0,024;-0,386;1,005
"éolien";-2,799;-0,118;-0,915;10,42;-0,135;0,604;-0,024;-0,386;-0,442
"émerveiller";5,041;-0,118;-0,915;0;-0,135;-0,504;0,709;-0,386;-2,246
"écolier";-0,011;-0,118;-0,915;-2,547;-0,135;-0,504;0,709;-0,386;7,131
"éclairage";-0,791;-0,118;0,038;5,876;-0,135;-0,504;-1,325;-0,386;0,029
"zizi";2,136;131,296;0,038;-2,547;-0,135;-0,504;-1,325;-0,386;-2,246
"zara";-0,791;-0,118;-0,915;16,257;-0,135;0,604;-1,325;-0,386;-2,246
"yo";-2,177;-0,092;-0,711;9,927;-0,105;-0,392;-1,031;-0,3;0,324
"wokes";-0,791;-0,118;0,038;-2,547;-0,135;0,604;23,319;-0,386;-2,246
"with";-0,791;-0,118;1,816;0;-0,135;14,074;-0,024;-0,386;-2,246
"wait";-0,345;-0,092;0,214;0,173;-0,105;-0,392;-1,031;1,835;0,324
"w";-2,488;7,872;0,103;-0,425;-0,12;-0,448;-1,178;-0,343;9,054
"végane";-0,791;-0,118;-0,915;0;180,838;-0,504;-1,325;-0,386;-0,442
"vrille";-0,011;-0,118;-0,915;2,624;-0,135;-0,504;0,709;-0,386;-0,442
"vieillard";-0,791;-0,118;35,471;-2,547;-0,135;-0,504;-0,024;-0,386;-0,442
"vexer";-2,799;-0,118;-0,915;-2,547;-0,135;-0,504;33,938;-0,386;0,029
