"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"mass";"chi.distance";"inertie"
"regard";0,47766128391852;-0,987905517039086;-0,075344337620829;1,15254995004037;0,329303177716952;1,00123050459909;0,972625238268643;0,142059567624818;0,145702333936412;0,44059207428016;-0,793800308355457;-0,515955103455462;-0,915111201981868;-0,208018443120602;-0,670048032982905;-0,266101170461465;-1,17077394881715;-0,545474358199695;0,383094121039925;-0,00555549080566544;0,159731953900135;-0,330359783842756;-0,025195465214927;0,38541757870176;0,11012037561584;0,334815716048928;0,325249993984724;0,0475053203407443;0,0487234768046283;0,147335853390387;-0,265450180973376;-0,172537569140197;-0,306017056959966;-0,0695622473195582;-0,224066896603573;-0,0889853570384262;-0,391511760982161;-0,18240893279624;0,128108294604425;-0,00185777962572856;0,0410780524221181;0,139974917862899;0,000783998710001687;0,175893590831777;0,013542181326516;0,11957889475921;0,109983550596636;0,00232732399141322;0,00237474928122375;0,0214409456093446;0,0657147905078191;0,02682898649693;0,0834577591793313;0,00423568768011396;0,0395151375240742;0,00609064106501258;0,113070085293633;0,0229264740377087;0,0111808081110125;1,42471322491237e-06;0,000187246862662855;0,000800949783008833;4,65881757203239e-06;0,00109016937820111;8,89951439101208e-05;0,000822702111891459;0,000776364262714103;1,6562101562372e-05;1,74223800693622e-05;0,000159311757011484;0,000517126737419137;0,000218473261207827;0,000687261807133934;3,55122467610334e-05;0,000368456599511087;5,81122962010355e-05;0,00112491722546484;0,000244187341365096;0,000120444075154167;2,53290751676924e-08;0,000820681165367255;1,54397095498158;0,00195637776760504
"rassembler";0,57484605155694;-0,389062349880816;-0,0212669687772683;-0,618757797891952;0,400146056626349;0,438473777483046;0,829033921903067;-0,0191839467180928;-0,555986335347109;-1,52738612688236;-0,581795806929796;0,329509276760835;-0,551263512592363;-0,503169030951686;-3,03102444923966;1,00022486534325;2,98574798962364;-0,238492608597403;-0,242271955687611;-0,505925476751614;0,11491149353179;-0,0777734066028704;-0,00425125846906472;-0,123689433888654;0,0799890351047066;0,0876507310237857;0,165723546150099;-0,00383486320074684;-0,111141443878691;-0,305323869868145;-0,116300746823889;0,0658687713390634;-0,110197353517518;-0,100583286062416;-0,605900563203226;0,199944546601521;0,596849817212683;-0,047674576133895;-0,0484300660907878;-0,101134298464521;0,0258771402268406;0,00944280939039633;2,71686906655621e-05;0,0220503397440661;0,00869715633015112;0,00997509530069072;0,0347555912602841;1,84601489525519e-05;0,015040296434103;0,112075754150456;0,0153541290836709;0,00475947605316558;0,0131728845346918;0,0107793224995633;0,351701253393188;0,0374289929823822;0,319853663064043;0,00190625874052123;0,00194496558825337;0,00513924238391163;0,000316391175069652;0,000144930458851522;4,33044416196573e-07;0,000366574817010625;0,000153305712821136;0,000184080806289394;0,000658060553366416;3,52368579097027e-07;0,000295971226323206;0,00223366962989315;0,000324087611370216;0,000103957672589268;0,000290964330763192;0,000242409180134319;0,00879630207676377;0,000957892007763162;0,00853547222032432;5,44591807535438e-05;5,61988652152779e-05;0,000245072372614476;0,000957461359595131;2,34108628100164;0,0052475440877662
"programme";0,20949368825253;1,2194977924508;-1,52091952038906;-1,38805655909792;1,36532756155467;-0,166493755347241;0,697710772024709;0,0577607455428823;0,692262069283824;1,19885096224281;1,2559738890596;-2,00281099207382;-0,0969739351745389;-0,418499424940178;-0,111132600988188;0,356695880746194;-0,496921051603144;0,958790018325938;-0,673429530451723;-0,324298196920542;0,0497847930954962;0,289805606001805;-0,361436491328547;-0,329862485003539;0,324461088668416;-0,0395661426880935;0,1658063625472;0,0137264601615475;0,164511514283004;0,284899022998961;0,298473909747602;-0,475954820794351;-0,0230452160090899;-0,0994536277203538;-0,0264099295425644;0,0847664231275503;-0,118090009991316;0,227850123230658;-0,160036085657733;-0,0770673272765617;0,0038910217637759;0,105034857251095;0,157318062972934;0,125631006948209;0,114636392000454;0,00162829954100643;0,0278701647244373;0,000189466949459955;0,0263984138467067;0,0781723160912706;0,0810128359777538;0,199073011897888;0,0004615099071925;0,00844232351233689;0,000535286875351997;0,00538911731068596;0,0100306349061472;0,0348808941165698;0,0170136911758682;0,00239069223085529;4,20206863525559e-05;0,00142391246895728;0,00221479596669449;0,00184474176976929;0,00178482224762491;2,6540992201804e-05;0,000466092497578335;3,19438190120191e-06;0,000458841117218418;0,00137610523973376;0,0015103669634792;0,00384061866910162;9,00391310664064e-06;0,00016769147595771;1,18250834382162e-05;0,000121819677115185;0,00023642644244079;0,00088017345023802;0,000434215747146901;0,000100695560618439;0,000957461359595131;2,20020486054465;0,0046349760632677
"profiter";0,248809699392804;0,462093108644353;1,06638332043973;0,631132245923574;0,234535126086289;0,254290054275781;0,857473590069591;0,463973604136689;-1,14698257947533;0,622780519233267;2,07133632707453;1,08562962231628;-1,11397386761896;0,528242176227682;-0,0435787479431715;0,537933501683966;-0,075021672936689;0,42281032696984;-1,12659448420781;-0,624981097393286;0,0671991185291133;0,124803211671645;0,288011356963086;0,170457706049503;0,0633438076392327;0,0686792658797252;0,231588517470542;0,125311100390578;-0,309779797560498;0,168202051735566;0,559431467890617;0,293209444192827;-0,300864725736759;0,142668910010457;-0,0117698524435749;0,14528636636216;-0,020262032807515;0,114193624069791;-0,304273332041635;-0,168796389146722;0,00775244141598549;0,02130161356265;0,109238295573072;0,0366864222727012;0,00477800600695746;0,00536511773537256;0,0594582729710236;0,0172677811448015;0,102360526221724;0,0297971502723598;0,311226066232469;0,0826186187698285;0,086020725482829;0,0189985524365644;0,000116261317417425;0,0173125380057203;0,000322930620115159;0,00958106703610136;0,0672560843376116;0,0125415285846946;8,46755115742544e-05;0,000292066804892084;0,0015554279662318;0,000544833691484796;7,52383057971707e-05;8,84467674785662e-05;0,00100569136597843;0,00029444878311529;0,00179943788485829;0,000530509608995292;0,00586846420442976;0,00161207998474982;0,00169735710263705;0,000381671175961917;2,5976026156401e-06;0,000395804202207595;7,69833321053145e-06;0,000244520000810208;0,00173603492251055;0,000534265315413646;0,00136780194227876;1,85127981927541;0,00468778138319844
"prix";0,505690712762544;0,394607461548085;-0,305902322626465;-0,193196299858999;-0,390828972009612;0,820692335429159;-0,51050400297998;-0,477967278841468;-1,30664386012948;1,00285922064371;-1,21147003718805;0,694506059876063;1,04784400012521;-1,10817469177476;-0,893255886910741;1,08238307090961;0,7703981583027;0,0694839567189694;0,190262410076485;-0,328583730416759;0,148740743972758;0,116067402320329;-0,0899762204488429;-0,0568255667912676;-0,114956020736958;0,241393376353728;-0,150156495438683;-0,14058634429163;-0,384328157425263;0,29497481922024;-0,356334316775697;0,204277724372727;0,308206364508023;-0,325951661650861;-0,262736771358382;0,318365473534439;0,226600157624398;0,0204375820154789;0,0559626105653142;-0,0966475896947756;0,0382476495801151;0,0185530374226801;0,0107360541555384;0,00410575609568303;0,0158465715887657;0,0667439921093012;0,0251709730710263;0,0218865463830479;0,158658829785074;0,0922816928817393;0,127154282272892;0,0403829048515682;0,0909028026847189;0,0998623396012902;0,0583402698435786;0,0837136838463778;0,0406721495647051;0,00030904569976572;0,00229104300624057;0,00414037555589158;0,000209867129236183;0,000127792407640068;7,67962502981252e-05;3,06317687970523e-05;0,000125356820157645;0,000552758235069484;0,000213881277848653;0,000187486844188032;0,00140116387132874;0,000825380891612721;0,00120448063274881;0,000395846259503138;0,000901089083790231;0,00100783844685275;0,000654826491178248;0,000961471573403142;0,000487085205019443;3,96226527806615e-06;2,97084814838838e-05;8,86067032372532e-05;0,000820681165367255;1,69397348694492;0,0023549824985411
"parent";0,922180318831325;-1,37336174363464;0,82165067397042;2,09635396577042;1,71591150371142;-1,92626863927832;-1,05273698251293;-0,485370567658106;0,631254240363622;0,24068255685051;-0,55677508654299;-1,12688100865441;-0,236006589444015;0,498771320481412;0,403541839872334;0,159744841914293;0,114526464511827;-0,754847444844984;1,0370974242152;0,186214995481214;0,206065117001804;-0,306883526582437;0,18360134000788;0,468439215641827;0,383427728348333;-0,430432925561488;-0,235238559144886;-0,108458119059027;0,14105644659958;0,05378154166264;-0,124413762698352;-0,251806357339921;-0,0527366768449469;0,111452574310411;0,090173141575824;0,0356956647927816;0,0255914259147718;-0,168673874148192;0,231743833281984;0,0416105332631213;0,0624595820161731;0,110353701351233;0,0380352394680101;0,237387225647813;0,149997550369344;0,180558405629039;0,0525622611715202;0,0110830771991048;0,0181840651275527;0,00261010164735831;0,0131885728601603;0,052207653603247;0,0022644610131634;0,00993392340130541;0,00584690957846275;0,000895407521140282;0,000441378262636964;0,0179103709173164;0,0334271187437265;0,000652994471689383;0,00104688125618364;0,00232185779098791;0,000831074883097306;0,00540997121436358;0,00362456170115208;0,00456771957817049;0,00136428619739486;0,00029000975127052;0,000490539904772737;7,13107425179714e-05;0,000381614891663874;0,00156322627123429;6,85668160783702e-05;0,000306244764220072;0,000200466987928865;3,14137232477092e-05;1,6146464185776e-05;0,000701429624524828;0,00132405137543758;4,26869403472323e-05;0,00123102174805088;2,41735436609473;0,0071936013105588
"oeil";0,437457794807379;1,13662786868719;-0,994906134751442;-0,872302921389793;0,866788996387465;-0,670419708760802;-0,510848451169995;-0,366044807348834;-1,0434601806429;0,0110330042706053;-2,28144758061807;0,647012019699759;0,559331144987804;3,13054067630214;0,710649460546692;0,319999705472539;-0,66763263842448;0,451997588374801;0,176355430057165;0,118661135095369;0,0912994205541838;0,237219377568918;-0,207641410638495;-0,182053565431786;0,180902784342347;-0,139919625766224;-0,106616382509219;-0,0763952070451315;-0,217774859643338;0,00230263789749509;-0,476148429877426;0,135034335177844;0,11673494001354;0,653357999698092;0,148315756937478;0,0667853860051038;-0,139337951580118;0,0943339412403853;0,036806175971542;0,0247651156411082;0,0140255024884324;0,0754279578070441;0,0556486555801685;0,0410148857184005;0,0381944191372071;0,0218251021358385;0,0123508593989609;0,00629014590847876;0,0495807233309306;5,47311402417521e-06;0,220972352854182;0,0171743966392303;0,0126920954977295;0,390512822052268;0,0180941770394374;0,00358546050682478;0,014967631698693;0,0064082164504779;0,000964531112964959;0,000264591528706752;0,000261755330649343;0,00176709466813896;0,00135390263570791;0,00104077744038458;0,00102766128335165;0,000614775797968703;0,000356949993246864;0,000183270142233682;0,00148927526820862;1,66498677657222e-07;0,00711941329928609;0,000572595477548845;0,000427918656481149;0,0134048487566437;0,000690770969464238;0,000140062661062114;0,000609674928039436;0,000279444426065704;4,25403333478973e-05;1,92592873507337e-05;0,00136780194227876;2,41991968020737;0,00800986357359453
"nuit";0,802553542774861;0,608738458924619;-1,69442734541601;0,178622327438052;0,220467696737451;0,00734282324935845;0,840796196800156;2,88374109965027;-0,19725464229386;-3,1454726210606;0,599277166230484;-0,677009409213836;-0,13045934334432;-1,59138481587842;-0,308002102340181;0,313816577927011;-0,266285221610321;-0,325454426020485;1,69954456400196;0,219424584837062;0,147522525804463;0,11189612932787;-0,31146358275817;0,0328337182558864;0,0405255845841117;0,00134973154381174;0,154552153878587;0,530078989266748;-0,0362586438248509;-0,578189542722903;0,110156988297119;-0,12444545157111;-0,0239805705403815;-0,292522673008887;-0,0566158463810489;0,0576846425162349;-0,048947598362762;-0,0598238701866304;0,312404211601801;0,0403338434801971;0,0351333555039371;0,0161021073261078;0,120132869090354;0,0012799818947539;0,00183902887242254;1,94856265249863e-06;0,0249011829954634;0,290556262215945;0,00131868495053618;0,331088601317212;0,0113474400859712;0,0139949608332197;0,000513891210033325;0,0751056315951694;0,00252965224748081;0,00256639226369773;0,00177213818853835;0,00247269635344692;0,0666698025821428;0,000673371910912268;0,000792891492433911;0,000456170510513648;0,00353436688004951;3,92769009348216e-05;5,98350496159829e-05;6,63730651678117e-08;0,000870256353574404;0,0102371309763793;4,78983101023535e-05;0,0121797267252874;0,000442100683584619;0,000564228650181453;2,09515473112406e-05;0,00311756951030988;0,000116781241336854;0,000121232061446639;8,72890676012202e-05;0,000130390541751732;0,0035557468917053;5,92701868250925e-05;0,00123102174805088;2,80503450572339;0,00968594818830389
"mondial";0,0186570210659729;1,62469057871845;0,512115006623933;0,722017570729096;-0,890345092386714;-0,619116026282123;-0,304261197635083;0,809858091556463;0,549189343303855;-0,910449067112757;0,403543267258245;-0,548581934207506;0,849810567852584;-1,12855662174193;-0,217551861011944;-0,0720710015680238;-0,446706084819598;1,51955090815989;-2,17070927916714;-1,1649327452213;0,00445120484765891;0,387619789588323;0,122180748576244;0,172259445897595;-0,212419141153733;-0,147709125036923;-0,072590844651928;0,19321649744109;0,131025969180855;-0,217215561195353;0,0962776287333492;-0,130881053103169;0,202748386564033;-0,269251810768285;-0,0519036718096285;-0,0171947488519648;-0,106575443271283;0,362535495069029;-0,517889304628014;-0,277930451189918;3,67589049799653e-05;0,222059278406126;0,0212450283284016;0,0404887375810999;0,0580659746424577;0,0268187592734393;0,00631303224519455;0,0443651466303864;0,0197896061432174;0,0537019536030863;0,00996159803476873;0,017789823730824;0,0422154508534155;0,0731265615909151;0,00244334858221063;0,0002620588023699;0,00965502841082729;0,104358372388098;0,210558968847633;0,0367445130005472;2,8566633980809e-07;0,0021662859881629;0,000215233303249431;0,0004278287832922;0,000650565764084618;0,000314570910134892;7,59744574364671e-05;0,000538260261353695;0,000247524772095625;0,000680276983017226;0,000133645604061928;0,000246977544964176;0,000592677883655257;0,00104525239924297;3,88418647761676e-05;4,26280612804111e-06;0,000163763911542761;0,00189498150388966;0,00386703223197563;0,00111372039465641;0,000820681165367255;2,01597446095985;0,00333537384262811
"jouer";0,791433729406474;-0,180166614410268;-0,821840292476575;0,273411240830038;0,263624485585356;-0,715083857446948;0,719240810686325;0,862258799383532;-1,18780687185098;-1,59631507087341;-0,192242531185667;-0,296381123766293;0,0189332941810207;-0,301138688415952;0,604485700568518;0,755049391528553;-0,437144536140799;-1,33152582619555;0,0160555313362216;-0,0335593971977056;0,246284596180674;-0,0560656694636309;-0,255746750532597;0,0850822684668512;0,0820367487046808;-0,22252544025223;0,223819033779852;0,268324500610636;-0,369631119959765;-0,49675392644943;-0,0598235485835554;-0,0922302179831239;0,00589181195908786;-0,0937107145111446;0,18810863263707;0,234962230670317;-0,13603408795423;-0,414354718814725;0,00499628699748863;-0,0104432781669567;0,0997352212392679;0,00411734935841447;0,0824970943956741;0,0087541285137148;0,00767569935284473;0,0539448539284418;0,0531906128080859;0,075829959357381;0,139580933444698;0,248918677868201;0,00340870358122798;0,00782944912074415;3,15951939761987e-05;0,00785060342045779;0,0284428670894833;0,0433680449228371;0,0139412402637701;0,120819618570977;1,73684582091048e-05;4,59791115933606e-05;0,000685397180185737;3,55190906284319e-05;0,000739074234811087;8,1798612077386e-05;7,60474565998014e-05;0,00055953486328131;0,000566059191636407;0,000813557912312219;0,00154384917501455;0,00278837018793334;4,0440093882284e-05;9,6120115469808e-05;3,92252363337514e-07;9,92307587589988e-05;0,000399839105120297;0,00062382665424444;0,000209104467763922;0,00194004762776719;2,8207368238369e-07;1,2323711013797e-06;0,00109424155382301;1,64177744270242;0,00294945498166214
"international";0,328029014185518;1,23868882448936;0,157684625265629;1,06391187026838;0,991462384061896;-0,245287975368847;-0,0206596153101065;2,32985114279868;0,68845308525585;-0,189790330224344;2,14102013141908;0,646051715296112;1,27358336495033;-0,0129948626933038;-0,546335871594684;-0,0540226377899851;-0,210255657399992;1,53039132089815;-2,15195070415036;-0,476532927781877;0,0670288829052899;0,253111537645362;0,0322210043191995;0,217397916311867;0,202593713276532;-0,050121721762623;-0,00422155015442106;0,476077763502613;0,140677315852621;-0,0387814286877964;0,437492360372717;0,132013093057841;0,260241827849718;-0,00265534782647966;-0,111637329566734;-0,011038892616407;-0,0429632783399712;0,312717522571766;-0,439725894749277;-0,0973739164388115;0,00787057667634316;0,0894038278629511;0,00139509918687987;0,060891137423337;0,0498725460670307;0,00291575602414027;2,01601334552076e-05;0,25432232967944;0,0215400012411091;0,00161633364185574;0,194220191550564;0,0170894184805065;0,0656728717295007;6,71546224292314e-06;0,0106729219352333;0,000101984291612743;0,00148152599139479;0,0733171966899283;0,143330670168306;0,00425873576416689;0,000161897603012276;0,00230855560703916;3,74105938307727e-05;0,00170304926065897;0,00147900071797383;9,05249759904292e-05;6,4218530329332e-07;0,00816718230387136;0,000713123260372218;5,41956044198222e-05;0,00689695516817939;0,000627986733307008;0,00244045417347287;2,54073453781427e-07;0,000449092016208775;4,39104080586338e-06;6,65137267344727e-05;0,0035238782035131;0,00696755712816651;0,000341665975087408;0,00150458213650663;2,42232821926203;0,00882839748600253
"image";-2,12399192159805;-0,275301862785851;-0,0431858219518357;-0,333628019727792;0,0071672820418047;0,16970286352017;0,277948156060506;0,394869149014429;-0,176403820600369;0,918507084788706;-0,43316234439475;-0,485948573822401;0,0423841603321093;-0,140496606796303;-0,536416145298985;0,508355142708369;0,687273083955905;0,382513541030676;0,517754519517769;-3,20054065998537;-0,501203959709336;-0,0649637045887676;-0,0101906719820654;-0,0787270812366104;0,00169128239292142;0,0400452310130858;0,0655881573723787;0,0931783115748311;-0,0416264734784109;0,216742532415478;-0,102214457597505;-0,114670562980128;0,0100015017813371;-0,0331533538032724;-0,126579528548107;0,119957899968066;0,162177637107573;0,0902627262644059;0,122175895633571;-0,755239996764435;0,507098656944173;0,00678663788779994;0,000160810153728956;0,00920179419119836;4,00518654670015e-06;0,00214477484825872;0,00560765437829313;0,0112263674927068;0,00217329008794553;0,0581771675211234;0,0122168423584142;0,0148586051906675;0,000111774599341119;0,00120633768511062;0,0158114713002574;0,0138778074359992;0,0243263677759112;0,00703880920256146;0,0127504934958947;0,295220332264066;0,00493649753304751;8,29337881585113e-05;2,04077714967108e-06;0,00012179746195868;5,62111140656831e-08;3,15131302278159e-05;8,45358254218962e-05;0,000170615942928058;3,40509456133577e-05;0,000923162647853423;0,000205312123213301;0,000258400783914677;1,96571418088682e-06;2,1599558496813e-05;0,000314859560593541;0,000282779320058046;0,000516858751941196;0,000160105713660869;0,000293333051545426;0,0112088201517927;0,00109424155382301;1,9540273466048;0,0041780581275113
