"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1645";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;180;180;180;180;180;180;180;180;180;180
"1646";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1647";3;5;5;5;11;11;11;11;11;11;11;24;24;24;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171
"1648";3;4;7;9;9;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1649";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
"1650";3;5;5;5;11;11;11;11;11;11;11;24;24;24;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;170;170;170;170;170;170;170;170;170;170;170;170;170;170;170
"1651";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;181;181;181;181;181;181;181;181;181;181
"1652";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1653";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;143;143;143;143;143;143;155;155;155;155;155;155;155;155;155;155;174;174;174;174;174;174;174;174;174;174;174;174;174
"1654";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;190;190;190;190;190
"1655";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142
"1656";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
"1657";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"1658";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114
"1659";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;190;190;190;190;190
"1660";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;198
"1661";3;4;7;9;9;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"1662";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;143;143;143;143;143;143;155;155;155;155;155;155;155;155;155;155;174;174;174;174;174;174;174;174;174;174;174;174;174
"1663";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139
"1664";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;177;177;177;177;177;177;177;177;177;177;177;177
"1665";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169
"1666";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110
"1667";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;181;181;181;181;181;181;181;181;181;181
"1668";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139
"1669";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;191;191;191;191;191
"1670";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159
"1671";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;190;190;190;190;190
"1672";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;168;168;168;168;168;168;168;168;168;168;168;168;168;168;168;168
"1673";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1674";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139
"1675";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1676";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;184;184;184;184;184;184;184;184
"1677";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;181;181;181;181;181;181;181;181;181;181
"1678";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139
"1679";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"1680";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;181;181;181;181;181;181;181;181;181;181
"1681";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1682";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;190;190;190;190;190
"1683";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142;142
"1684";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"1685";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1686";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;163;163;163;163;163;163;163;176;176;176;176;176;176;176;176;176;176;176;176
"1687";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139;139
"1688";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;89;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134
"1689";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137;137
"1690";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1691";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
"1692";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114
"1693";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110
"1694";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;143;143;143;143;143;143;155;155;155;155;155;155;155;155;155;155;175;175;175;175;175;175;175;175;175;175;175;175;175
"1695";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;94;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136
"1696";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159
"1697";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;184;184;184;184;184;184;184;184
"1698";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;143;143;143;143;143;143;155;155;155;155;155;155;155;155;155;155;175;175;175;175;175;175;175;175;175;175;175;175;175
"1699";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;101;101;101;101;101;101;101;101;101;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;180;180;180;180;180;180;180;180;180;180
"1700";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;115;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152;152
"1701";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;168;168;168;168;168;168;168;168;168;168;168;168;168;168;168;168
"1702";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159;159
"1703";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"1704";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114
"1705";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151;151
"1706";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"1707";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158;158
"1708";3;5;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;41;41;41;41;41;41;41;41;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
"1709";3;5;5;5;11;11;11;11;11;11;11;25;25;25;25;25;25;25;25;25;25;25;25;25;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;103;199
"1710";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;187;187;187;187;187;187;187
