"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"affamer";-0,388;-1,74;106,245;-3,985;-5,057;-0,351;-0,915;-8,987
"acquérir";-0,353;-1,582;-1,718;-3,623;6,382;-0,319;50,187;-3,506
"accumuler";-0,388;-1,74;-4,082;-3,985;49,815;-0,351;-0,915;-4,234
"a2";-0,053;-0,237;-0,556;0,749;0,099;-0,048;-0,125;0,027
"éventuellement";-0,353;-0,16;-1,718;-3,623;2,246;1,526;1,884;0,351
"étouffer";-0,371;-1,661;2,661;0,224;-0,449;-0,335;-0,874;0,192
"épargner";-0,353;-1,582;-0,006;-3,623;16,543;-0,319;-0,832;-0,786
"élite";-0,353;-1,582;1,327;-1,645;0,97;-0,319;-0,832;0,351
"électronique";-0,353;-1,582;-3,711;-3,623;58,727;-0,319;-0,832;-8,169
"écran";-0,353;-1,582;-3,711;-1,645;-4,399;-0,319;-0,832;36,177
"youtube";-0,335;-0,119;-1,552;-3,442;-4,072;1,68;-0,791;23,043
"yodel";-0,318;-0,083;-1,389;22,447;-6,135;-0,287;-0,749;0,165
"voiler";-0,335;-1,503;0,421;-1,484;2,794;1,68;-0,791;-0,066
"vital";-0,371;-1,661;-0,596;-3,804;18,864;-0,335;0,032;-1,009
"visibilité";-0,371;-1,661;0,184;-3,804;0,111;8,611;-0,874;1,962
"vif";-0,371;-1,661;-1,885;-0,546;28,58;-0,335;0,032;-5,992
"troisième";-0,318;-1,424;-1,389;0,659;1,725;-0,287;-0,749;0,165
"tram";-0,353;-1,582;-1,718;-3,623;44,036;-0,319;-0,832;-5,595
"tragédie";-0,371;-1,661;27,419;-3,804;-1,372;-0,335;0,032;-0,274
"tjr";-0,371;-1,661;-3,896;-3,804;0,111;1,387;0,032;11,056
"théâtre";-0,371;-1,661;-1,885;-3,804;0,111;1,387;-0,874;11,056
"thermique";-0,371;-1,661;-3,896;-3,804;28,58;-0,335;-0,874;-0,274
"terrasse";-0,353;-1,582;-3,711;-1,645;44,036;-0,319;-0,832;-5,595
"septembre";-0,353;-1,582;17,897;-1,645;-0,309;-0,319;0,053;-0,786
"résumé";-0,371;-1,661;-1,885;2,838;-0,449;-0,335;33,111;-1,009
"répartition";-0,353;-1,582;-3,711;-3,623;4,05;-0,319;110,488;-5,595
"rémunérer";-0,371;-1,661;-1,885;-0,018;14,761;-0,335;5,807;-5,992
"ruine";-0,371;-1,661;2,661;-0,546;8,061;-0,335;-0,874;-3,868
"riponne";-0,371;-1,661;-3,896;-1,808;11,16;-0,335;-0,874;0,846
"radical";-0,353;-1,582;17,897;-1,645;-2,508;1,526;-0,832;0,01
"qqun";-0,335;-1,503;-1,552;-1,484;-4,072;1,68;-0,791;23,043
"publicité";-0,371;-1,661;-0,596;-3,804;0,695;-0,335;0,032;5,583
"propriété";-0,353;-1,582;-0,483;-3,623;0,222;-0,319;1,884;4,29
"promouvoir";-0,371;-1,661;-0,596;-0,018;-0,449;-0,335;12,423;0,846
"probleme";-0,353;-1,582;-1,718;-3,623;16,543;-0,319;0,053;-0,155
"poule";-0,123;-0,554;-1,298;-0,006;1,124;-0,112;-0,291;0,654
"potentiellement";-0,371;-1,661;0,184;-3,804;1,783;-0,335;-0,874;1,962
"plat";1,254;-1,582;-3,711;-0,438;-0,002;1,526;1,884;2,491
"plante";-0,371;-1,661;-0,029;-3,804;34,191;-0,335;-0,874;-5,992
"pdg";-0,282;-1,265;-2,968;-2,898;46,978;-0,255;-0,666;-6,535
"passion";-0,371;0,149;-1,885;-1,808;-1,372;-0,335;-0,874;14,486
"oeuf";-0,282;-1,265;-1,07;-0,099;1,234;-0,255;0,213;0,563
"nécessité";-0,371;-1,661;1,062;-3,804;1,783;-0,335;-0,874;0,846
"natalité";-0,335;-1,503;-3,525;-3,442;18,549;1,68;2,117;-1,609
"narratif";1,131;-1,661;8,025;-3,804;-7,158;-0,335;0,032;5,583
"menteur";-0,353;-1,582;44,799;-0,438;-6,817;1,526;-0,832;-1,903
"maîtrise";-0,141;-0,633;0,531;-1,449;-0,001;-0,128;-0,333;1,715
"lobbys";-0,335;-1,503;-1,552;-3,442;23,367;-0,303;-0,791;-0,582
"like";316,41;-1,661;-3,896;1,164;-7,158;1,387;-0,874;-1,009
"librement";-0,371;-1,661;-0,596;-1,808;-0,028;-0,335;0,032;8,088
"lait";-0,335;-1,503;-3,525;0,479;14,287;-0,303;0,08;-3,148
"jsp";-0,371;-1,661;-0,029;-1,808;1,783;-0,335;1,677;0,192
"jardin";-0,353;-1,582;-3,711;-1,645;16,543;-0,319;0,053;-0,155
"interview";-0,3;-1,345;8,401;-3,079;-3,422;-0,271;-0,707;4,738
"instaurer";-0,335;-1,503;1,641;-3,442;2,794;75,39;-0,791;-5,199
"inacceptable";-0,371;-1,661;16,278;-3,804;-0,449;-0,335;-0,874;0,192
"illégalement";-0,371;-1,661;34,072;-1,808;-0,449;-0,335;-0,874;-2,207
"how";965,261;-1,503;-3,525;-3,442;-6,476;-0,303;-0,791;-5,199
"goûter";-0,371;-0,204;-3,896;12,265;5,466;-0,335;-0,874;-5,992
"geneve";-0,3;-1,345;-0,194;0,881;10,016;-0,271;-0,707;-4,412
"garantie";-0,318;-0,083;0,591;-3,26;3,441;-0,287;15,611;-4,804
"front";-0,371;-1,661;-1,885;-1,808;0,111;-0,335;1,677;5,583
"fr";1,131;-1,661;-0,596;-0,546;23,471;-0,335;-0,874;-5,992
"fonctionnement";-0,353;-1,582;-0,483;-3,623;9,241;-0,319;-0,832;0,351
"fil";-0,371;-1,661;-1,885;-3,804;0,111;-0,335;0,032;11,056
"excessif";-0,353;-1,582;-1,718;-3,623;4,05;-0,319;-0,832;4,29
"ethnique";-0,371;-1,661;100,864;-3,804;-7,158;-0,335;-0,874;-5,992
"ennemi";-0,353;-1,582;17,897;-3,623;-1,145;-0,319;-0,832;0,351
"emji_index_pointant_vers_le_haut";-0,318;-0,083;-0,28;54,1;-6,135;-0,287;-0,749;-4,804
"emji_index_pointant_vers_l_utilisateur";-0,371;-0,204;-0,029;50,938;-4,727;-0,335;-0,874;-5,992
"démarche";-0,353;-1,582;-0,006;-1,645;-4,399;-0,319;0,053;16,345
"dégrader";-0,371;-1,661;-0,596;-3,804;3,373;1,387;1,677;0,192
"douleur";-0,371;-0,204;8,025;0,224;-1,372;-0,335;0,032;-1,009
"divorce";-0,318;-1,424;-3,339;-3,26;-3,746;-0,287;255,752;-1,329
"dinguerie";-0,353;-0,16;-1,718;9,381;-0,309;-0,319;0,053;-0,155
"diffamation";-0,353;-1,582;-0,483;-0,438;-4,399;-0,319;-0,832;20,574
"di";346,987;-1,265;-1,07;-0,099;-1,408;-0,255;-0,666;-4,021
"dette";-0,353;-1,582;-3,711;-1,645;20,986;-0,319;-0,832;-0,155
"delà";-0,371;-1,661;-0,596;-3,804;0,695;-0,335;5,807;1,962
"curieux";-0,353;-1,582;-0,006;-3,623;-1,145;1,526;-0,832;12,602
"crédibilité";-0,371;-1,661;16,278;-1,808;-2,798;-0,335;-0,874;0,846
"créateur";-0,335;-0,119;-1,552;-0,338;0,381;-0,303;-0,791;3,118
"croix";-0,335;-1,503;32,519;-0,338;-4,072;-0,303;0,08;-1,609
"croissance";-0,371;-1,661;-3,896;-1,808;34,191;-0,335;-0,874;-2,207
"craindre";-0,353;-1,582;5,681;-0,002;0,222;-0,319;0,053;-1,903
"contacter";-0,353;-1,582;-0,483;-0,002;-0,002;-0,319;0,053;2,491
"conjoint";-0,335;-1,503;-1,552;-1,484;-2,222;-0,303;278,593;-7,761
"conclure";-0,371;-1,661;1,062;-3,804;-4,727;-0,335;1,677;11,056
"collaborer";-0,371;-1,661;21,487;-1,808;-1,372;-0,335;0,032;-0,274
"cognitif";-0,371;-1,661;-1,885;-1,808;-4,727;-0,335;0,032;27,555
"cliché";-0,353;-1,582;-1,718;-0,438;-2,508;-0,319;-0,832;20,574
"clavier";-0,353;-1,582;-3,711;-1,645;-2,508;-0,319;0,053;25,289
"classique";-0,353;-1,582;0,288;-3,623;-0,002;1,526;-0,832;4,29
"chauffer";-0,353;-1,582;-1,718;-1,645;37,482;1,526;-0,832;-8,169
"chatgpt";-0,353;-1,582;-3,711;38,03;-4,399;-0,319;-0,832;0,01
"catastrophique";-0,353;-1,582;-3,711;-1,645;6,382;-0,319;-0,832;2,491
"can";852,154;-1,345;-3,154;-3,079;-5,794;-0,271;-0,707;-4,412
"biodiversité";-0,318;-1,424;-3,339;-3,26;8,632;-0,287;0,115;0,857
"bernard";-0,353;-1,582;-3,711;-1,645;37,482;-0,319;-0,832;-3,506
"basique";-0,335;-1,503;-1,552;-1,484;-0,929;1,68;0,08;10,778
"bannir";-0,371;-1,661;-0,596;-1,808;5,466;-0,335;-0,874;0,846
"bandit";-0,353;-1,582;3,125;-1,645;-1,145;-0,319;-0,832;4,29
"balcon";-0,194;-0,87;-2,04;-1,992;0,696;-0,175;0,746;3,49
"bad";99,405;-1,503;-3,525;6,777;-4,072;-0,303;-0,791;-0,066
"arrestation";-0,371;-1,661;58,365;-3,804;-2,798;-0,335;-0,874;-2,207
"alémanique";-0,212;-0,949;-2,226;-2,173;1,673;3,557;-0,499;2,573
"agriculture";-0,353;-1,582;-1,718;-3,623;44,036;-0,319;-0,832;-5,595
"addiction";-0,371;0,149;-3,896;-3,804;28,58;-0,335;-0,874;-2,207
"aborder";-0,371;-1,661;-3,896;-3,804;-2,798;1,387;33,111;8,088
"épuiser";-0,318;-1,424;-0,28;-3,26;31,871;-0,287;-0,749;-4,804
"énerver";-0,318;-1,424;-0,28;-0,247;-0,727;-0,287;0,115;6,172
"écosystème";-0,353;-1,582;-1,718;-3,623;25,957;-0,319;-0,832;-0,786
"yémen";-0,353;-1,582;95,485;-3,623;-6,817;-0,319;-0,832;-5,595
"yes";44,38;36,538;-1,389;-0,247;-6,135;-0,287;-0,749;-1,329
"wikipedia";1,254;-0,16;-0,483;5,964;-6,817;-0,319;0,053;1,178
"was";908,696;-1,424;-3,339;-1,326;-6,135;-0,287;-0,749;-7,352
"vrm";-0,335;-1,503;0,421;33,498;-4,072;-0,303;-0,791;-3,148
"vegan";-0,088;1,183;-0,927;16,112;-1,704;-0,08;-0,208;-2,042
"tunnel";-0,3;-1,345;91,705;-3,079;-5,794;-0,271;-0,707;-6,944
"timbre";-0,282;-1,265;-2,968;53,583;-3,101;-0,255;-0,666;-2,115
"tiers";-0,335;-1,503;-0,377;-1,484;7,43;1,68;6,901;-3,148
"thune";-0,335;-1,503;-3,525;-1,484;14,287;-0,303;-0,791;0,062
"table";1,254;-1,582;-3,711;-1,645;2,246;-0,319;-0,832;4,29
"systémique";-0,318;-1,424;-3,339;-1,326;-0,097;-0,287;7,546;6,172
"supermarché";-0,335;-1,503;-3,525;-3,442;55,79;-0,303;-0,791;-7,761
"soignant";-0,353;-1,582;-0,483;-3,623;9,241;-0,319;-0,832;0,351
"slide";-0,318;-0,083;-1,389;2,149;-0,097;-0,287;0,115;0,165
"sdf";-0,353;-1,582;-0,483;-3,623;25,957;-0,319;-0,832;-1,903
"sapin";-0,335;-1,503;-3,525;-3,442;48,194;-0,303;-0,791;-5,199
"saisir";-0,353;-1,582;0,288;-3,623;0,222;-0,319;-0,832;4,29
"résister";-0,335;-1,503;10,086;-3,442;0,381;-0,303;2,117;-1,609
"réserve";-0,353;-0,16;-3,711;-1,645;31,455;-0,319;-0,832;-3,506
"représentatif";-0,353;-0,16;0,288;-3,623;-1,145;-0,319;-0,832;9,346
"remboursement";-0,335;-1,503;-1,552;-3,442;48,194;-0,303;-0,791;-7,761
"rejeter";-0,353;-1,582;0,288;-3,623;-0,002;-0,319;-0,832;6,575
"refus";-0,353;-1,582;-0,006;-0,438;-1,145;-0,319;0,053;6,575
"rechercher";-0,353;-1,582;3,125;-3,623;-4,399;-0,319;1,884;6,575
"raser";-0,353;-0,16;5,681;-1,645;-0,002;-0,319;-0,832;0,01
"ras";-0,229;-1,028;5,131;-0,584;-0,037;-0,207;-0,541;0,02
"rarement";-0,335;-1,503;-1,552;-1,484;7,43;1,68;-0,791;0,062
"pétrolier";-0,353;-1,582;-3,711;-3,623;58,727;-0,319;-0,832;-8,169
"pull";1,39;-1,503;-3,525;0,003;7,43;9,878;-0,791;-1,609
"précision";-0,335;2,005;-0,377;-3,442;0,008;-0,303;-0,791;3,118
"propager";-0,353;-1,582;29,832;-3,623;-2,508;-0,319;0,053;-0,155
"prononcer";-0,247;-1,107;1,774;-2,536;-4,771;-0,223;-0,582;12,251
"promotion";-0,318;-1,424;-1,389;-3,26;-0,727;10,619;40,441;0,165
"por";577,721;-1,503;-0,377;-1,484;-2,222;-0,303;-0,791;-7,761
"pc";-0,353;-1,582;-3,711;-0,438;2,246;-0,319;110,488;-8,169
"partisan";-0,353;-1,582;8,995;-3,623;-6,817;-0,319;-0,832;9,346
"paradis";-0,335;-1,503;-3,525;-3,442;18,549;-0,303;-0,791;0,062
"noter";-0,318;-1,424;4,27;2,149;-3,746;1,854;-0,749;-0,013
"natif";17,588;-0,237;0,711;-0,543;-1,022;19,605;-0,125;-1,225
"montage";-0,335;-1,503;0;-1,484;-0,191;-0,303;0,08;5,16
"min";-0,318;-0,083;-3,339;-1,326;20,816;10,619;-0,749;-4,804
"mas";547,457;-0,16;-0,483;-3,623;-1,145;-0,319;-0,832;-8,169
"mariage";-0,353;-1,582;-3,711;-3,623;-1,145;-0,319;194,278;-0,786
"mai";-0,335;-1,503;32,519;-3,442;-0,929;-0,303;-0,791;-0,582
"lingot";-0,353;-1,582;-1,718;1,441;16,543;-0,319;-0,832;-5,595
"lgbt";-0,335;-1,503;0,421;-3,442;-4,072;-0,303;0,08;14,355
"just";577,721;-1,503;-3,525;-1,484;-6,476;-0,303;-0,791;-0,582
"journalistique";-0,353;-1,582;13,067;-3,623;-4,399;1,526;-0,832;2,491
"jogging";-0,3;-1,345;-3,154;-0,167;-0,541;361,047;-0,707;-2,452
"issue";-0,353;-1,582;0,288;-3,623;-0,002;-0,319;1,884;2,491
"islamique";-0,335;-1,503;57,722;-3,442;-6,476;-0,303;2,117;-3,148
"interpréter";-0,318;-1,424;-0,28;-3,26;-6,135;-0,287;-0,749;31,382
"inquiétant";-0,353;-1,582;-1,718;-3,623;-1,145;-0,319;6,324;12,602
"innovation";-0,3;-1,345;-3,154;2,598;13,853;-0,271;-0,707;-4,412
"influencer";-0,335;-1,503;-1,552;-3,442;-0,929;-0,303;0,08;18,443
"inde";-0,335;-1,503;-1,552;-3,442;4,834;9,878;-0,791;0,569
"inaction";1,39;-1,503;14,497;-3,442;-0,191;-0,303;-0,791;-0,066
"importation";-0,335;-1,503;-1,552;-3,442;48,194;-0,303;-0,791;-7,761
"illustre";-0,353;-1,582;-0,483;-3,623;-2,508;-0,319;-0,832;25,289
"humaniste";-0,335;-1,503;0;-1,484;-4,072;-0,303;2,117;10,778
"hallucinant";-0,318;-1,424;0,591;-0,247;-0,727;-0,287;-0,749;3,861
"gratuitement";-0,335;-1,503;-3,525;-1,484;10,581;1,68;2,117;-0,582
"frustration";-0,353;-1,582;-1,718;0,336;-4,399;-0,319;0,053;12,602
"fiable";-0,353;-1,582;5,681;-3,623;-2,508;-0,319;-0,832;6,575
"exploit";-0,3;-1,345;-1,228;2,598;-3,422;-0,271;-0,707;7,352
"entourage";-0,353;-1,582;-0,483;-1,645;4,05;-0,319;0,053;0,351
"emporter";-0,335;-1,503;-0,377;-0,338;-4,072;-0,303;-0,791;18,443
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";1,544;36,538;-1,389;-0,247;-6,135;1,854;0,115;-0,401
"emji_fleur_fanée";-0,247;26,037;-2,597;18,862;-4,771;-0,223;-0,582;-5,718
"emji_bouton_coché";-0,247;4,102;0,355;-2,536;4,467;-0,223;-0,582;-3,247
"emji_biceps_contracté_peau_claire";-0,212;102,126;-2,226;-2,173;-4,09;-0,191;-0,499;-0,886
"ego";-0,353;-1,582;-1,718;-3,623;-4,399;-0,319;0,053;30,49
"déclencher";-0,335;-1,503;32,519;-3,442;-6,476;-0,303;-0,791;0,569
"décevoir";-0,335;-1,503;-1,552;33,498;0,008;-0,303;0,08;-7,761
"douter";-0,318;-1,424;4,27;0,025;-3,746;-0,287;-0,749;2,089
"dent";-0,3;-1,345;-1,228;-1,17;4,204;28,472;-0,707;-0,246
"dab";-0,265;-1,186;-2,783;-0,868;29,702;-0,239;-0,624;-3,633
"corée";-0,106;-0,474;0,005;1,498;-0,242;-0,096;-0,25;0,055
"contradiction";-0,353;-1,582;-0,006;-1,645;-4,399;-0,319;-0,832;20,574
"connait";-0,318;-1,424;-1,389;-3,26;-3,746;10,619;-0,749;20,819
"concurrence";-0,353;-1,582;-3,711;-1,645;51,118;-0,319;-0,832;-8,169
"complémentaire";-0,353;-1,582;-3,711;-3,623;4,05;1,526;0,053;2,491
"chips";-0,053;-0,237;-0,556;0,749;-1,022;19,605;-0,125;0,027
"cautionner";-0,318;-1,424;52,681;-3,26;-3,746;-0,287;0,115;-2,797
"btc";-0,3;-1,345;-3,154;-3,079;35,411;-0,271;-0,707;-2,452
"britannique";-0,247;-1,107;7,859;-2,536;-2,466;-0,223;-0,582;3,002
"bern";1,254;-1,582;-1,718;-1,645;31,455;-0,319;-0,832;-5,595
"benjamin";-0,318;-1,424;73,207;-0,247;-6,135;-0,287;-0,749;-7,352
"au_delà";-0,335;-1,503;-1,552;-3,442;0,008;9,878;2,117;3,118
"attiser";-0,353;-1,582;72,936;-3,623;-4,399;-0,319;-0,832;-3,506
"argumenter";-0,353;-1,582;-3,711;-3,623;-0,309;-0,319;0,053;20,574
"algérie";-0,335;0,287;48,523;-3,442;-2,222;-0,303;0,08;-7,761
"aisé";-0,318;-1,424;-3,339;-3,26;31,871;-0,287;-0,749;-1,329
"accompagnement";-0,318;-1,424;-3,339;-3,26;-0,727;-0,287;7,546;12,416
"évoquer";-0,335;-1,503;0,421;-3,442;2,794;1,68;0,08;-0,066
"écraser";-0,318;-1,424;-0,28;-3,26;3,441;-0,287;0,115;0,857
"échouer";-0,247;-1,107;1,774;-2,536;-0,915;-0,223;0,363;3,002
"wtf";1,39;-1,503;-3,525;69,478;-4,072;-0,303;-0,791;-5,199
"will";852,154;-1,345;-3,154;-3,079;-5,794;-0,271;-0,707;-4,412
"voyou";-0,335;-1,503;90,108;-3,442;-6,476;-0,303;-0,791;-5,199
"vomir";-0,335;-1,503;-0,377;-3,442;-2,222;-0,303;0,08;18,443
"vendeur";-0,318;-1,424;-1,389;-3,26;8,632;1,854;-0,749;0,165
"valoriser";-0,3;-1,345;-3,154;-3,079;0,143;-0,271;0,158;10,537
"vague";-0,335;-1,503;-1,552;1,767;4,834;-0,303;-0,791;-0,582
"utilité";-0,335;-1,503;0;-0,338;7,43;-0,303;-0,791;-0,582
"usine";-0,3;-1,345;-3,154;-3,079;35,411;-0,271;0,158;-4,412
"tordre";-0,335;-1,503;-1,552;-1,484;0,381;-0,303;0,08;5,16
"subvention";-0,318;-1,424;-3,339;-3,26;45,272;-0,287;-0,749;-4,804
"subjectif";-0,335;-1,503;-3,525;15,031;-6,476;-0,303;-0,791;5,16
"structurel";-0,318;-1,424;-3,339;-3,26;-3,746;-0,287;7,546;20,819
"stan";611,35;0,38;-3,339;-1,326;-6,135;-0,287;0,115;-7,352
"spécifique";-0,335;-1,503;-3,525;-3,442;7,43;1,68;0,08;0,569
"sauvage";-0,335;-1,503;10,086;-1,484;0,381;-0,303;-0,791;-0,582
"saccager";-0,335;-1,503;48,523;-3,442;-2,222;-0,303;-0,791;-1,609
"rigueur";-0,318;-1,424;-1,389;-3,26;-0,727;1,854;-0,749;16,348
"restriction";-0,3;-1,345;2,443;-3,079;6,799;-0,271;-0,707;-1,063
"rattraper";-0,3;-0,052;-1,228;0,07;18,311;-0,271;-0,707;-6,944
"rat";-0,318;-1,424;2,009;-3,26;5,743;1,854;-0,749;-1,329
"rabaisser";-0,265;-1,186;-0,916;-2,717;-2,782;-0,239;-0,624;24,246
"précarité";-0,335;-1,503;-3,525;-3,442;23,367;-0,303;0,08;-0,582
"pont";-0,318;-1,424;-3,339;0,025;8,632;-0,287;-0,749;-0,013
"pls";-0,318;-1,424;-1,389;64,154;-1,943;-0,287;-0,749;-7,352
"plier";-0,318;-1,424;-3,339;-1,326;0,596;-0,287;-0,749;9,024
"phase";-0,247;-1,107;-0,02;-2,536;0,784;-0,223;0,363;1,308
"pfff";-0,106;0,771;5,367;-1,087;-0,242;-0,096;-0,25;-0,443
"parier";-0,282;-1,265;0,117;1,153;-0,375;-0,255;-0,666;0,563
"oups";-0,335;-1,503;-1,552;41,276;-4,072;-0,303;0,08;-1,609
"organe";-0,335;-1,503;25,713;-3,442;-4,072;-0,303;2,117;-0,066
"opposé";-0,3;-1,345;0,801;-3,079;-5,794;-0,271;2,68;10,537
"neurone";-0,335;-1,503;-1,552;0,479;-6,476;-0,303;0,08;14,355
"nettement";-0,335;-1,503;-1,552;-3,442;34,67;1,68;-0,791;-5,199
"mêler";-0,335;-1,503;0;0,003;-6,476;9,878;-0,791;7,714
"mythe";-0,335;-1,503;-1,552;-1,484;0,381;-0,303;0,08;5,16
"miracle";-0,318;-0,083;-0,28;-3,26;-0,097;-0,287;-0,749;9,024
"men";128,999;-1,186;0,216;3,747;-5,112;-0,239;-0,624;-3,633
"maître";-0,318;-1,424;-0,28;-3,26;8,632;-0,287;-0,749;0,165
"mascarade";-0,335;-1,503;0;-3,442;4,834;-0,303;-0,791;0,569
"lover";289,102;0,287;-1,552;-3,442;-2,222;-0,303;-0,791;-0,582
"limitation";-0,318;-1,424;0,014;-3,26;31,871;-0,287;-0,749;-7,352
"langage";-0,335;-1,503;0,421;-1,484;-6,476;1,68;-0,791;14,355
"inverser";-0,335;-1,503;14,497;-3,442;-2,222;-0,303;-0,791;1,588
"ingénieur";-0,335;-1,503;-3,525;-3,442;1,31;1,68;2,117;3,118
"indécent";-0,335;-1,503;-1,552;-3,442;18,549;-0,303;2,117;-1,609
"inconnu";-0,335;-1,503;-1,552;-1,484;-4,072;-0,303;2,117;18,443
"idf";1,719;-1,345;67,91;-3,079;-5,794;-0,271;-0,707;-4,412
"géant";-0,335;-1,503;-1,552;-3,442;23,367;1,68;-0,791;-1,609
"google";1,39;-1,503;-1,552;-1,484;2,794;-0,303;0,08;0,569
"good";261,815;-1,345;-3,154;0,07;-3,422;-0,271;-0,707;-0,246
"gaspillage";-0,318;-1,424;-3,339;-1,326;31,871;-0,287;-0,749;-2,797
"gain";-0,335;-1,503;-1,552;-3,442;23,367;1,68;-0,791;-1,609
"fm";-0,265;-1,186;-2,783;-2,717;36,52;-0,239;-0,624;-3,633
"fléau";-0,318;-1,424;-1,389;-1,326;-1,943;-0,287;-0,749;20,819
"fixer";-0,335;-0,119;-0,377;-3,442;18,549;-0,303;-0,791;-1,609
"excès";-0,318;-1,424;-1,389;-1,326;26,051;-0,287;-0,749;-2,797
"etats";-0,335;-1,503;78,515;-3,442;-2,222;-0,303;-0,791;-7,761
"entretenir";-0,335;-1,503;-0,377;-3,442;2,794;1,68;2,117;0,062
"ennuyer";-0,335;-1,503;-3,525;0,003;-6,476;-0,303;-0,791;28,154
"emji_étoile";-0,176;100,684;-0,241;-1,811;-3,408;-0,159;-0,416;-4,084
"emji_ok_peau_claire";-0,282;13,491;-1,07;27,436;-5,453;-0,255;-0,666;-6,535
"emji_mains_levées_peau_moyennement_claire";-0,265;34,201;-0,916;1,486;-2,782;-0,239;-0,624;-1,787
"emji_coeur_noir";-0,3;119,745;-1,228;0,07;-5,794;-0,271;-0,707;-6,944
"embaucher";-0,335;-1,503;-3,525;-3,442;28,741;-0,303;2,117;-3,148
"délire";-0,318;-1,424;0,591;22,447;-1,943;-0,287;-0,749;-2,797
"décembre";-0,335;-1,503;-1,552;-3,442;41,154;-0,303;-0,791;-5,199
"dsl";-0,335;-1,503;-3,525;33,498;-0,929;1,68;0,08;-3,148
"disparition";-0,335;-1,503;0;-0,338;-0,929;-0,303;0,08;5,16
"croyance";1,39;-1,503;-0,377;-3,442;-4,072;-0,303;14,432;7,714
"contraint";-0,318;-1,424;-3,339;-3,26;0,596;1,854;15,611;0,857
"contenter";-0,318;-1,424;-3,339;-0,247;-1,943;1,854;2,38;9,024
"constituer";-0,335;-1,503;19,706;-3,442;-0,929;-0,303;0,08;-0,066
"conjugal";-0,335;-1,503;-1,552;-3,442;-6,476;-0,303;319,091;-3,148
"comparable";-0,318;-1,424;0,591;-3,26;12,107;-0,287;2,38;-4,804
"collectivité";-0,318;-1,424;-1,389;-3,26;8,632;-0,287;-0,749;0,857
"cochon";-0,265;-1,186;-0,916;1,486;0,497;-0,239;-0,624;0,137
"classement";-0,123;-0,554;-1,298;-0,006;0,037;-0,112;-0,291;2,695
"chapeau";-0,3;-1,345;-3,154;-1,17;-0,541;-0,271;-0,707;18,623
"chanter";-0,212;0,018;2,846;0,017;-4,09;-0,191;-0,499;0,937
"cercle";-0,318;-0,083;-1,389;-3,26;-0,727;-0,287;-0,749;16,348
"caissier";-0,212;-0,949;-2,226;-2,173;6,863;-0,191;-0,499;0,937
"briser";-0,335;-1,503;67,719;-3,442;-0,929;-0,303;-0,791;-7,761
"bouffer";-0,335;-1,503;0,421;-3,442;18,549;-0,303;-0,791;-3,148
"biaisé";-0,318;-1,424;-3,339;-1,326;-6,135;-0,287;0,115;31,382
"banaliser";-0,335;-1,503;-0,377;-3,442;-2,222;-0,303;0,08;18,443
"assureur";-0,318;-1,424;-3,339;-3,26;38,279;-0,287;-0,749;-2,797
"armement";-0,335;-1,503;32,519;-3,442;-0,191;-0,303;-0,791;-1,609
"ancêtre";-0,335;-1,503;-1,552;-3,442;10,581;-0,303;0,08;0,062
"amnesty";-0,318;-1,424;73,207;-3,26;-6,135;-0,287;-0,749;-2,797
"aise";-0,318;-1,424;-3,339;-1,326;-1,943;494,206;-0,749;-1,329
"ahah";-0,318;-0,083;-3,339;29,076;-1,943;-0,287;0,115;-1,329
"affiche";-0,3;2,668;-3,154;-0,167;-3,422;-0,271;-0,707;10,537
"affect";-0,335;-1,503;-3,525;-3,442;-2,222;-0,303;-0,791;33,777
"activiste";-0,3;-1,345;38,905;-3,079;-5,794;-0,271;-0,707;0,001
"actionnaire";-0,3;-1,345;-3,154;-3,079;49,915;-0,271;-0,707;-6,944
"équiper";-0,3;-1,345;-0,194;-3,079;6,799;-0,271;-0,707;0,328
"élevage";-0,3;-1,345;-3,154;-3,079;29,09;-0,271;-0,707;-1,063
"égoïste";-0,318;-1,424;-3,339;-1,326;-3,746;-0,287;0,115;25,831
"vénézuélien";-0,3;-1,345;8,401;-1,17;-3,422;-0,271;-0,707;2,697
"votations";-0,318;-1,424;-1,389;-1,326;-1,943;-0,287;0,115;16,348
"user_";-0,282;-1,265;14,316;-1,017;-1,408;2,272;-0,666;-0,124
"urgent";-0,318;-1,424;2,009;-1,326;3,441;-0,287;-0,749;-0,401
"témoin";-0,318;-1,424;21,737;-3,26;-1,943;-0,287;0,115;-0,013
"transporter";-0,318;-1,424;-1,389;-3,26;38,279;-0,287;-0,749;-4,804
"transaction";-0,318;-1,424;7,373;-3,26;12,107;-0,287;-0,749;-7,352
"ticket";1,917;-1,265;-2,968;-2,898;39,435;-0,255;-0,666;-6,535
"them";850,661;-1,186;-2,783;-2,717;-5,112;-0,239;-0,624;-6,126
"sélection";-0,229;0,003;-2,412;-0,584;-0,69;-0,207;-0,541;10,228
"séjour";-0,265;-1,186;-0,916;-2,717;6,171;-0,239;3,415;-0,039
"sueur";-0,3;-1,345;0,052;5,222;2,23;2,049;-0,707;-6,944
"sommet";-0,265;-1,186;16,152;-2,717;-0,232;-0,239;-0,624;-0,039
