"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"-*lilaflore";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*ginetteouarzazate";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*joss_flow";-0,072;7,619;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;-0,537
"-*ernest_farmer23";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*chrysi_itey";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*uboisjoanna";-0,252;1,039;-0,103;0,604;2,267;-0,395;-0,203;-1,814;-0,403;0,741;-0,198
"-*ker_siege";-0,072;7,619;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*mmk45210";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*cristelleleemans";0;0;0;0;0;0;0;0;0;0;0
"-*jolemagicien68";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*madmoisellepurple";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;10,123;-0,537
"-*valerie_garin68";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*fabiennepuryathena";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*ellexxana";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*guerzaille";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*chogan_45";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*marine_en_r";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*mano_lbsq";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*stephaniedefortis";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*chris_diaz_abella";-0,072;7,619;-0,029;-0,147;3,164;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*kalx_ldc";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*sarah_ouerghemmi_7";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*ingrid_lalionne";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*_velin_";-0,144;37,17;-0,059;-0,295;-0,488;-0,226;-0,116;-1,036;-0,23;0,21;-1,074
"-*carole_beaupuy";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*leclercqrita";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*margotte2342";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*titia_p12";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*maximedelaon";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*fgetoiture";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*cjoelleb";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*lucas_scott_citations";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*serra_arnaud";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*ocarinastellie";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*liz_loutrage";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*lea_dubois3";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*tomigi22";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*magret3canards";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*clemlavaroise";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*adeline_pirat";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*francebordage";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*martine0139";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*raymond_blanchard_140";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*sabourdymc12";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*goncalves_soniacao";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*tlcckl";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*soundslikelea";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*mariepoupkele";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*mystyfrimousse";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*chantalcure";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*az3nka";0;0;0;0;0;0;0;0;0;0;0
"-*chantaltriponney";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*criiiiiiisi";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*francoiseschmitz7";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*lenamartelot";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*line_descoteaux";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*kezalkaot";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*instadae";0;0;0;0;0;0;0;0;0;0;0
"-*noguer41";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*mustaphabouchina";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*moriela3";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*nadinesaval";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*maryline_bonin_1";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*stefmimi";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*victor_potet";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*jloupcreabois";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*colclo20";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*fannyvroumette";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*ang3lblade";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*chantal_halleux";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*voyageuseatempsplein";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*mam_pelouse";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*laylanamani";-0,072;34,358;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*thod_rick";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*martin_christophe1977";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*kieffer1124";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*manuela_haber";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*herzogjennifer3";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*mariepilarvalette";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*nimportepoi";-0,577;31,528;-0,236;8,245;0,044;-0,904;-0,465;-4,147;-0,921;-1,22;-0,056
"-*lovejc052_0";-0,108;21,592;-0,044;-0,221;-0,366;-0,169;-0,087;0,299;-0,173;-0,593;-0,805
"-*castello_santangelo";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*marie_serafini_1";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*veroniquedalbosco";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*_leetardlanmo";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*lordthedog1315";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*xihuatl8";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*lucie_barenton_berthelot";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*vintage_hermes_paris";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*gagouchopper";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*a_de_381";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*dvd_edwrd";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*lisaguerin33";-0,144;37,17;-0,059;-0,295;0,826;-0,226;-0,116;-1,036;-0,23;-0,79;-1,074
"-*perle_dazur";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*mamieclaude23";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*fannyak22024";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*delartealma";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*murielle_leveque_37";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*am4ndin";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*jacquelineperez1606";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*robertvinciane";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*jocelynevallard";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*delphbou78";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*verothiriot";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*aphrodiiite_chan";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*joanyquirioncote";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*natou671";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*emmalpsth";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*tinapontes92";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*tan10017";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"*commentLikes_5,694";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*pomme_tatouage";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*caro26230";-0,252;58,538;-0,103;-0,516;0,085;-0,395;-0,203;-1,814;-0,403;-0,025;-1,879
"-*mi_folie";-0,144;2,926;-0,059;-0,295;0,826;-0,226;-0,116;-1,036;2,975;0,21;-1,074
"-*theprettymemories";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*chrysteldolle";-0,144;68,72;-0,059;-0,295;-0,488;-0,226;-0,116;-1,036;-0,23;-0,79;-1,074
"-*lxcy_ball";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*jimbo_loco67";0;0;0;0;0;0;0;0;0;0;0
"-*__therealselena__";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*pierreg74";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*linec0";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*ladybzh";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*enfant_gothique";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*avadaendoloris";-0,072;-0,116;-0,029;-0,147;3,164;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*yoannlhenry";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;1,06;-0,115;-0,395;0,997
"*commentLikes_2,232";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*selowaselo";-0,072;7,619;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*mouaze8488";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*alan38_f";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*caroline_lebeau0809";-0,072;-0,116;-0,029;-0,147;3,164;-0,113;-0,058;-0,518;7,719;-0,395;-0,537
"-*isiris_nyaik";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*axelle_sws";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*instajeanpat";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*koceila59_";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*tatty_teddy_1978";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;0,997
"-*chnichstef";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*m_dem11120";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*jackiemeggiehuette";-0,072;-0,116;135,938;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*roxane_bpz";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*monsieur_knarf";-0,361;22,901;-0,147;-0,737;-1,219;-0,565;-0,291;-2,591;-0,576;13,741;-2,685
"-*clelotess";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*catherineprunier";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*margaux_lenza";-0,072;-0,116;-0,029;-0,147;3,164;-0,113;-0,058;1,06;-0,115;-0,395;-0,537
"-*juliespr_";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*baxipamelarose";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*yse_breil";0;0;0;0;0;0;0;0;0;0;0
"-*elisetonne";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*marthe_59";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*playlassus";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*valenevt05";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*giovachina";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*celinelegrandv";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*inaya_amine_salima";0;0;0;0;0;0;0;0;0;0;0
"-*jemakari";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*marie_desezenamespetra";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*pacodebruin";0;0;0;0;0;0;0;0;0;0;0
"-*minoconde";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*aux_delices_croquants";0;0;0;0;0;0;0;0;0;0;0
"-*louve0070";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*talmoudinora";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*sashaseymoens";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*vernissee89";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*soneliux1";0;0;0;0;0;0;0;0;0;0;0
"-*fontainefontainefontaine";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*bien_etre_essentielle";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*krystelinder";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;17,38;-0,198;-0,268
"-*franck2281";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*ifeelingood7023";-0,072;34,358;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*charlotte_mia_733";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*kelletsesanimaux";-0,072;34,358;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*chezlylyetjuju49000";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*liviaplaya";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*henriderancourt";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*vanessaerwan22082015";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*nathalie_deletete";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"*commentLikes_2,194";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*annarosega_lifestory_";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*marcelle_fabre";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*zenithe_sun";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*jocebiagioni";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*marion_1281150";-0,18;85,903;-0,074;-0,368;-0,609;-0,282;-0,145;-1,295;-0,288;-0,988;-1,342
"-*sylviemonsimier";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*laurencevardon";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*harvey_digger_danielson";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*darudees";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*dolorescorbi";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*manuela010141";-0,072;7,619;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;-0,537
"-*sofiene_chebbi_77";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*cynthiassia";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*thejsamyn59";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*chris_caux";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*dinijoli";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*ophelie5962";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*edqmonia";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*dreamy_angel_of_darkness";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*stefy_biloute";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*rachon493";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*sandrine4915";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*brigitteisoard";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*kassoupeguet";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*racioppomichele___0499_84_64_0";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*zoltanneb52";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*3082coco";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*epicerie_chez_nana";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*emeric_schilling";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*laetitiaschalck";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*domceline";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;1,06;-0,115;1,63;-0,537
"-*simplepandore";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*gnonouille";-0,072;-0,116;-0,029;5,827;-0,244;-0,113;-0,058;1,06;-0,115;-0,395;-0,537
"-*massilia1398";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*maryleneangrand";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*mahamatesha";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*spascalej";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*vincent_duval";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;34,412;-0,259;-0,058;-0,198;-0,268
"-*laetitiagullo";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*deloyenadia";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*tamalayjames";-0,072;7,619;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;-0,537
"-*suchorskimarieange";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*audrey_sttk";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*spa_na73";-0,144;2,926;-0,059;11,654;-0,488;-0,226;-0,116;-1,036;-0,23;0,21;-1,074
