coût;0;1;0;1;2;18;2;2;1;0;3
art;1;0;0;0;1;0;0;1;0;10;0
arrivée;8;7;2;0;2;0;1;2;4;0;1
adopter;0;1;2;1;1;5;5;11;3;1;1
actuellement;1;1;1;5;3;8;4;4;2;0;0
acteur;3;0;0;1;1;2;2;4;0;11;1
vote;0;1;0;0;1;1;3;3;18;0;2
vivre;3;0;3;7;3;0;5;2;0;0;0
université;0;0;1;0;16;0;6;0;2;0;1
scientifique;0;0;1;1;16;0;1;2;0;6;1
protéger;0;0;3;8;9;1;2;3;1;0;3
pression;3;0;2;0;7;5;0;4;5;2;0
paix;2;0;6;0;1;0;0;18;1;0;1
onu;1;0;10;0;1;0;3;11;3;0;0
musique;1;0;0;0;0;1;0;0;0;18;3
maison;3;0;2;1;4;5;0;5;1;4;2
jurer;0;5;5;2;2;2;5;0;2;1;3
espace;1;0;1;3;4;0;8;0;0;3;1
chef;0;0;4;0;1;0;3;8;8;0;3
actuel;1;1;1;0;2;3;4;3;10;3;1
établir;3;1;2;2;5;6;1;2;0;3;1
tête;8;1;0;2;1;2;5;1;4;3;1
tendance;0;0;0;9;8;3;3;0;1;4;1
supplémentaire;1;5;0;1;5;10;3;0;2;1;0
rouge;2;3;1;6;3;0;4;0;0;6;1
présence;1;0;1;2;4;6;1;1;2;5;4
privé;0;2;2;2;2;7;3;2;1;0;7
pratique;0;1;0;1;5;6;5;3;2;4;1
policier;0;2;10;1;3;0;2;0;7;3;1
perdre;6;0;3;1;1;5;0;5;3;2;1
origine;2;2;1;0;10;1;3;1;0;2;1
nouvel;4;5;3;0;7;0;0;0;1;6;3
naturel;1;0;1;10;7;2;4;1;0;2;0
italien;11;0;0;0;1;2;5;1;1;2;1
h;1;13;4;0;2;1;2;0;0;0;1
futur;3;0;1;0;9;0;4;4;2;2;2
forme;3;0;0;1;2;1;7;1;2;9;1
figure;0;1;1;2;1;0;1;5;4;9;0
emji_balance_à_poids;0;0;2;0;1;0;0;6;7;1;0
donnée;0;2;0;5;11;2;6;0;0;0;2
crime;0;0;7;0;3;0;5;8;2;0;0
confédération;0;0;1;0;2;4;8;2;5;0;4
coeur;3;2;0;0;5;1;1;4;1;7;1
chaîne;0;0;5;2;3;1;2;1;3;4;4
blesser;3;1;19;0;1;1;0;2;0;0;1
arrêter;1;2;6;1;4;1;1;9;0;2;0
évoquer;1;0;6;2;2;2;2;7;2;4;0
ère;0;0;3;4;3;1;7;1;0;6;3
source;0;1;3;0;2;0;2;7;0;1;1
souhaiter;0;0;0;1;0;3;11;5;1;4;1
skieur;13;2;1;1;3;2;4;0;0;0;0
saluer;1;0;1;1;2;1;2;3;7;8;0
principal;2;1;0;2;5;0;2;8;3;2;1
new;2;2;0;0;1;0;0;11;0;6;4
mars;7;3;0;0;0;2;4;0;6;1;1
large;4;0;0;0;0;8;0;1;3;7;2
fonction;0;1;0;0;1;3;4;3;10;1;4
expert;0;1;0;3;12;1;2;3;1;3;1
député;0;0;0;0;0;0;6;2;19;0;0
