"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"quotidien";-0,973;-1,005;0,06;-0,815;-1,037;5,251;1,832;0,801;-1,166;-0,016;-0,846;-0,941;0,006;7,482;0,614;-0,878;-1,133;7,482;-0,752;-0,005;0,03;-0,973
"produire";-1,276;-0,04;0,997;-1,069;-1,359;0,633;3,817;-0,142;-0,122;1,763;9,304;3,315;-1,318;0,002;0,151;-1,151;-1,486;0,002;0,008;-1,528;-1,192;-0,028
"prison";-0,577;-0,596;-0,502;-0,483;-0,615;-0,577;-0,521;-0,711;0,213;2,787;-0,502;-0,558;-0,596;-0,465;-0,769;-0,521;-0,672;-0,465;-0,446;-0,691;0,507;109,415
"part";0,545;0,479;-1,154;-0,001;0,419;-0,043;-1,197;1,7;-0,152;-1,678;-1,154;13,434;-0,057;1,112;0,111;-1,197;-0,13;0;0,003;-0,152;-0,019;-1,327
"objet";0,025;-0,953;-0,803;0,113;0,009;-0,923;0,068;-1,136;1,027;15,675;-0,803;-0,893;-0,953;0,141;3,41;-0,833;-1,075;-0,743;-0,714;0;6,436;-0,923
"média";-1,124;-1,16;0,01;-0,941;-1,197;-1,124;0,004;2,602;0,522;-1,421;1,412;0;-1,16;-0,905;2,162;10,72;0,581;0,031;-0,869;-0,048;1,169;-1,124
"moitié";1,261;1,156;-0,89;-0,857;-1,09;1,261;-0,923;0,674;-0,015;-1,294;-0,89;-0,989;0,001;6,907;0,503;-0,923;-1,192;-0,824;26,173;-1,226;0,015;-1,023
"hausse";-1,174;-0,013;0,003;-0,983;-0,022;-0,007;-1,059;-1,446;-0,07;-1,485;-1,021;-1,136;0,758;20,721;-1,564;-1,059;2,663;-0,946;33,673;0,433;0;-1,174
"fribourg";-1,124;8,69;-0,977;0,019;-0,01;-0,002;0,004;0,467;-0,048;-1,421;-0,977;-1,087;-0,005;1,701;-0,106;-1,014;2,943;0,031;-0,869;2,767;-1,05;-0,002
"feu";-0,774;-0,799;-0,673;0,266;0,076;-0,774;-0,698;-0,953;-0,927;44,656;0,228;-0,748;-0,799;-0,623;0,003;-0,698;0,035;-0,623;0,357;1,645;0,165;-0,774
"essentiel";0,115;0,094;-0,673;-0,648;-0,825;41,33;-0,698;0,018;-0,927;-0,979;0,228;0,138;-0,799;-0,623;-1,031;0,195;-0,901;10,541;-0,598;-0,927;-0,723;0,115
"défi";-0,923;0,016;-0,803;-0,773;-0,983;-0,923;0,068;-0,002;0;-1,167;7,215;-0,893;-0,953;0,141;0,742;2,061;17,568;0,141;-0,714;-1,106;-0,863;0,025
"découvrir";1,104;-1,108;-0,934;-0,899;-1,144;0;0,012;2,891;71,958;-0,051;1,582;0,002;-1,108;-0,864;-1,43;-0,968;-0,021;-0,864;-0,83;-1,286;-1,003;-1,073
"direct";3,632;20,351;-0,544;-0,524;0,243;0,311;-0,565;-0,771;-0,75;-0,792;0,489;0,349;-0,646;-0,504;-0,834;-0,565;-0,729;-0,504;-0,484;2,624;0,391;-0,626
"difficile";0,003;-1,056;1,773;-0,857;4,269;0,003;0,025;0,674;-0,015;-1,294;-0,89;-0,989;0,001;-0,824;-0,052;1,629;-0,009;2,101;0,097;-0,015;0,015;-1,023
"carrière";-0,973;-1,005;0,06;-0,815;0,002;-0,973;-0,878;23,764;-1,166;-1,231;24,043;5,559;-1,005;-0,783;-0,032;-0,878;-1,133;-0,783;2,536;-1,166;-0,909;0,011
"bande";-0,923;1,517;-0,803;-0,773;-0,983;-0,923;-0,833;-1,136;1,027;-1,167;0,089;0,037;0,016;0,141;-1,229;-0,833;-1,075;-0,743;-0,714;-1,106;138,742;-0,923
"ukraine";-0,286;-0,295;-0,249;14,4;-0,305;-0,286;-0,258;-0,352;9,335;-0,362;-0,249;-0,277;-0,295;-0,23;-0,381;2,44;-0,333;-0,23;-0,221;-0,343;-0,267;2,074
"territoire";-0,724;0,14;-0,63;-0,607;-0,772;-0,724;-0,654;-0,892;-0,868;-0,916;-0,63;0,193;-0,748;-0,583;-0,965;0,259;2,04;-0,583;-0,56;-0,868;147,415;-0,724
"terminer";-0,675;-0,697;0,384;4,28;-0,719;-0,675;-0,609;14,624;-0,809;14,106;0,384;0,262;-0,697;-0,544;0,038;-0,609;-0,786;-0,544;-0,522;-0,809;-0,631;-0,675
"ski";-0,382;-0,395;9,452;-0,32;-0,408;-0,382;-0,345;5,918;0,813;-0,484;-0,333;-0,37;1,122;-0,308;-0,509;-0,345;0,867;-0,308;-0,296;0,813;-0,357;-0,382
"responsable";0,229;0,199;-0,587;-0,565;-0,719;-0,675;-0,609;-0,831;0,09;0,06;-0,587;-0,653;-0,697;-0,544;1,792;0,339;2,374;-0,544;0,549;-0,809;20,88;-0,675
"question";-0,923;0,016;0,089;0,113;11,302;-0,923;0,068;-0,002;-1,106;-1,167;-0,803;0,037;0,016;-0,743;0,742;0,068;-1,075;-0,743;0,173;1,027;0,051;0,025
"porte";0,003;-1,056;0,038;0,054;0;-1,023;0,025;-0,023;3,399;0,613;-0,89;-0,989;0,001;0,073;-0,052;0,025;-0,009;-0,824;-0,791;7,994;0,015;-1,023
"peter";-1,124;-1,16;-0,977;-0,941;-0,01;0,965;-1,014;-0,061;-1,346;0,416;0,01;-1,087;0,875;48,214;0,328;10,72;-1,309;-0,905;-0,869;-0,048;-1,05;-1,124
"ouverture";-1,073;-0,001;1,582;0,034;0,918;-1,073;-0,968;-0,04;0,623;0,507;1,582;1,209;1,007;0,05;-0,077;-0,968;-0,021;-0,864;-0,83;-1,286;-1,003;1,104
"martial";0;-0,001;-0,934;48,628;-0,003;0;1,447;-1,322;-1,286;-1,358;-0,934;-1,038;-1,108;0,05;0,409;-0,968;0,688;1,891;-0,83;-0,03;0,006;-1,073
"laisser";1,638;-0,953;0,089;0,113;0,009;1,638;0,068;-0,002;-1,106;-1,167;2,226;1,768;-0,953;-0,743;-1,229;2,061;0;-0,743;0,173;0;0,051;-0,923
"jeu";0,311;-0,646;-0,544;-0,524;-0,667;-0,626;-0,565;2,489;-0,75;-0,792;62,185;0,349;0,275;-0,504;-0,834;-0,565;-0,729;0,607;0,676;-0,75;-0,585;-0,626
"intervention";-1,023;-1,056;-0,89;1,93;0;-1,023;12,342;-1,26;-1,226;21,374;-0,89;-0,989;0,001;0,073;2,715;-0,923;3,597;-0,824;-0,791;-1,226;-0,956;-1,023
"historique";-0,873;1,735;0,126;0,154;1,614;0,047;-0,788;0;4,655;-1,104;-0,759;0,062;-0,902;-0,703;3,825;2,321;-1,017;-0,703;-0,675;-1,046;-0,816;0,047
"grave";1,261;-1,056;-0,89;-0,857;-1,09;1,261;-0,923;-0,023;-1,226;21,374;-0,89;0,008;-1,056;0,073;-0,052;0,025;-1,192;0,073;-0,791;-1,226;0,015;10,608
"emji_drapeau_territoires_palestiniens";-1,023;-1,056;-0,89;-0,857;1,06;-1,023;-0,923;-1,26;-1,226;0,613;-0,89;-0,989;-1,056;-0,824;-1,363;0,025;-1,192;-0,824;-0,791;-1,226;276,535;-1,023
"départ";-1,124;24,605;-0,977;1,55;-0,01;-1,124;-1,014;2,602;-1,346;-1,421;-0,977;-1,087;-0,005;-0,905;2,162;1,285;-1,309;-0,905;1,867;0,522;0,001;-1,124
"dossier";-0,577;-0,596;-0,502;0,682;-0,615;-0,577;-0,521;-0,711;-0,691;0,166;-0,502;-0,558;-0,596;-0,465;-0,769;0,56;0,239;-0,465;-0,446;9,283;0,507;23,525
"coût";0,965;-0,005;-0,977;0,019;-0,01;-0,002;-1,014;-1,384;-0,048;-1,421;-0,977;-1,087;3,77;0,031;-0,106;-1,014;20,929;0,031;-0,869;6,784;-1,05;-1,124
"art";-0,675;-0,697;-0,587;0,434;-0,719;-0,675;10,944;0,074;2,243;-0,854;11,503;3,357;0,199;-0,544;-0,899;-0,609;-0,786;0,488;-0,522;-0,809;-0,631;-0,675
"arrivée";-0,724;16,732;3,558;3,795;0,118;-0,724;-0,654;6,198;-0,868;-0,916;-0,63;-0,701;-0,748;-0,583;0,015;0,259;-0,844;0,39;-0,56;-0,868;-0,677;-0,724
"adopter";-1,073;-1,108;-0,934;0,034;8,911;0;-0,968;-1,322;-1,286;-1,358;-0,934;-1,038;4,127;1,891;-1,43;0,012;0,688;-0,864;0,069;13,501;-1,003;1,104
"actuellement";4,795;-1,056;1,773;0,054;-1,09;0,003;0,025;-0,023;-1,226;-1,294;-0,89;-0,989;0,001;2,101;0,503;5,734;-1,192;2,101;-0,791;-0,015;-0,956;0,003
"acteur";-0,923;-0,953;-0,803;-0,773;-0,983;0,025;0,068;-1,136;-1,106;-1,167;55,685;1,768;-0,953;2,6;-1,229;0,068;0;-0,743;-0,714;1,027;1,909;-0,923
"vote";-0,823;0,059;-0,716;9,106;23,118;-0,823;-0,743;0,005;-0,986;-1,041;-0,716;0,095;-0,85;-0,663;-1,097;0,143;1,509;-0,663;-0,637;1,409;-0,77;0,076
"vivre";0,025;-0,953;-0,803;-0,773;-0,983;0,025;-0,833;0,949;4,187;-1,167;0,089;-0,893;-0,953;0,141;-1,229;-0,833;0;0,141;45,165;-1,106;1,909;-0,923
"université";-1,073;-0,001;0,021;-0,899;0,918;1,104;31,104;-1,322;-0,03;-1,358;-0,934;-1,038;-1,108;0,05;0,409;-0,968;-0,021;1,891;0,069;-0,03;0,006;-1,073
"scientifique";4,795;-1,056;-0,89;-0,857;-1,09;10,608;47,175;-1,26;-0,015;-0,031;-0,89;-0,989;-1,056;-0,824;-1,363;0,025;0,811;2,101;-0,791;-1,226;-0,956;-1,023
"protéger";25,671;-1,16;-0,977;-0,941;-1,197;-1,124;-1,014;-1,384;-1,346;0,416;-0,977;-1,087;0,875;0,031;-0,106;-1,014;-0,036;12,674;-0,869;2,767;0,001;0,965
"pression";-0,923;-0,953;-0,803;-0,773;11,302;0,025;-0,833;-0,002;-1,106;-1,167;-0,803;0,037;0,016;-0,743;-0,015;0,068;1,112;0,141;0,173;-1,106;1,909;5,76
"paix";-0,528;-0,545;-0,459;-0,442;0,452;-0,528;-0,477;-0,65;-0,633;-0,668;-0,459;0,595;-0,545;-0,425;-0,704;0,712;-0,615;-0,425;-0,408;-0,633;97,304;0,543
"onu";-0,626;-0,646;-0,544;4,845;0,243;-0,626;-0,565;-0,771;-0,75;-0,792;-0,544;-0,605;-0,646;0,607;0,074;4,306;-0,729;-0,504;-0,484;-0,75;38,291;0,311
"musique";-0,724;-0,748;-0,63;-0,607;0,118;0,165;0,259;-0,892;13,715;-0,916;0,298;30,74;-0,748;-0,583;0,015;-0,654;-0,844;-0,583;-0,56;-0,868;-0,677;0,165
"maison";-0,923;-0,953;0,089;-0,773;0,009;-0,923;-0,833;-1,136;1,027;-0,005;-0,803;0,037;-0,953;0,141;0,742;24,583;-1,075;-0,743;2,812;1,027;-0,863;0,025
"jurer";-1,023;4,524;0,038;6,485;-1,09;0,003;-0,923;-1,26;-1,226;3,037;-0,89;-0,989;4,524;2,101;-1,363;-0,923;15,122;-0,824;-0,791;-1,226;-0,956;-1,023
"espace";-0,675;0,199;-0,587;-0,565;-0,719;9,482;0,339;0,074;-0,809;-0,854;0,384;-0,653;-0,697;-0,544;-0,899;-0,609;0,107;-0,544;4,86;7,27;0,299;-0,675
"chef";-0,774;-0,799;-0,673;3,376;6,982;-0,774;-0,698;-0,953;-0,927;-0,979;-0,673;-0,748;-0,799;3,615;4,832;2,951;-0,901;-0,623;-0,598;-0,927;8,515;0,115
"actuel";-0,923;-0,953;-0,803;0,113;0,009;0,025;0,068;0,949;0;-1,167;-0,803;0,037;1,517;0,141;-0,015;0,068;0;-0,743;-0,714;4,187;-0,863;1,638
"établir";0,965;-1,16;1,412;-0,941;-1,197;0,965;0,004;2,602;2,767;-0,075;0,01;0;-1,16;-0,905;-1,497;0,004;-0,036;-0,905;0,047;-0,048;1,169;-0,002
"tête";-0,923;-0,953;0,089;2,405;0,009;-0,923;-0,833;3,976;4,187;-1,167;-0,803;-0,893;0,016;2,6;0,742;-0,833;-1,075;-0,743;2,812;1,027;-0,863;-0,923
"tendance";-1,124;-1,16;-0,977;0,019;-1,197;-0,002;-1,014;-1,384;-1,346;-1,421;11,323;-1,087;-0,005;1,701;-1,497;0,004;-0,036;1,701;88,583;-0,048;-1,05;-1,124
"supplémentaire";-1,124;15,635;1,412;-0,941;-0,01;-0,002;-1,014;-0,061;-1,346;-0,075;0,01;-1,087;0,875;-0,905;2,162;1,285;-1,309;1,701;0,047;-0,048;-1,05;-1,124
"rouge";13,439;1,735;-0,759;2,689;-0,93;1,865;0,101;4,43;-1,046;-1,104;0,126;-0,844;-0,902;-0,703;0,892;-0,788;-1,017;-0,703;-0,675;-1,046;0,08;-0,873
"présence";0,003;0,001;-0,89;0,054;1,06;4,795;-0,923;-0,023;-0,015;-0,031;0,038;0,008;-1,056;2,101;-0,052;-0,923;0,811;0,073;-0,791;-0,015;-0,956;0,003
"privé";-0,873;12,844;-0,759;-0,731;0,023;-0,873;-0,788;0;-1,046;-1,104;-0,759;-0,844;0,034;-0,703;3,825;0,101;1,296;-0,703;0,224;4,655;-0,816;0,047
"pratique";0,003;-1,056;1,773;1,93;-1,09;-1,023;-0,923;-1,26;-1,226;0,613;-0,89;0,008;4,524;0,073;-0,052;-0,923;-0,009;0,073;-0,791;0,74;0,015;4,795
"policier";-0,973;-1,005;-0,846;0,08;4,694;-0,973;-0,878;-1,198;-1,166;45,638;0,06;-0,941;-1,005;0,103;0,614;-0,878;-0,002;0,103;-0,752;-1,166;0,03;0,011
"perdre";-0,923;-0,953;-0,803;2,405;1,404;1,638;0,068;3,976;-1,106;-0,005;-0,803;1,768;0,016;-0,743;0,742;0,068;-1,075;-0,743;-0,714;-1,106;-0,863;1,638
"origine";-1,023;-1,056;-0,89;-0,857;0;0,003;21,451;0,674;-0,015;-1,294;0,038;-0,989;-1,056;-0,824;2,715;-0,923;3,597;2,101;-0,791;-0,015;0,015;-1,023
"nouvel";0;16,711;-0,934;-0,899;-1,144;9,842;1,447;-0,04;-0,03;0,507;-0,934;10,355;-1,108;-0,864;-1,43;-0,968;-1,25;-0,864;-0,83;-1,286;1,323;-1,073
"naturel";47,346;-0,953;0,089;-0,773;-0,983;5,76;2,061;-1,136;0;-1,167;-0,803;1,768;-0,953;-0,743;-1,229;-0,833;0;0,141;-0,714;0;-0,863;-0,923
"italien";-0,626;-0,646;0,489;-0,524;-0,667;0,311;-0,565;27,678;0,142;0,105;-0,544;0,349;-0,646;-0,504;0,074;-0,565;0,164;-0,504;0,676;-0,75;-0,585;-0,626
"h";-0,528;0,496;30,949;-0,442;-0,563;-0,528;-0,477;-0,65;0,307;0,25;-0,459;0,595;0,496;0,93;-0,704;-0,477;-0,615;-0,425;-0,408;-0,633;-0,494;0,543
"futur";-0,923;0,016;-0,803;-0,773;0,009;0,025;71,919;-0,002;0;-1,167;-0,803;-0,893;-0,953;-0,743;-0,015;0,068;0;-0,743;-0,714;0;1,909;-0,923
"forme";1,865;-0,902;-0,759;0,154;0,023;-0,873;0,101;1,118;1,204;-1,104;-0,759;2,006;-0,902;0,186;-1,163;-0,788;-1,017;0,186;-0,675;4,655;-0,816;1,865
"figure";-0,043;-1,37;-1,154;-0,001;-0,073;-0,043;-1,197;-0,174;-1,59;-0,198;24,708;-0,03;-0,057;0;-0,248;8,229;-1,545;0;-1,026;-1,59;-1,24;20,425
"emji_balance_à_poids";-1,073;-1,108;-0,934;0,034;-0,003;-1,073;-0,968;-1,322;-1,286;-0,051;-0,934;-1,038;-1,108;0,05;-1,43;-0,968;-0,021;-0,864;-0,83;-0,03;-1,003;245,138
"donnée";-1,174;-1,213;1,259;-0,983;-1,251;3,677;1,14;-1,446;-0,07;-1,485;-1,021;-1,136;-0,013;20,721;1,928;-1,059;-0,056;11,883;-0,908;0,433;-1,098;-1,174
"crime";-0,675;-0,697;-0,587;0,434;-0,719;-0,675;-0,609;-0,831;-0,809;6,686;-0,587;-0,653;-0,697;0,488;-0,899;-0,609;0,107;0,488;-0,522;-0,809;10,423;19,181
"confédération";0;-0,001;-0,934;0,034;0,918;1,104;-0,968;-1,322;-1,286;-0,051;-0,934;-1,038;-1,108;13,54;6,122;1,447;-0,021;-0,864;-0,83;-0,03;0,006;0
"coeur";-1,023;-1,056;0,038;-0,857;0;0,003;1,629;-0,023;0,74;-1,294;6,096;5,087;-1,056;-0,824;0,503;0,025;-0,009;0,073;-0,791;-0,015;-0,956;0,003
"chaîne";-0,873;0,034;-0,759;-0,731;0,023;-0,873;2,321;-1,075;1,204;1,038;2,497;0,062;-0,902;0,186;-1,163;0,101;1,296;0,186;-0,675;0,001;0,08;-0,873
"blesser";-0,923;-0,953;-0,803;-0,773;0,009;-0,923;-0,833;0,949;-1,106;121,321;-0,803;-0,893;-0,953;-0,743;-1,229;-0,833;-1,075;0,141;-0,714;-1,106;6,436;-0,923
"arrêter";-1,124;3,77;-0,977;-0,941;3,542;-0,002;-1,014;-1,384;-1,346;18,665;-0,977;1,063;-0,005;-0,905;-1,497;0,004;-0,036;-0,905;0,047;-1,346;0,001;4,013
"évoquer";-1,073;-1,108;0,021;0,034;15,991;0;-0,968;-0,04;0,623;0,507;-0,934;0,002;-1,108;-0,864;-0,077;0,012;0,688;-0,864;-0,83;-0,03;1,323;0
"ère";1,261;1,156;-0,89;-0,857;-1,09;0,003;-0,923;-1,26;-1,226;0,613;13,005;-0,989;-1,056;-0,824;-0,052;0,025;3,597;0,073;7,365;-1,226;0,015;-1,023
"source";-0,873;-0,902;-0,759;0,154;-0,93;-0,873;0,101;9,934;-1,046;-1,104;-0,759;-0,844;-0,902;0,186;0,892;7,446;-1,017;-0,703;-0,675;0,001;14,752;0,047
"souhaiter";-0,923;-0,953;-0,803;-0,773;1,404;-0,923;-0,833;-0,002;0;-1,167;2,226;-0,893;11,83;-0,743;-0,015;-0,833;0;-0,743;0,173;9,479;0,051;0,025
"skieur";-0,19;-0,196;4,699;-0,159;-0,203;-0,19;-0,172;2,942;-0,228;-0,241;-0,165;-0,184;3,752;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;3,059;-0,178;-0,19
"saluer";-1,073;-1,108;-0,934;5,987;-1,144;-1,073;-0,968;0,563;0,623;-1,358;5,617;1,209;-1,108;6,388;0,409;5,274;-1,25;-0,864;-0,83;-1,286;1,323;-1,073
"principal";-1,124;-1,16;0,01;11,973;-0,01;-0,002;-1,014;0,467;-0,048;-0,075;0,01;-1,087;-0,005;0,031;-0,106;1,285;-0,036;-0,905;1,867;-0,048;-1,05;0,965
"new";-1,023;0,001;-0,89;-0,857;-1,09;-1,023;-0,923;0,674;-0,015;-1,294;0,038;5,087;-1,056;0,073;-1,363;33,062;-1,192;2,101;-0,791;-0,015;-0,956;4,795
"mars";0,047;1,735;0,126;17,096;-0,93;-0,873;-0,788;4,43;-1,046;-1,104;0,126;-0,844;-0,902;0,186;-1,163;-0,788;0,004;-0,703;-0,675;1,204;-0,816;1,865
"large";0,076;0,059;-0,716;0,205;0,045;-0,823;-0,743;1,315;0,009;-1,041;0,172;2,276;-0,85;-0,663;0;-0,743;-0,959;0,242;-0,637;11,336;-0,77;0,076
"fonction";-0,873;0,034;-0,759;17,096;32,945;-0,873;-0,788;0;-1,046;0;-0,759;-0,844;-0,902;-0,703;-0,004;-0,788;0,004;0,186;-0,675;0,001;-0,816;0,047
"expert";5,251;-1,005;-0,846;-0,815;-1,037;5,251;-0,878;0,801;-0,005;3,386;0,06;-0,941;-1,005;-0,783;-0,032;0,043;-0,002;0,103;-0,752;-0,005;1,69;-0,973
"député";-0,923;-0,953;-0,803;127,043;5,169;-0,923;-0,833;-1,136;-1,106;-1,167;-0,803;-0,893;0,016;-0,743;-1,229;-0,833;0;-0,743;-0,714;4,187;-0,863;0,025
"découverte";31,019;-1,005;-0,846;-0,815;-1,037;5,251;1,832;-1,198;0,874;0,734;0,06;-0,941;-1,005;-0,783;-0,032;0,043;-1,133;-0,783;0,131;-1,166;-0,909;0,011
"conflit";-0,675;0,199;-0,587;-0,565;0,172;0,229;-0,609;-0,831;-0,809;-0,854;-0,587;-0,653;-0,697;-0,544;0,038;3,784;0,107;-0,544;0,549;-0,809;34,934;0,229
"chute";3,165;-0,697;56,997;-0,565;-0,719;-0,675;-0,609;-0,831;-0,809;-0,854;-0,587;-0,653;-0,697;-0,544;-0,899;-0,609;-0,786;-0,544;26,335;-0,809;3,563;-0,675
"chercheur";3,37;-1,265;-1,065;-1,026;-1,305;7,934;85,18;-1,508;-1,468;-0,131;-1,065;-1,185;-1,265;0,008;-1,632;-1,105;2,409;0,008;0,017;-1,468;-0,003;-1,225
"auteur";-1,023;-1,056;-0,89;-0,857;-1,09;0,003;0,025;-0,023;3,399;0,613;-0,89;5,087;1,156;0,073;-0,052;0,025;-0,009;0,073;0,097;-1,226;-0,956;1,261
"application";6,971;0,059;-0,716;-0,69;-0,877;0,076;2,615;-1,014;-0,986;-1,041;-0,716;-0,796;-0,85;-0,663;-1,097;-0,743;0,016;9,636;3,475;11,336;-0,77;-0,823
"al";-0,431;-0,445;-0,375;-0,361;0,796;0,921;-0,389;-0,531;-0,516;0,512;-0,375;-0,417;-0,445;-0,347;-0,574;1,145;-0,502;-0,347;-0,333;-0,516;59,257;-0,431
"évolution";0,965;0,875;1,412;-0,941;-0,01;-1,124;1,285;-1,384;-1,346;-1,421;0,01;0;-1,16;0,031;10,669;-1,014;-0,036;0,031;6,33;-0,048;-1,05;-1,124
"véhicule";0,047;12,844;0,126;-0,731;-0,93;-0,873;0,101;-1,075;-1,046;9,538;-0,759;-0,844;1,735;0,186;-0,004;-0,788;-1,017;-0,703;-0,675;-1,046;2,157;0,047
"village";-0,431;-0,445;1,233;-0,361;-0,459;-0,431;-0,389;0,552;67,546;-0,545;-0,375;-0,417;-0,445;-0,347;0,44;-0,389;-0,502;-0,347;-0,333;-0,516;-0,403;-0,431
"valentin";-0,016;13,751;17,6;10,515;-0,036;-0,016;-0,001;-1,508;-0,094;-0,131;-1,065;-0,009;0,654;0,008;-1,632;-1,105;-1,427;-0,986;-0,947;-1,468;-1,145;-0,016
"transport";0,165;43,14;-0,63;-0,607;-0,772;-0,724;-0,654;-0,892;-0,868;-0,916;-0,63;-0,701;0,14;0,39;1,51;-0,654;2,04;-0,583;-0,56;1,921;-0,677;-0,724
"réponse";-1,073;-1,108;-0,934;0,034;0,918;1,104;5,274;-0,04;-1,286;0,507;0,021;-1,038;-0,001;0,05;-1,43;0,012;-1,25;0,05;6,822;-1,286;4,956;-1,073
"quitter";-0,823;-0,85;-0,716;0,205;1,853;0,076;0,143;1,315;-0,986;1,227;0,172;0,095;-0,85;-0,663;0;0,143;-0,959;-0,663;0,284;-0,986;2,439;0,076
"provoquer";-0,823;-0,85;17,604;-0,69;13,389;2,125;2,615;-1,014;-0,986;1,227;-0,716;-0,796;0,059;-0,663;-1,097;0,143;-0,959;-0,663;-0,637;0,009;-0,77;-0,823
"populaire";0,011;1,325;-0,846;2,154;-1,037;-0,973;-0,878;-0,01;0,874;-1,231;0,06;1,559;-1,005;-0,783;-1,296;6,244;-1,133;-0,783;-0,752;15,651;-0,909;0,011
"piste";0,076;-0,85;8,615;-0,69;-0,877;0,076;2,615;0,005;1,409;0,002;-0,716;0,095;0,059;-0,663;0;-0,743;-0,959;0,242;0,284;0,009;-0,77;-0,823
"opération";-0,675;0,199;-0,587;0,434;-0,719;-0,675;0,339;0,074;0,09;37,157;0,384;-0,653;-0,697;-0,544;0,038;-0,609;-0,786;-0,544;-0,522;-0,809;0,299;-0,675
"naître";0;-1,108;-0,934;0,034;-1,144;0;1,447;-0,04;3,066;-0,051;5,617;4,66;-0,001;-0,864;2,423;-0,968;-1,25;-0,864;-0,83;-0,03;-1,003;0
"médical";3,165;-0,697;-0,587;-0,565;-0,719;3,165;10,944;0,074;-0,809;-0,854;-0,587;-0,653;2,985;-0,544;6,161;-0,609;-0,786;-0,544;-0,522;-0,809;-0,631;0,229
"milieu";4,795;0,001;-0,89;-0,857;0;-1,023;0,025;0,674;0,74;-1,294;0,038;-0,989;-1,056;-0,824;-1,363;0,025;0,811;24,854;-0,791;-1,226;0,015;0,003
"garder";-1,073;-0,001;-0,934;-0,899;0,918;9,842;-0,968;2,891;-0,03;0,507;-0,934;-1,038;-1,108;0,05;2,423;-0,968;0,688;0,05;-0,83;-0,03;-1,003;0
"froid";4,795;10,102;49,259;-0,857;-1,09;-1,023;0,025;0,674;-1,226;-0,031;-0,89;0,008;0,001;-0,824;-0,052;-0,923;-1,192;-0,824;-0,791;-1,226;-0,956;-1,023
"fonds";-0,823;0,059;0,172;0,205;0,045;0,076;0,143;-1,014;0,009;-1,041;-0,716;-0,796;-0,85;-0,663;1,066;2,615;0,016;-0,663;0,284;1,409;0,117;0,076
"emji_pellicule";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;103,957;-0,343;-0,362;-0,249;-0,277;-0,295;-0,23;-0,381;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"durable";0,047;0,034;-0,759;-0,731;-0,93;0,047;-0,788;0;0,001;-1,104;0,126;-0,844;-0,902;0,186;-0,004;0,101;1,296;-0,703;0,224;1,204;14,752;-0,873
"choisir";2,125;-0,85;-0,716;-0,69;-0,877;38,291;0,143;0,005;-0,986;-1,041;-0,716;0,095;-0,85;3,233;-1,097;0,143;-0,959;-0,663;0,284;-0,986;-0,77;2,125
"article";0,025;0,016;-0,803;-0,773;-0,983;1,638;-0,833;-1,136;0;-0,005;-0,803;0,037;-0,953;0,141;-0,015;0,068;9,896;2,6;-0,714;0;0,051;0,025
"acte";-0,823;0,059;-0,716;-0,69;6,301;-0,823;-0,743;0,005;-0,986;1,227;-0,716;-0,796;-0,85;0,242;0;-0,743;-0,959;-0,663;-0,637;-0,986;-0,77;73,156
"unique";2,766;-0,748;-0,63;3,795;-0,772;0,165;-0,654;0,04;13,715;-0,916;-0,63;0,193;-0,748;0,39;0,015;-0,654;-0,844;0,39;0,444;-0,868;-0,677;-0,724
"stratégie";0,011;-1,005;0,06;-0,815;-1,037;1,438;-0,878;-1,198;-1,166;-1,231;13,978;-0,941;0,006;40,397;-0,032;-0,878;3,981;0,103;-0,752;-1,166;-0,909;-0,973
"siège";-0,774;0,094;-0,673;153,933;-0,825;0,115;-0,698;-0,953;-0,927;0,011;-0,673;-0,748;-0,799;-0,623;-1,031;2,951;-0,901;-0,623;-0,598;0,026;-0,723;-0,774
"réussir";-0,675;-0,697;-0,587;0,434;-0,719;-0,675;3,784;38,342;0,09;-0,854;0,384;-0,653;-0,697;-0,544;0,038;3,784;-0,786;-0,544;-0,522;-0,809;-0,631;-0,675
"route";0,011;-1,005;13,978;-0,815;-1,037;5,251;0,043;-1,198;-1,166;0,734;-0,846;-0,941;0,006;2,336;0,614;-0,878;0,951;-0,783;-0,752;-1,166;1,69;-0,973
"reprendre";-0,724;2,601;-0,63;-0,607;0,118;-0,724;-0,654;-0,892;1,921;-0,916;10,408;-0,701;-0,748;-0,583;0,015;-0,654;0,065;-0,583;-0,56;-0,868;32,028;-0,724
"possible";0,165;2,601;0,298;3,795;0,118;-0,724;-0,654;-0,892;-0,868;-0,916;-0,63;-0,701;-0,748;-0,583;0,015;9,888;-0,844;-0,583;-0,56;6,475;-0,677;0,165
"position";1,261;-1,056;-0,89;36,227;1,06;-1,023;-0,923;-1,26;-0,015;-0,031;-0,89;-0,989;1,156;-0,824;-0,052;1,629;-1,192;-0,824;-0,791;0,74;0,015;0,003
