"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"fc";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"euro";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"essentiel";-0,38;4,672;-0,36;-0,903;-0,052;-0,897;0,459
"espérer";-0,227;-0,791;3,421;-0,541;0,131;0,773;-0,359
"entretien";-0,38;-0,002;-0,36;0,088;-0,052;0,092;0,459
"emji_visage_faisant_un_clin_d_oeil";-0,303;0,042;-0,288;0,296;0,001;0,302;-0,479
"emji_main_qui_écrit";66,426;-1,321;-0,36;-0,903;-1,619;-0,897;-0,6
"effet";1,984;-1,056;-0,288;0,296;0,001;0,302;-0,479
"ecoutez";-0,38;1,119;-0,36;0,088;-0,052;0,092;-0,6
"départ";-0,303;7,142;-0,288;-0,722;0,001;-0,717;-0,479
"défi";-0,227;-0,791;17,334;-0,541;0,131;-0,537;-0,359
"dédier";-0,38;-0,002;-0,36;0,088;-1,619;-0,897;12,821
"débat";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"doux";-0,303;-1,056;-0,288;0,296;-1,294;11,177;-0,479
"documentaire";3,185;0,285;-0,216;-0,541;-0,97;-0,537;1,621
"defaye";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"culture";-0,38;1,119;1,425;0,088;-1,619;0,092;-0,6
"culte";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"crier";-0,38;4,672;-0,36;2,383;-1,619;-0,897;-0,6
"craindre";-0,38;-1,321;-0,36;2,383;-0,052;0,092;0,459
"coucher";-0,303;2,071;2,156;-0,722;0,001;-0,717;-0,479
"confier";-0,303;7,142;-0,288;-0,722;0,001;-0,717;-0,479
"compétition";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"compter";1,293;-1,321;8,926;2,383;-1,619;-0,897;-0,6
"commentaire";-0,38;-0,002;-0,36;-0,903;3,454;0,092;-0,6
"collombin";3,185;0,285;-0,216;0,762;-0,97;-0,537;-0,359
"coin";1,293;-1,321;-0,36;-0,903;8,422;-0,897;-0,6
"clair";-0,38;4,672;-0,36;0,088;-0,052;-0,897;-0,6
"citoyen";-0,38;-1,321;70,043;-0,903;-1,619;-0,897;-0,6
"ciel";-0,227;-0,791;-0,216;6,157;-0,97;-0,537;1,621
"christian";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"chapuisat";1,984;7,142;-0,288;-0,722;-1,294;-0,717;-0,479
"bout";-0,38;1,119;1,425;-0,903;-0,052;0,092;-0,6
"bousculer";-0,38;-1,321;-0,36;0,088;-0,052;2,41;0,459
"bord";-0,38;1,119;1,425;2,383;-1,619;-0,897;-0,6
"billet";-0,303;2,071;-0,288;0,296;-1,294;-0,717;0,865
"bienvenue";-0,303;2,071;-0,288;0,296;0,001;-0,717;-0,479
"bidet";-0,227;-0,791;-0,216;-0,541;-0,97;16,836;-0,359
"battre";-0,38;1,119;-0,36;0,088;0,664;-0,897;-0,6
"banque";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"aéroport";-0,303;7,142;-0,288;-0,722;0,001;-0,717;-0,479
"avril";1,984;0,042;-0,288;3,754;-1,294;-0,717;-0,479
"avortement";-0,227;-0,791;-0,216;-0,541;-0,97;0,773;9,896
"automobile";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"astuce";-0,303;-1,056;-0,288;-0,722;12,445;-0,717;-0,479
"arrivée";-0,227;0,285;-0,216;-0,541;2,916;-0,537;-0,359
"appel";-0,227;-0,791;-0,216;6,157;-0,97;-0,537;1,621
"apparition";-0,38;19,085;-0,36;-0,903;-1,619;-0,897;-0,6
"andré";1,984;2,071;-0,288;0,296;-1,294;-0,717;-0,479
"amoureux";8,355;-1,321;-0,36;-0,903;-0,052;0,092;0,459
"alexandre";-0,303;0,042;2,156;3,754;-1,294;-0,717;-0,479
"aider";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"agent";-0,227;-0,791;-0,216;-0,541;0,131;-0,537;9,896
"évoluer";-0,303;0,042;-0,288;-0,722;0,001;0,302;0,865
"étudiant";-0,303;-1,056;-0,288;-0,722;-1,294;22,467;-0,479
"étonnant";-0,303;-1,056;55,987;-0,722;-1,294;-0,717;-0,479
"épineux";-0,303;-1,056;-0,288;-0,722;-1,294;22,467;-0,479
"écrivain";1,984;0,042;-0,288;-0,722;-1,294;-0,717;6,515
"zurich";-0,303;0,042;-0,288;0,296;0,001;-0,717;0,865
"week_end";-0,227;-0,791;41,955;-0,541;-0,97;-0,537;-0,359
"vêtement";-0,303;2,071;-0,288;-0,722;0,001;0,302;-0,479
"voyageur";-0,303;-1,056;2,156;3,754;-1,294;-0,717;0,865
"voter";-0,227;-0,791;-0,216;6,157;0,131;-0,537;-0,359
"vote";-0,227;-0,791;-0,216;0,762;-0,97;0,773;1,621
"vignoble";-0,303;7,142;-0,288;-0,722;0,001;-0,717;-0,479
"vestiaire";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"varié";-0,303;-1,056;-0,288;22,32;-1,294;-0,717;-0,479
"utile";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"téléphonique";-0,303;-1,056;2,156;-0,722;-1,294;3,789;0,865
"tutos";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"trésor";-0,303;0,042;12,062;-0,722;-1,294;0,302;-0,479
"tranché";-0,303;-1,056;-0,288;-0,722;-1,294;22,467;-0,479
"tournage";1,984;2,071;-0,288;0,296;-1,294;-0,717;-0,479
"touchant";1,984;-1,056;-0,288;-0,722;-1,294;0,302;6,515
"total";-0,303;-1,056;12,062;-0,722;1,428;-0,717;-0,479
"tendance";-0,303;-1,056;-0,288;-0,722;0,001;3,789;0,865
"tecktonik";-0,303;-1,056;-0,288;-0,722;-1,294;11,177;0,865
"techno";-0,227;-0,791;-0,216;6,157;-0,97;-0,537;1,621
"sébastien";28,38;-1,056;-0,288;-0,722;0,001;-0,717;-0,479
"swiss";-0,303;-1,056;55,987;-0,722;-1,294;-0,717;-0,479
"surprise";-0,227;-0,791;-0,216;0,762;0,131;0,773;-0,359
"surf";-0,227;-0,791;-0,216;0,762;0,131;-0,537;1,621
"supplémentaire";-0,303;0,042;-0,288;3,754;0,001;-0,717;-0,479
"squatter";-0,227;-0,791;-0,216;-0,541;2,916;0,773;-0,359
"source";11,343;-1,056;2,156;-0,722;-1,294;-0,717;0,865
"soin";-0,303;-1,056;-0,288;11,095;-1,294;0,302;-0,479
"sms";-0,227;-0,791;3,421;-0,541;0,131;0,773;-0,359
"simplicité";-0,303;-1,056;-0,288;-0,722;0,001;3,789;0,865
"scène";-0,227;-0,791;-0,216;0,762;-0,97;0,773;1,621
"sauvage";-0,303;-1,056;12,062;-0,722;0,001;-0,717;0,865
"sauter";-0,303;-1,056;-0,288;22,32;-1,294;-0,717;-0,479
"rôle";-0,303;2,071;-0,288;-0,722;0,001;-0,717;0,865
"réserver";-0,227;0,285;-0,216;-0,541;-0,97;0,773;1,621
"régie";-0,303;-1,056;55,987;-0,722;-1,294;-0,717;-0,479
"récréation";-0,303;-1,056;-0,288;22,32;-1,294;-0,717;-0,479
"réception";-0,227;-0,791;41,955;-0,541;-0,97;-0,537;-0,359
"rythme";-0,227;-0,791;3,421;0,762;0,131;-0,537;-0,359
"routier";-0,227;-0,791;-0,216;-0,541;0,131;6,206;-0,359
"rose";-0,227;0,285;-0,216;-0,541;-0,97;-0,537;9,896
"roland";3,185;0,285;-0,216;0,762;-0,97;-0,537;-0,359
"risque";-0,303;2,071;-0,288;-0,722;0,001;0,302;-0,479
"revue";-0,303;2,071;-0,288;-0,722;-1,294;0,302;0,865
"respirer";-0,303;7,142;-0,288;0,296;-1,294;-0,717;-0,479
"représenter";-0,227;0,285;-0,216;-0,541;0,131;0,773;-0,359
"recueillir";-0,303;2,071;-0,288;0,296;-1,294;-0,717;0,865
"recouvrir";-0,303;2,071;-0,288;0,296;0,001;-0,717;-0,479
"rechercher";-0,227;0,285;3,421;-0,541;-0,97;-0,537;1,621
"recevoir";-0,303;7,142;-0,288;-0,722;-1,294;0,302;-0,479
"rare";-0,303;0,042;-0,288;3,754;-1,294;-0,717;0,865
"quitter";-0,303;15,255;-0,288;-0,722;-1,294;-0,717;-0,479
"période";-0,227;-0,791;-0,216;16,726;-0,97;-0,537;-0,359
"pâte";-0,227;-0,791;3,421;-0,541;2,916;-0,537;-0,359
"pur";-0,227;-0,791;-0,216;0,762;-0,97;0,773;1,621
"prédiction";-0,303;0,042;-0,288;11,095;-1,294;-0,717;-0,479
"provoquer";-0,303;7,142;-0,288;-0,722;-1,294;-0,717;0,865
"printemps";-0,303;-1,056;2,156;-0,722;1,428;-0,717;0,865
"presser";-0,227;-0,791;-0,216;6,157;-0,97;0,773;-0,359
"pratiquer";-0,227;0,285;-0,216;0,762;0,131;-0,537;-0,359
