"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"*postComments_13";-0,784;1,565;1,565;-0,93;0,29;0,009;0,385;1,94;-0,126;0,103;-0,006;-1,095;0,258;1,376;0,927;0,017;-1,095;-1,145;-0,848;-0,044;-0,126;-1,279
"*postDate_18-7-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0892";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;20,402;-0,036;-0,056;-0,065;-0,055
"*postLikes_12900";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;-0,099;-0,147;-0,141;-0,198;-0,124;-0,143;-0,12;5,847;5,539;-0,109;-0,169;3,889;-0,165
"*postComments_201";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;20,402;-0,036;-0,056;-0,065;-0,055
"*postDate_16-7-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;20,402;-0,036;-0,056;-0,065;-0,055
"*a_0891";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_6500";-0,135;-0,157;-0,157;-0,16;-0,258;-0,165;-0,243;-0,143;-0,261;-0,132;-0,197;-0,188;-0,264;-0,165;45,881;-0,16;-0,188;-0,197;-0,146;3,08;-0,261;-0,22
"*postComments_100";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_14-7-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0890";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_6400";8,993;-0,394;-0,394;-0,401;-0,647;0,965;-0,61;-0,359;0,267;-0,331;-0,494;-0,472;-0,662;-0,415;-0,479;35,738;0,716;-0,494;-0,366;-0,566;-0,654;0,472
"*postComments_77";-0,135;-0,157;4,989;-0,16;-0,258;-0,165;-0,243;-0,143;2,498;6,197;-0,197;-0,188;-0,264;-0,165;-0,191;-0,16;-0,188;-0,197;-0,146;-0,226;2,498;-0,22
"*postDate_13-7-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0889";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_10";-1,202;0,375;0,375;-1,427;1,833;0,289;2,171;-0,037;0,38;-0,012;0,087;-1,68;-0,679;10,036;0,113;-1,427;-1,68;-0,266;-0,045;-0,433;-0,009;-0,397
"*postDate_11-7-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0888";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_10-7-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0887";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_522";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_7-7-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0886";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_33300";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_120";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_184";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;14,249;-0,098;9,695;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;-0,11
"*postDate_6-7-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0885";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_40100";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_2200";-0,067;-0,078;-0,078;11,586;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;6,647;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;-0,11
"*postReposts_139";-0,067;-0,078;-0,078;11,586;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;9,695;-0,098;-0,073;-0,113;-0,13;-0,11
"*postDate_4-7-2025";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0884";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_30600";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_569";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_266";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_2-7-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0883";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_28";6,934;-0,473;-0,473;0,665;0,112;-0,499;2,693;-0,431;-0,786;-0,397;0,363;-0,567;-0,795;-0,499;-0,576;-0,482;-0,567;0,363;-0,439;3,086;2,354;-0,663
"*postDate_30-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0882";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_1200";-1,167;6,137;-1,361;0,397;0,475;-0,095;-0,496;-1,239;-0,607;-0,007;0,114;0,16;0,423;-1,434;-1,656;-1,385;1,532;3,921;-1,263;2,86;-0,607;0,033
"*postDate_29-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0881";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_35100";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_448";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_146";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;8,082;-0,195;-0,099;-0,147;-0,141;-0,198;-0,124;-0,143;7,101;5,847;-0,147;-0,109;-0,169;-0,195;-0,165
"*postDate_28-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0880";29,819;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_26-6-2025";29,819;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0879";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;15,22;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_3400";-0,714;-0,833;0,058;-0,848;-1,368;1,732;-1,29;-0,759;-0,067;0,173;1,123;-0,999;-0,073;-0,878;0,002;6,316;0,004;-1,044;0,099;3,391;0,434;0,81
"*postDate_25-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;15,22;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0878";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_10100";-0,135;-0,157;-0,157;-0,16;-0,258;-0,165;-0,243;-0,143;13,483;-0,132;-0,197;-0,188;-0,264;22,345;-0,191;-0,16;-0,188;-0,197;-0,146;-0,226;-0,261;-0,22
"*postComments_48";6,041;-0,157;-0,157;-0,16;-0,258;-0,165;-0,243;-0,143;2,498;-0,132;-0,197;-0,188;-0,264;4,666;-0,191;-0,16;-0,188;-0,197;-0,146;-0,226;2,498;-0,22
"*postReposts_46";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_23-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0877";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_5000";8,993;-0,394;1,079;-0,401;-0,647;-0,415;-0,61;-0,359;-0,654;-0,331;0,64;0,716;0,255;0,965;-0,479;-0,401;0,716;-0,494;1,254;-0,566;-0,654;0,472
"*postComments_51";-0,135;4,989;-0,157;-0,16;-0,258;-0,165;-0,243;-0,143;-0,261;-0,132;18,486;-0,188;-0,264;-0,165;-0,191;-0,16;-0,188;-0,197;-0,146;-0,226;-0,261;3,194
"*postDate_22-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0876";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_106";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;8,871;5,539;-0,141;-0,198;-0,124;-0,143;-0,12;-0,141;-0,147;-0,109;4,678;-0,195;-0,165
"*postDate_20-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0875";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_18-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0874";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_723";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_15";2,517;4,65;0,205;-0,174;0,193;-0,205;-2,425;2,176;3,15;0,492;-1,963;-1,877;-0,075;-0,205;-0,362;0,183;0,964;2,797;-1,454;-2,25;-0,066;-2,193
"*postDate_16-6-2025";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0873";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_709";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_15-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0872";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_581";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_13-6-2025";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;42,055;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;-0,11
"*a_0871";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_46900";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_110";-0,135;-0,157;4,989;-0,16;-0,258;-0,165;-0,243;5,609;-0,261;-0,132;-0,197;-0,188;-0,264;-0,165;3,867;-0,16;3,945;-0,197;-0,146;-0,226;-0,261;-0,22
"*postReposts_394";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0870";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_972";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_11-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0869";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_5100";1,205;-0,434;16,891;-0,441;-0,712;-0,457;-0,671;-0,395;-0,72;-0,364;-0,543;4,86;-0,728;5,89;-0,528;0,832;-0,52;-0,543;-0,403;3,633;-0,72;-0,607
"*postComments_255";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_9-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0868";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_927";-0,135;-0,157;4,989;-0,16;-0,258;-0,165;14,599;-0,143;-0,261;-0,132;-0,197;-0,188;-0,264;-0,165;-0,191;-0,16;-0,188;-0,197;-0,146;-0,226;2,498;-0,22
"*postComments_49";-0,202;-0,236;-0,236;14,229;-0,387;2,556;8,528;-0,215;-0,392;-0,198;-0,295;-0,283;-0,396;-0,248;-0,287;-0,24;-0,283;-0,295;-0,219;-0,339;-0,392;1,61
"*postDate_8-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0867";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_37";-0,44;0,558;4,883;-0,522;2,018;-0,541;2,276;-0,467;-0,852;-0,431;-0,643;-0,615;-0,862;0,48;-0,624;4,75;-0,615;-0,643;0,679;-0,737;1,97;-0,718
"*postDate_6-6-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0866";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_4-6-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0865";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_2-6-2025";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0864";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_14";1,514;-1,076;-1,076;0,954;1,246;-0,005;-0,206;0,006;-0,276;-0,903;0,46;-1,289;1,16;-0,005;-0,045;0,954;-1,289;0,46;0,003;-0,143;-0,276;0,273
"*postDate_31-5-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*a_0863";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*a_0862";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_7600";-0,135;-0,157;-0,157;-0,16;-0,258;-0,165;-0,243;-0,143;2,498;-0,132;-0,197;-0,188;-0,264;-0,165;-0,191;-0,16;3,945;-0,197;-0,146;3,08;-0,261;3,194
"*postComments_67";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;-0,179;1,69;-0,165;-0,246;-0,235;-0,33;17,127;-0,239;-0,2;2,823;-0,246;-0,182;2,143;-0,326;-0,275
"*postDate_30-5-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0861";29,819;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_15200";13,935;11,811;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;-0,11
"*postDate_28-5-2025";13,935;-0,078;-0,078;-0,08;-0,129;-0,083;7,29;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;-0,11
"*a_0860";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_4400";-0,406;-0,473;-0,473;-0,482;-0,777;-0,499;0,154;6,365;-0,786;-0,397;-0,593;-0,567;-0,795;0,608;4,095;0,665;0,419;-0,593;-0,439;-0,68;2,354;3,232
"*postComments_64";-0,202;-0,236;-0,236;-0,24;1,199;-0,248;1,341;-0,215;-0,392;3,556;1,943;-0,283;-0,396;2,556;-0,287;-0,24;2,09;-0,295;-0,219;-0,339;-0,392;-0,33
"*a_0859";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_4900";2,728;-0,275;-0,275;2,086;-0,452;1,97;-0,426;-0,251;6,193;-0,231;-0,345;-0,33;-0,462;1,97;-0,335;-0,28;-0,33;-0,345;-0,256;1,12;-0,457;-0,385
"*postComments_178";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_26-5-2025";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0858";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_25-5-2025";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0857";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_22-5-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0856";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_21-5-2025";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0855";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_35000";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_360";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_98";-0,067;-0,078;-0,078;-0,08;6,821;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;7,929;-0,13;-0,11
"*postDate_19-5-2025";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0854";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_18-5-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0853";29,819;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_16-5-2025";29,819;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*a_0852";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;27,536;-0,056;-0,065;-0,055
