"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"*postDate_14-3-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0815";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_50500";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_1700";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_12-3-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0814";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_10-3-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0813";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_127";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_8-3-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0812";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_3800";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_121";-0,094;-0,12;-0,125;-0,107;21,115;-0,203;-0,085;-0,094;-0,18;-0,116;-0,161;-0,129;-0,171;-0,103;-0,208;-0,085;5,559;-0,175;-0,152;-0,208;-0,194;-0,129
"*postDate_7-3-2025";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0811";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postLikes_820";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;-0,057;-0,062;-0,12;-0,077;-0,107;-0,086;-0,114;-0,068;6,296;-0,057;-0,098;-0,117;-0,101;6,296;-0,129;-0,086
"*postDate_5-3-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*a_0810";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_22200";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_544";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postReposts_32";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_3-3-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0809";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;23,299;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_58";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;-0,057;-0,062;-0,12;-0,077;-0,107;10,684;-0,114;-0,068;-0,138;-0,057;-0,098;7,65;-0,101;-0,138;-0,129;-0,086
"*postDate_2-3-2025";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;16,76;-0,062;-0,12;-0,077;-0,107;10,684;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;-0,086
"*a_0808";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;35,449;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_324";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;35,449;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0807";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_28-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0806";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_814";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_26-2-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0805";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_128700";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_24-2-2025";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0804";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_115000";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_973";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postReposts_22";-0,062;-0,08;-0,083;-0,071;-0,12;6,465;-0,057;-0,062;-0,12;-0,077;-0,107;-0,086;-0,114;-0,068;6,296;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;-0,086
"*postDate_23-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0803";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_21-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0802";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_19-2-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0801";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_52";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;16,76;-0,062;-0,12;12,034;-0,107;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;-0,086
"*postDate_17-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0800";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_942";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_16-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;32,135;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0799";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_229";-0,062;-0,08;-0,083;-0,071;-0,12;6,465;-0,057;-0,062;-0,12;-0,077;8,388;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;-0,086
"*postComments_0";0,985;0,529;-0,549;0,724;-0,79;1,838;-0,374;-0,412;0,106;-0,51;0,187;4,25;0,142;6,067;-0,914;-0,374;0,272;-0,77;-0,669;-0,914;-0,851;-0,569
"*postDate_14-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;14,846;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0798";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postLikes_640";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postDate_13-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*a_0797";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_12-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;14,509;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0796";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_197";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_10-2-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0795";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_7400";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_175";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_9-2-2025";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*a_0794";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_154";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_7-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0793";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_5-2-2025";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0792";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_38";-0,157;-0,201;-0,209;4,166;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;2,322;-0,216;-0,285;4,406;1,529;-0,142;-0,247;-0,293;2,539;-0,347;-0,324;-0,216
"*postDate_3-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0791";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_2-2-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0790";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*postLikes_408";-0,062;-0,08;-0,083;-0,071;-0,12;-0,135;-0,057;-0,062;7,428;-0,077;-0,107;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;8,95;-0,138;-0,129;-0,086
"*postDate_31-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*a_0789";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;23,299;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_247";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;23,299;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_29-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;23,299;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0788";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postComments_249";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*postDate_27-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;14,509;-0,064;-0,043
"*a_0787";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_126";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_26-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;25,999;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0786";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_24-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0785";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_4300";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_92";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_22-1-2025";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0784";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_17900";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_130";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_20-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0783";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_5800";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postComments_43";15,103;-0,08;-0,083;-0,071;-0,12;-0,135;-0,057;-0,062;7,428;-0,077;-0,107;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;-0,086
"*postDate_19-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0782";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*postLikes_25000";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*postDate_17-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;15,567;-0,043
"*a_0781";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_15-1-2025";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0780";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_13-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;35,449;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0779";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_12-1-2025";32,135;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0778";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_10-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;18,701;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0777";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*postDate_9-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;17,224;-0,051;-0,069;-0,064;-0,043
"*a_0776";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_8-1-2025";-0,031;-0,04;-0,042;-0,036;16,779;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0775";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*postLikes_363";-0,062;-0,08;-0,083;-0,071;-0,12;6,465;-0,057;-0,062;-0,12;-0,077;-0,107;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;8,95;-0,138;-0,129;-0,086
"*postDate_6-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;19,827;-0,069;-0,064;-0,043
"*a_0774";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postLikes_2900";-0,062;-0,08;-0,083;-0,071;-0,12;6,465;-0,057;-0,062;7,428;-0,077;-0,107;-0,086;-0,114;-0,068;-0,138;-0,057;-0,098;-0,117;-0,101;-0,138;-0,129;-0,086
"*postDate_5-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;16,779;-0,039;-0,054;-0,043;-0,057;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0773";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*postDate_3-1-2025";-0,031;-0,04;-0,042;-0,036;-0,06;-0,068;-0,028;-0,031;-0,06;-0,039;-0,054;-0,043;17,691;-0,034;-0,069;-0,028;-0,049;-0,058;-0,051;-0,069;-0,064;-0,043
"*a_0772";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
